İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Albert Grønbæk,1000263,Serie A 25/26,Serie A,Genoa,6.675,4,0,0,0,0,0.08144754,13,17,76.470588235294,4,9,6,2,2,33.333333333333,4,0,1,0,0,0,0.0,1,1,7,58.333333333333,1,50.0,107,0.0,0,0,0,0,1,0,0,0.0,2,0,0,1,18,1,1,1,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,6,1,0,0,2,50.0,0,5,12,0,0.0342,2,0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Colombo,930191,Serie A 25/26,Serie A,Genoa,6.541935483871,31,6,1,9,1,0.80012739,277,398,69.597989949749,94,183,101,14,16,39.024390243902,16,1,2,0,0,0,0.0,54,21,70,39.772727272727,51,32.692307692308,1910,11.111111111111,1,0,1,1,0,0,4,30.769230769231,19,0,0,42,275,11,13,3,781,41,35,1,0,10,1,12,0,0,0,0,0,0,0,0,0,24,0.0,14,41,14,13,28,11,68.75,0,122,276,0,6.8266,45,2,31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitinha,1093695,Serie A 25/26,Serie A,Genoa,6.7862068965517,29,5,5,6,1,1.90620243,203,312,65.064102564103,60,143,84,15,30,32.608695652174,28,11,4,0,0,13,23.214285714286,54,16,113,45.019920318725,54,44.628099173554,1811,9.2592592592593,0,0,1,0,1,0,9,37.5,26,1,0,33,334,14,15,7,835,55,29,1,0,17,12,22,0,0,0,0,0,0,0,0,0,23,0.0,15,92,56,24,29,22,78.571428571429,0,84,228,1,5.2815,79,4,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxwel Cornet,280439,Serie A 25/26,Serie A,Genoa,6.2333333333333,6,0,0,2,0,0.14495532,25,33,75.757575757576,6,19,11,5,0,0.0,5,0,0,0,0,2,16.666666666667,4,2,6,35.294117647059,3,42.857142857143,112,0.0,1,0,0,1,0,0,0,0.0,1,0,0,3,25,1,0,0,69,1,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,5,3,12,3,5,3,60.0,0,7,26,0,1.5371,4,0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junior Messias,888219,Serie A 25/26,Serie A,Genoa,7.00625,16,3,0,0,0,0.72252585,165,218,75.688073394495,49,116,79,4,19,54.285714285714,16,5,0,0,0,3,20.0,16,7,54,60.674157303371,11,42.307692307692,581,18.75,1,1,0,0,0,0,19,70.37037037037,12,0,0,10,118,6,18,12,408,19,8,0,0,2,0,4,0,0,0,0,0,0,0,0,0,5,0.0,4,35,15,27,6,7,43.75,0,63,155,1,1.6218,35,1,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Ekuban,309156,Serie A 25/26,Serie A,Genoa,6.6038461538462,26,3,1,2,1,0.79758197,95,136,69.852941176471,30,65,38,11,7,36.842105263158,3,5,0,0,0,1,16.666666666667,24,8,34,45.945945945946,20,46.511627906977,858,12.5,0,0,0,0,0,0,2,40.0,5,0,0,16,107,9,6,2,305,24,13,0,0,2,5,4,0,0,0,0,0,0,0,0,0,6,0.0,11,19,6,5,14,2,66.666666666667,0,35,101,0,2.8513,32,1,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Ekhator,1613917,Serie A 25/26,Serie A,Genoa,6.492,25,2,0,3,0,0.14480931,78,134,58.208955223881,27,51,30,5,7,43.75,11,1,3,0,0,0,0.0,15,3,35,44.871794871795,18,40.909090909091,647,13.333333333333,0,0,1,0,0,0,1,33.333333333333,4,0,0,13,112,5,8,6,270,17,16,0,0,5,9,5,0,0,0,0,0,0,0,0,0,5,0.0,5,16,8,3,11,7,63.636363636364,0,38,96,0,2.0404,22,0,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joi Xheto Nuredini,1605324,Serie A 25/26,Serie A,Genoa,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruslan Malinovskyi,195850,Serie A 25/26,Serie A,Genoa,6.8965517241379,29,5,8,1,3,3.01284452,894,1085,82.396313364055,406,488,259,35,11,55.0,29,14,9,0,0,18,33.962264150943,46,13,65,43.046357615894,34,47.222222222222,2046,10.869565217391,3,3,0,0,10,1,80,62.015503875969,16,1,2,27,299,13,94,46,1430,25,33,2,0,21,1,10,1,0,1,0,0,0,0,0,0,26,10.0,34,20,53,129,30,20,68.965517241379,0,450,635,1,4.1547,113,5,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommaso Baldanzi,1012172,Serie A 25/26,Serie A,Genoa,6.7066666666667,15,1,1,0,0,1.33501601,236,268,88.059701492537,82,154,92,10,3,27.272727272727,11,4,2,0,0,5,31.25,14,6,37,52.857142857143,1,12.5,607,7.1428571428571,0,0,0,0,0,0,4,44.444444444444,1,0,0,15,88,8,14,7,416,23,9,0,0,3,2,3,0,0,0,0,0,0,0,0,0,5,0.0,10,11,16,9,6,4,36.363636363636,0,84,184,0,1.7121,29,0,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
