player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,sofascore_id
139395,Ricardo,Esgaio,Ricardo Esgaio,2025,6646,ricardo-esgaio,Portugal,Nazaré,Portugal,1993-05-16 00:00:00,Right-Back,Defender,right,172.0,2027-06-30 00:00:00,Proeleven S.A.,https://img.a.transfermarkt.technology/portrait/header/139395-1772615836.png?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/ricardo-esgaio/profil/spieler/139395,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,800000.0,6000000.0,97000
159668,Sam,Larsson,Sam Larsson,2025,6646,sam-larsson,Sweden,Göteborg,Sweden,1993-04-10 00:00:00,Attacking Midfield,Midfield,right,180.0,2026-06-30 00:00:00,TIAgency,https://img.a.transfermarkt.technology/portrait/header/159668-1726736544.jpg?lm=1,4.0,1.0,,https://www.transfermarkt.co.uk/sam-larsson/profil/spieler/159668,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,700000.0,7000000.0,229800
168063,Filip,Mladenovic,Filip Mladenovic,2025,6646,filip-mladenovic,Jugoslawien (SFR),Čačak,Serbia,1991-08-15 00:00:00,Left-Back,Defender,left,180.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/168063-1756043070.png?lm=1,34.0,1.0,,https://www.transfermarkt.co.uk/filip-mladenovic/profil/spieler/168063,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,400000.0,3000000.0,126680
169092,Daniel,Johnson,Daniel Johnson,2025,6646,daniel-johnson,Jamaica,Kingston,Jamaica,1992-10-08 00:00:00,Central Midfield,Midfield,left,174.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/169092-1755099005.jpg?lm=1,27.0,3.0,,https://www.transfermarkt.co.uk/daniel-johnson/profil/spieler/169092,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,350000.0,4000000.0,291237
199927,Davide,Biraschi,Davide Biraschi,2025,6646,davide-biraschi,Italy,Roma,Italy,1994-07-02 00:00:00,Centre-Back,Defender,right,182.0,2026-06-30 00:00:00,MM-Management,https://img.a.transfermarkt.technology/portrait/header/199927-1772619516.jpg?lm=1,5.0,0.0,,https://www.transfermarkt.co.uk/davide-biraschi/profil/spieler/199927,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,400000.0,4500000.0,233252
209513,Igor,Lichnovsky,Igor Lichnovsky,2025,6646,igor-lichnovsky,Chile,Peñaflor,Chile,1994-03-07 00:00:00,Centre-Back,Defender,right,187.0,2027-06-30 00:00:00,AIM fútbol,https://img.a.transfermarkt.technology/portrait/header/209513-1718986146.jpg?lm=1,14.0,0.0,,https://www.transfermarkt.co.uk/igor-lichnovsky/profil/spieler/209513,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,800000.0,4000000.0,221566
226073,Ivo,Grbic,Ivo Grbic,2025,6646,ivo-grbic,Croatia,Split,Croatia,1996-01-18 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2026-06-30 00:00:00,World in Motion,https://img.a.transfermarkt.technology/portrait/header/226073-1755098360.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/ivo-grbic/profil/spieler/226073,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,1200000.0,7000000.0,283847
240900,Matías,Kranevitter,Matías Kranevitter,2025,6646,matias-kranevitter,Argentina,Yerba Buena,Argentina,1993-05-21 00:00:00,Defensive Midfield,Midfield,right,179.0,2026-06-30 00:00:00,Hernan Berman,https://img.a.transfermarkt.technology/portrait/header/240900-1693315007.png?lm=1,9.0,0.0,,https://www.transfermarkt.co.uk/matias-kranevitter/profil/spieler/240900,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,700000.0,8000000.0,295159
249952,Berkay,Özcan,Berkay Özcan,2025,6646,berkay-ozcan,Germany,Karlsruhe,Türkiye,1998-02-15 00:00:00,Central Midfield,Midfield,right,178.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/249952-1755098866.jpg?lm=1,7.0,0.0,,https://www.transfermarkt.co.uk/berkay-ozcan/profil/spieler/249952,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,1500000.0,5000000.0,806964
256361,Daniele,Verde,Daniele Verde,2025,6646,daniele-verde,Italy,Napoli,Italy,1996-06-20 00:00:00,Right Winger,Attack,left,168.0,2026-06-30 00:00:00,Avv Claudio Parlato,https://img.a.transfermarkt.technology/portrait/header/256361-1772630928.png?lm=1,12.0,1.0,,https://www.transfermarkt.co.uk/daniele-verde/profil/spieler/256361,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,700000.0,5000000.0,605580
268732,João,Camacho,João Camacho,2025,6646,joao-camacho,Portugal,Funchal,Portugal,1994-06-23 00:00:00,Right Winger,Attack,right,174.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/268732-1755099087.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joao-camacho/profil/spieler/268732,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,300000.0,800000.0,317677
337516,Fatih,Kurucuk,Fatih Kurucuk,2025,6646,fatih-kurucuk,Türkiye,Izmir,Türkiye,1998-01-21 00:00:00,Centre-Back,Defender,right,192.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/337516-1755098631.jpg?lm=1,4.0,0.0,,https://www.transfermarkt.co.uk/fatih-kurucuk/profil/spieler/337516,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,250000.0,2200000.0,807093
460218,Furkan,Bekleviç,Furkan Bekleviç,2025,6646,furkan-beklevic,Türkiye,Ankara,Türkiye,1999-01-31 00:00:00,Goalkeeper,Goalkeeper,right,192.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/460218-1755099410.jpg?lm=1,,,,https://www.transfermarkt.co.uk/furkan-beklevic/profil/spieler/460218,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,250000.0,400000.0,
529251,Ahmet,Sivri,Ahmet Sivri,2025,6646,ahmet-sivri,Cyprus,Nicosia,Türkiye,1999-07-06 00:00:00,Left Winger,Attack,right,185.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/529251-1755099356.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/ahmet-sivri/profil/spieler/529251,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,250000.0,250000.0,941378
594276,Tiago,Çukur,Tiago Çukur,2025,6646,tiago-cukur,Netherlands,Amsterdam,Türkiye,2002-11-30 00:00:00,Centre-Forward,Attack,right,196.0,2028-06-30 00:00:00,MNG,https://img.a.transfermarkt.technology/portrait/header/594276-1755282514.jpeg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/tiago-cukur/profil/spieler/594276,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,400000.0,400000.0,1134447
616886,Çağtay,Kurukalıp,Çağtay Kurukalıp,2025,6646,cagtay-kurukalip,Türkiye,Istanbul,Türkiye,2002-02-24 00:00:00,Left-Back,Defender,left,172.0,2027-06-30 00:00:00,TM AGENCY,https://img.a.transfermarkt.technology/portrait/header/616886-1755098788.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/cagtay-kurukalip/profil/spieler/616886,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,600000.0,600000.0,962620
642869,Tuğbey,Akgün,Tuğbey Akgün,2025,6646,tugbey-akgun,Türkiye,Bursa,Türkiye,2003-04-09 00:00:00,Central Midfield,Midfield,right,184.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/642869-1755095600.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/tugbey-akgun/profil/spieler/642869,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,100000.0,500000.0,1082393
655895,Bartuğ,Elmaz,Bartuğ Elmaz,2025,6646,bartug-elmaz,Türkiye,Tekirdag,Türkiye,2003-02-19 00:00:00,Defensive Midfield,Midfield,right,179.0,2026-06-30 00:00:00,FutureBall,https://img.a.transfermarkt.technology/portrait/header/655895-1765460045.png?lm=1,14.0,3.0,,https://www.transfermarkt.co.uk/bartug-elmaz/profil/spieler/655895,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,1500000.0,1800000.0,997165
859924,Burhan,Ersoy,Burhan Ersoy,2025,6646,burhan-ersoy,Türkiye,Kayseri,Türkiye,2003-06-13 00:00:00,Centre-Back,Defender,right,187.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/859924-1728553472.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/burhan-ersoy/profil/spieler/859924,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,100000.0,100000.0,1640309
908982,Barış,Kalaycı,Barış Kalaycı,2025,6646,baris-kalayci,Germany,Berlin,Türkiye,2005-08-30 00:00:00,Left Winger,Attack,both,180.0,2029-06-30 00:00:00,KAI Football,https://img.a.transfermarkt.technology/portrait/header/908982-1755099053.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/baris-kalayci/profil/spieler/908982,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,600000.0,600000.0,
916920,Shavy,Babicka,Shavy Babicka,2025,6646,shavy-babicka,Gabon,Libreville,Gabon,2000-06-01 00:00:00,Right Winger,Attack,right,179.0,2026-06-30 00:00:00,L’ARC Management,https://img.a.transfermarkt.technology/portrait/header/916920-1769598370.png?lm=1,21.0,3.0,,https://www.transfermarkt.co.uk/shavy-babicka/profil/spieler/916920,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,1500000.0,3500000.0,
982344,Anıl Yiğit,Çınar,Anıl Yiğit Çınar,2025,6646,anil-yigit-cinar,Türkiye,Istanbul,Türkiye,2003-07-10 00:00:00,Centre-Back,Defender,left,193.0,2027-06-30 00:00:00,FutureBall,https://img.a.transfermarkt.technology/portrait/header/982344-1755099114.jpg?lm=1,,,,https://www.transfermarkt.co.uk/anil-yigit-cinar/profil/spieler/982344,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,200000.0,200000.0,1198959
1105394,Kerem,Yandal,Kerem Yandal,2025,6646,kerem-yandal,Türkiye,Istanbul,Türkiye,2006-05-09 00:00:00,Goalkeeper,Goalkeeper,right,197.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1105394-1755098412.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kerem-yandal/profil/spieler/1105394,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,,,
1223507,Berke Can,Evli,Berke Can Evli,2025,6646,berke-can-evli,Türkiye,Sakarya,Türkiye,2009-05-29 00:00:00,Goalkeeper,Goalkeeper,,,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1223507-1755098514.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/berke-can-evli/profil/spieler/1223507,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,,,
1261862,Tarık Buğra,Kalpaklı,Tarık Buğra Kalpaklı,2025,6646,tarik-bugra-kalpakli,Türkiye,Bursa,Türkiye,2009-04-06 00:00:00,Right Winger,Attack,,,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1261862-1755099272.png?lm=1,12.0,4.0,,https://www.transfermarkt.co.uk/tarik-bugra-kalpakli/profil/spieler/1261862,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,200000.0,200000.0,
1372495,Muhammed,Kadıoğlu,Muhammed Kadıoğlu,2025,6646,muhammed-kadioglu,Syria,Aleppo,Türkiye,2007-01-01 00:00:00,Centre-Back,Defender,right,187.0,2027-06-30 00:00:00,DS Sports Management,https://img.a.transfermarkt.technology/portrait/header/1372495-1755098752.jpg?lm=1,4.0,0.0,,https://www.transfermarkt.co.uk/muhammed-kadioglu/profil/spieler/1372495,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,100000.0,100000.0,2044133
1498276,Ahmed,Traore,Ahmed Traore,2025,6646,ahmed-traore,Cote d'Ivoire,Yamoussoukro,Cote d'Ivoire,2007-04-13 00:00:00,Right Winger,Attack,left,174.0,2028-06-30 00:00:00,Tamegnon Consulting,https://img.a.transfermarkt.technology/portrait/header/1498276-1768469273.jpeg?lm=1,,,,https://www.transfermarkt.co.uk/ahmed-traore/profil/spieler/1498276,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,250000.0,250000.0,2430477
1500143,Moussa,Kone,Moussa Kone,2025,6646,moussa-kone,Cote d'Ivoire,Daloa,Cote d'Ivoire,2007-12-30 00:00:00,Centre-Forward,Attack,right,185.0,2028-06-30 00:00:00,Tamegnon Consulting,https://img.a.transfermarkt.technology/portrait/header/1500143-1767901111.png?lm=1,,,,https://www.transfermarkt.co.uk/moussa-kone/profil/spieler/1500143,TR1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,100000.0,100000.0,2430490
