İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Duje Čop,44679,HNL 25/26,HNL,HNK Rijeka,6.445,20,2,0,5,0,0.31518062,111,157,70.700636942675,39,72,51,6,3,42.857142857143,5,5,2,0,0,0,0.0,23,5,14,29.166666666667,14,34.146341463415,794,8.695652173913,0,0,0,0,0,0,1,25.0,11,0,0,14,96,3,7,4,285,6,13,1,0,3,8,4,0,0,0,0,0,0,0,0,0,10,0.0,6,7,2,4,10,2,40.0,0,47,110,1,5.0793,18,0,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Adu-Adjei,1446172,HNL 25/26,HNL,HNK Rijeka,6.5894736842105,19,3,4,10,3,0.29519969,60,91,65.934065934066,22,38,22,10,6,75.0,11,4,1,0,0,2,50.0,38,12,34,52.307692307692,15,27.777777777778,950,7.8947368421053,0,0,0,0,0,0,1,50.0,5,0,0,14,94,5,1,0,263,17,12,0,0,3,1,12,0,0,0,0,0,0,0,0,0,8,0.0,10,8,4,2,12,4,36.363636363636,0,26,65,1,5.6063,18,1,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ante Matej Jurić,1144266,HNL 25/26,HNL,HNK Rijeka,6.695,20,4,3,4,1,0.81763612,108,162,66.666666666667,35,73,43,14,8,61.538461538462,8,9,4,0,0,6,50.0,40,12,27,35.526315789474,34,45.333333333333,906,10.0,0,0,1,0,1,0,2,22.222222222222,17,0,0,20,129,8,7,3,358,11,24,0,0,4,4,10,0,0,0,0,0,0,0,0,0,11,0.0,14,13,12,9,13,6,75.0,0,47,115,0,4.2442,31,0,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toni Fruk,916183,HNL 25/26,HNL,HNK Rijeka,7.1615384615385,26,11,14,9,3,3.83574134,513,646,79.411764705882,135,378,253,38,38,53.521126760563,30,8,2,0,0,8,16.326530612245,63,22,121,56.542056074766,12,26.666666666667,1890,17.460317460317,5,4,0,0,2,0,41,63.076923076923,7,0,0,39,321,24,70,47,1108,53,15,5,0,9,3,15,0,0,3,0,0,0,0,0,0,24,0.0,38,71,49,65,21,14,46.666666666667,0,152,494,3,10.0911,106,1,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Dantas,945097,HNL 25/26,HNL,HNK Rijeka,7.228,25,5,14,1,6,4.59838937,886,1017,87.118977384464,395,491,264,53,2,28.571428571429,14,13,3,0,0,26,37.142857142857,27,9,31,44.927536231884,13,50.0,1978,18.518518518519,1,1,0,0,0,0,91,66.423357664234,29,0,0,6,211,9,104,78,1277,16,14,1,0,13,2,8,0,0,5,0,0,0,0,0,0,23,0.0,53,7,70,137,19,7,50.0,0,431,586,5,3.525,95,1,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfonso Barco,975958,HNL 25/26,HNL,HNK Rijeka,6.5444444444444,9,0,0,0,0,0.09733692,247,294,84.013605442177,127,120,43,1,1,50.0,10,10,3,0,0,0,0.0,1,0,17,38.636363636364,9,50.0,594,0.0,0,0,0,1,0,0,15,44.117647058824,17,0,1,1,57,2,24,13,382,6,21,0,0,6,0,1,0,0,2,0,0,0,0,0,0,5,0.0,1,2,3,34,8,9,90.0,0,139,155,0,0.1709,24,1,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Rukavina,1120017,HNL 25/26,HNL,HNK Rijeka,6.4636363636364,11,0,0,0,0,0.10910857,78,101,77.227722772277,25,53,31,1,4,40.0,5,3,1,0,0,1,9.0909090909091,4,0,21,63.636363636364,3,21.428571428571,393,0.0,0,0,0,0,0,0,1,50.0,7,1,0,1,54,2,3,1,182,12,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1,10,11,2,8,5,100.0,0,30,71,0,0.3422,7,0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Branko Pavić,1493479,HNL 25/26,HNL,HNK Rijeka,6.65,2,0,0,0,0,0.04305555,21,26,80.769230769231,14,7,3,0,0,0.0,2,0,0,0,0,0,0.0,0,0,2,33.333333333333,0,0.0,65,0.0,0,0,0,0,0,0,1,100.0,1,0,0,0,6,0,1,1,33,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1,2,2,100.0,0,16,10,0,0.0,8,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amer Gojak,357638,HNL 25/26,HNL,HNK Rijeka,6.6090909090909,22,0,1,6,0,1.17183779,217,287,75.609756097561,92,125,53,10,10,58.823529411765,16,3,2,0,0,7,25.0,19,8,32,41.025641025641,11,47.826086956522,931,0.0,0,0,0,0,0,0,9,34.615384615385,11,0,0,9,124,7,17,7,441,6,17,0,0,13,2,5,0,0,0,0,0,0,0,0,0,7,0.0,10,17,28,26,10,9,56.25,0,113,174,0,2.4394,57,0,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samuele Vignato,1119364,HNL 25/26,HNL,HNK Rijeka,6.7692307692308,13,1,3,2,0,2.18538266,230,285,80.701754385965,69,161,97,28,4,30.769230769231,8,4,1,0,0,20,47.619047619048,17,3,22,48.888888888889,1,7.1428571428571,812,5.8823529411765,0,0,0,0,0,0,10,62.5,7,0,0,6,109,12,11,7,439,10,5,0,0,3,1,10,2,0,0,0,0,0,0,0,0,9,0.0,26,13,42,16,8,4,50.0,0,85,200,1,1.4953,46,0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
