İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Divin Mubama,1167025,Championship 25/26,Championship,Stoke City,6.612,25,5,1,6,1,0.60600755,184,247,74.493927125506,54,130,61,8,11,50.0,12,5,2,0,1,0,0.0,35,14,64,53.333333333333,42,38.888888888889,1638,14.285714285714,0,0,0,0,0,0,6,66.666666666667,15,0,0,17,157,6,6,4,498,41,31,1,0,3,26,10,0,0,3,0,0,0,0,0,0,20,0.0,8,22,2,9,16,3,25.0,1,65,182,1,5.6059,23,1,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Róbert Boženík,912033,Championship 25/26,Championship,Stoke City,6.3631578947368,19,1,0,1,0,0.19621651,69,106,65.094339622642,32,37,18,4,0,0.0,6,2,2,0,0,0,0.0,20,7,13,21.666666666667,30,45.454545454545,689,5.0,0,0,0,0,0,0,4,57.142857142857,8,0,0,5,69,1,7,4,209,9,30,0,0,7,13,6,0,0,0,0,0,0,0,0,0,7,0.0,4,6,2,7,4,3,50.0,0,48,58,0,2.2891,12,1,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milan Smit,1199214,Championship 25/26,Championship,Stoke City,6.56,10,2,0,1,1,0.60197437,25,49,51.020408163265,8,17,9,4,1,11.111111111111,5,1,0,0,0,0,0.0,8,3,10,35.714285714286,14,30.434782608696,498,25.0,1,1,0,0,0,0,0,0.0,5,0,0,2,51,2,1,0,109,4,6,0,0,2,4,3,0,0,0,0,0,0,0,0,0,6,0.0,4,9,2,1,11,3,60.0,0,13,36,0,1.9501,6,0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamine Cissé,1119480,Championship 25/26,Championship,Stoke City,6.5884615384615,26,2,7,3,3,0.9274248,260,363,71.625344352617,83,177,99,23,14,36.842105263158,23,8,4,0,0,4,20.0,27,11,67,43.790849673203,55,39.855072463768,1402,7.4074074074074,0,0,1,0,0,0,12,66.666666666667,20,0,0,23,223,10,12,7,675,31,27,0,0,13,10,5,0,0,2,0,0,0,0,0,0,16,0.0,23,38,20,18,17,17,73.913043478261,0,112,251,0,2.7894,66,1,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Gallagher,362704,Championship 25/26,Championship,Stoke City,6.8785714285714,14,2,0,0,0,0.35531711,37,80,46.25,5,32,19,4,2,33.333333333333,11,1,0,0,0,0,0.0,6,3,21,51.219512195122,35,57.377049180328,434,33.333333333333,0,0,0,0,0,0,0,0.0,9,0,0,2,73,2,3,1,160,8,13,0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0.0,4,6,2,1,11,7,63.636363636364,0,9,71,0,1.2673,5,3,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-Ho Bae,1185869,Championship 25/26,Championship,Stoke City,6.6871794871795,39,2,0,5,3,2.7270618,651,804,80.970149253731,236,415,221,34,38,50.0,46,18,1,0,0,4,13.793103448276,45,14,123,54.666666666667,33,38.823529411765,2777,4.4444444444444,0,0,0,0,0,0,21,56.756756756757,22,0,0,32,327,19,36,20,1290,39,19,0,0,13,1,21,0,0,5,0,0,0,0,0,0,30,0.0,34,76,29,37,34,26,56.521739130435,0,271,533,0,4.4221,122,1,39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jesurun Rak-Sakyi,1101362,Championship 25/26,Championship,Stoke City,6.7545454545455,11,2,1,4,0,0.88365224,100,134,74.626865671642,35,65,34,8,8,50.0,14,3,1,0,0,0,0.0,11,5,25,51.020408163265,4,25.0,594,18.181818181818,0,0,0,0,0,0,2,33.333333333333,4,0,0,4,68,1,3,1,231,3,8,2,0,6,1,1,0,0,0,0,0,0,0,0,0,7,0.0,8,16,7,6,11,5,35.714285714286,0,47,87,1,2.5466,20,1,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Million Manhoef,961677,Championship 25/26,Championship,Stoke City,6.77,40,7,11,5,3,4.57950217,468,615,76.09756097561,124,344,225,43,54,41.860465116279,21,3,3,0,0,13,14.444444444444,73,29,102,35.172413793103,5,20.833333333333,2589,9.5890410958904,0,0,0,0,1,0,22,51.162790697674,14,0,1,61,486,18,29,13,1251,27,40,4,0,14,19,21,0,0,3,0,0,0,0,0,0,29,0.0,43,129,90,43,31,13,61.904761904762,0,150,465,3,6.3043,135,2,40,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomáš Rigo,1088725,Championship 25/26,Championship,Stoke City,6.7516129032258,31,1,1,1,1,1.5584797,524,665,78.796992481203,234,290,156,19,8,57.142857142857,28,19,2,0,0,6,16.666666666667,29,10,45,43.68932038835,24,53.333333333333,1704,3.448275862069,0,0,0,0,0,0,41,50.0,30,0,0,17,239,9,54,22,972,10,15,1,0,21,2,10,0,0,3,0,0,0,0,0,0,20,0.0,19,14,36,82,22,16,57.142857142857,0,267,398,1,1.8427,79,7,31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sorba Thomas,911039,Championship 25/26,Championship,Stoke City,7.0375,40,10,18,6,10,9.0052,707,980,72.142857142857,219,488,321,81,32,37.647058823529,25,15,9,0,1,68,19.767441860465,54,25,88,36.514522821577,10,19.607843137255,3471,18.518518518519,0,0,0,0,1,0,53,41.085271317829,30,0,0,48,831,23,125,57,1962,31,33,1,0,22,8,15,1,0,12,0,0,0,0,0,0,40,0.0,80,85,344,129,37,15,60.0,1,259,721,3,4.6335,158,2,40,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
