İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Anton Kade,1129365,Super League 25/26,Swiss Super League,Basel,6.45,4,0,0,1,0,0.05805156,38,48,79.166666666667,16,22,12,0,0,0.0,4,1,1,0,0,1,16.666666666667,2,1,4,36.363636363636,2,100.0,150,0.0,0,0,0,0,0,0,1,33.333333333333,1,0,0,0,19,0,0,0,79,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,6,3,4,1,25.0,0,19,29,0,0.6693,5,0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philip Otele,988476,Super League 25/26,Swiss Super League,Basel,7.16,20,5,4,7,4,3.2527875,363,505,71.881188118812,109,254,185,21,34,53.968253968254,14,8,3,0,0,11,21.56862745098,56,27,83,51.552795031056,27,56.25,1362,8.9285714285714,1,0,0,1,1,0,22,45.833333333333,9,0,0,24,292,11,59,30,873,35,16,3,0,11,8,14,0,0,1,0,0,0,0,0,0,17,0.0,21,63,51,48,19,9,64.285714285714,0,142,363,2,5.549,65,1,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonas Adjei Adjetey,1218056,Super League 25/26,Swiss Super League,Basel,7.0066666666667,15,0,1,0,0,0.15672577,667,768,86.848958333333,468,199,49,3,2,40.0,28,17,2,0,0,1,100.0,11,2,33,57.894736842105,40,53.333333333333,1255,0.0,0,0,0,0,0,0,48,55.813953488372,90,1,3,2,119,0,31,13,997,3,10,0,0,10,0,2,0,0,3,0,0,0,0,0,0,14,0.0,3,5,1,86,20,19,67.857142857143,0,512,256,2,0.6999,85,19,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junior Zé,1417033,Super League 25/26,Swiss Super League,Basel,6.7714285714286,7,1,0,0,0,0.07475814,59,81,72.83950617284,27,32,20,2,3,42.857142857143,4,2,0,0,0,0,0.0,4,3,14,46.666666666667,3,42.857142857143,222,25.0,0,0,0,0,0,0,0,0.0,1,0,0,4,55,3,4,1,158,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,7,8,3,0,2,50.0,0,33,48,0,0.4809,12,2,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Carlos Omoruyi,1035619,Super League 25/26,Swiss Super League,Basel,6.675,4,1,0,2,0,0.01055392,12,17,70.588235294118,4,8,4,1,1,50.0,0,0,0,0,0,0,0.0,5,4,2,15.384615384615,5,83.333333333333,110,20.0,0,0,0,0,0,0,1,100.0,1,0,0,5,15,0,1,1,42,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,0,1,3,0,0.0,0,4,13,0,1.0714,2,2,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julien Duranville,1171540,Super League 25/26,Swiss Super League,Basel,6.6444444444444,9,1,1,4,1,0.87062132,74,89,83.14606741573,32,42,26,7,9,45.0,5,5,0,0,0,0,0.0,16,10,22,37.931034482759,0,0.0,395,6.25,0,0,0,0,0,0,3,75.0,2,0,0,17,73,2,8,4,205,8,1,1,0,7,0,3,0,0,0,0,0,0,0,0,0,5,0.0,7,20,7,4,11,4,80.0,0,37,52,0,2.2277,18,4,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibrahim Salah,1386639,Super League 25/26,Swiss Super League,Basel,6.8181818181818,22,3,4,3,2,1.82871587,347,430,80.697674418605,124,223,143,17,24,63.157894736842,15,11,3,0,0,8,15.686274509804,34,14,50,50.505050505051,7,50.0,1062,8.8235294117647,0,0,0,0,0,0,19,61.290322580645,4,0,0,12,196,11,27,13,700,11,13,1,0,11,1,10,0,0,1,0,0,0,0,0,0,8,0.0,17,38,51,31,10,7,46.666666666667,0,145,285,1,3.4999,61,1,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albian Ajeti,282247,Super League 25/26,Swiss Super League,Basel,6.325,28,3,0,16,0,0.56386893,178,262,67.93893129771,59,119,75,9,10,50.0,5,5,3,0,0,0,0.0,58,18,36,37.894736842105,34,39.080459770115,1411,5.1724137931034,0,0,1,1,0,0,5,55.555555555556,7,0,0,14,160,10,8,8,489,22,28,2,0,10,10,11,0,0,0,0,0,0,0,0,0,15,0.0,9,20,1,9,17,3,60.0,0,71,191,0,9.1253,35,0,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moritz Broschinski,924205,Super League 25/26,Swiss Super League,Basel,6.4,17,1,1,3,0,0.32990417,57,80,71.25,15,42,28,9,2,25.0,0,0,2,0,0,0,0.0,16,5,10,23.255813953488,9,31.034482758621,520,6.25,0,0,0,0,0,0,1,100.0,3,0,0,13,66,4,1,1,168,8,12,0,0,2,8,8,0,0,0,0,0,0,0,0,0,5,0.0,9,8,0,1,10,0,0.0,0,16,64,0,1.8322,10,1,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaio Eduardo,1633802,Super League 25/26,Swiss Super League,Basel,6.0666666666667,3,0,0,0,0,0.15781334,7,13,53.846153846154,3,4,3,1,0,0.0,0,0,1,0,0,0,0.0,1,1,2,22.222222222222,2,33.333333333333,87,0.0,0,0,0,0,0,0,1,100.0,0,0,0,2,12,0,0,0,23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,2,0,0.0,0,4,9,0,0.0882,1,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
