İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Shola Shoretire,966655,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,PEC Zwolle,6.7875,24,5,3,1,1,1.5417708,393,478,82.217573221757,171,222,123,16,15,45.454545454545,24,19,4,0,0,0,0.0,17,8,71,45.512820512821,7,22.58064516129,1657,29.411764705882,0,0,0,0,0,0,15,60.0,12,1,0,27,196,8,18,7,781,32,30,1,0,11,2,3,0,0,2,0,0,0,0,0,0,19,0.0,16,33,10,25,34,16,66.666666666667,0,197,281,1,3.8562,71,3,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koen Kostons,847073,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,PEC Zwolle,6.8620689655172,29,11,7,9,6,3.60621734,467,641,72.854914196568,177,290,185,21,8,29.62962962963,22,3,2,0,0,3,21.428571428571,54,25,55,38.732394366197,50,35.971223021583,2453,20.37037037037,0,0,0,0,1,0,17,58.620689655172,19,0,0,29,340,19,38,23,1012,25,30,1,0,11,16,9,0,0,4,0,0,0,0,0,0,29,0.0,21,27,14,29,52,12,54.545454545455,0,220,421,3,10.0843,73,8,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaj de Rooij,927605,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,PEC Zwolle,6.8892857142857,28,6,8,3,5,3.41942208,293,402,72.885572139303,101,192,114,22,20,48.780487804878,20,5,3,0,0,2,11.764705882353,27,9,94,50.267379679144,38,42.222222222222,1792,22.222222222222,0,0,0,0,0,0,10,35.714285714286,13,0,0,37,245,16,20,9,745,55,27,0,0,10,7,7,0,0,2,0,0,0,0,0,0,20,0.0,22,41,17,28,46,8,40.0,0,127,275,1,3.1009,75,0,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Buitink,856736,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,PEC Zwolle,6.44,5,0,0,1,0,0.05204654,13,16,81.25,4,9,6,1,1,100.0,1,0,1,0,0,0,0.0,1,0,2,40.0,0,0.0,84,0.0,0,0,0,0,0,0,0,0.0,0,0,0,2,14,1,1,1,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2,0,1,1,100.0,0,4,12,0,0.1353,3,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Voute,1403072,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,PEC Zwolle,6.5666666666667,3,0,0,0,0,0.01390301,31,36,86.111111111111,18,13,6,0,2,66.666666666667,1,3,0,0,0,0,0.0,1,0,3,42.857142857143,1,50.0,93,0.0,0,0,0,0,0,0,1,50.0,6,0,1,2,12,0,2,2,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,2,2,1,100.0,0,21,15,0,0.0167,5,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Faberski,1381819,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,PEC Zwolle,6.5944444444444,18,0,2,0,2,1.13111834,76,103,73.78640776699,30,46,27,8,7,35.0,8,2,1,1,1,4,19.047619047619,11,1,32,52.459016393443,2,16.666666666667,509,0.0,0,0,0,1,1,0,1,16.666666666667,3,0,0,5,68,3,8,2,219,18,6,0,0,5,1,7,0,0,0,0,0,0,0,0,0,4,0.0,8,20,21,6,19,4,50.0,0,40,63,0,0.4878,28,1,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamiro Monteiro,815080,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,PEC Zwolle,6.7,18,2,2,4,2,1.78448908,426,502,84.860557768924,228,198,95,13,3,17.647058823529,39,11,0,1,1,2,8.695652173913,19,3,78,57.352941176471,1,12.5,1161,10.526315789474,0,0,0,0,5,1,22,47.826086956522,8,0,0,15,154,2,38,19,743,36,14,0,0,15,3,5,0,0,1,0,0,0,0,0,0,16,20.0,13,17,23,46,29,24,61.538461538462,0,249,253,1,2.4294,88,3,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samir Lagsir,1012931,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,PEC Zwolle,6.6,2,0,0,0,0,0.01902864,10,11,90.909090909091,2,8,6,0,2,50.0,0,0,0,0,0,0,0.0,0,0,2,40.0,1,100.0,29,0.0,0,0,0,0,0,0,1,50.0,0,0,0,1,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,1,2,1,0,0.0,0,2,9,0,0.0,3,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Younes Namli,235538,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,PEC Zwolle,7.35,12,2,8,2,4,3.01737823,283,351,80.626780626781,83,200,121,30,24,47.058823529412,18,4,1,0,0,20,29.850746268657,29,10,54,43.90243902439,4,36.363636363636,966,6.8965517241379,0,0,0,0,2,0,26,68.421052631579,6,0,0,17,193,8,43,25,632,12,13,1,0,12,2,12,1,0,1,0,0,0,0,0,0,11,0.0,29,51,67,38,17,6,33.333333333333,0,96,255,2,2.2438,57,0,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jadiel Pereira da Gama,2195123,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,PEC Zwolle,6.4857142857143,7,0,0,0,0,0.03596258,41,55,74.545454545455,20,21,14,1,1,33.333333333333,4,4,3,0,0,0,0.0,1,0,7,38.888888888889,3,75.0,186,0.0,0,0,0,0,0,0,1,16.666666666667,5,0,0,0,26,0,2,0,90,2,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0.0,1,3,0,6,4,2,50.0,0,25,30,0,0.0219,7,1,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
