İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Kento Shiogai,1499696,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NEC Nijmegen,6.9833333333333,12,7,1,1,0,0.12819994,40,57,70.175438596491,13,27,17,4,7,63.636363636364,3,0,1,0,0,0,0.0,14,8,19,51.351351351351,7,36.842105263158,363,50.0,0,0,0,0,0,0,1,50.0,0,0,0,9,42,5,2,1,126,9,9,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0.0,4,11,2,2,7,2,66.666666666667,0,14,43,1,3.5619,14,1,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Verdonk,361780,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NEC Nijmegen,7.175,4,0,1,0,1,0.4725431,299,357,83.75350140056,113,186,90,3,3,60.0,14,4,0,0,0,0,0.0,2,0,17,56.666666666667,8,66.666666666667,360,0.0,0,0,0,0,0,0,7,25.925925925926,10,0,0,4,71,2,27,10,442,0,3,0,0,4,0,0,0,0,2,0,0,0,0,0,0,4,0.0,3,5,2,27,4,9,64.285714285714,0,133,224,0,0.0349,22,1,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koki Ogawa,831860,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NEC Nijmegen,6.8666666666667,21,8,1,11,3,1.43634754,135,196,68.877551020408,27,108,74,16,5,45.454545454545,11,4,1,0,0,0,0.0,38,18,30,50.847457627119,59,40.136054421769,1198,21.052631578947,1,1,0,0,0,0,2,66.666666666667,8,0,1,13,113,4,2,1,369,14,12,1,0,0,8,8,0,0,0,0,0,0,0,0,0,17,0.0,16,11,1,3,20,8,72.727272727273,0,35,161,1,7.2402,17,1,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danilo,940647,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NEC Nijmegen,6.45,6,0,0,1,0,0.27266473,42,58,72.413793103448,5,37,25,2,2,40.0,1,1,0,0,0,1,100.0,7,2,6,46.153846153846,4,33.333333333333,182,0.0,0,0,0,0,0,0,0,0.0,1,0,0,2,31,1,0,0,96,3,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0.0,2,5,1,0,3,0,0.0,0,7,51,0,0.5765,9,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tjaronn Chery,35208,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NEC Nijmegen,6.9518518518519,27,9,6,6,6,4.5079694,804,955,84.188481675393,260,544,365,46,16,47.058823529412,7,4,2,1,1,28,25.0,86,39,49,44.144144144144,3,30.0,2330,10.46511627907,4,2,1,1,7,0,27,51.923076923077,8,1,0,22,324,20,54,21,1363,26,16,3,0,10,12,24,1,0,3,0,0,0,0,0,0,28,0.0,45,34,112,52,43,2,28.571428571429,0,280,675,3,8.2383,96,2,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Youssef El Kachati,958317,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NEC Nijmegen,6.7933333333333,15,3,2,3,2,1.90415804,77,106,72.641509433962,16,61,47,6,4,36.363636363636,7,0,0,0,0,3,14.285714285714,22,8,17,44.736842105263,7,30.434782608696,437,13.636363636364,0,0,1,0,0,0,3,75.0,3,0,0,4,81,9,2,2,215,6,11,0,0,1,4,8,0,0,0,0,0,0,0,0,0,1,0.0,6,11,21,4,9,4,57.142857142857,0,19,87,0,2.0891,18,0,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan Linssen,47753,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NEC Nijmegen,6.9555555555556,27,10,4,12,7,3.83428516,240,353,67.988668555241,47,193,128,38,6,40.0,24,10,5,0,0,6,26.086956521739,60,28,40,41.666666666667,41,43.617021276596,1880,16.666666666667,0,0,0,0,0,0,6,35.294117647059,16,0,0,9,183,11,24,8,622,10,29,0,0,12,8,10,0,0,0,0,0,0,0,0,0,26,0.0,38,15,23,17,32,18,75.0,0,66,287,1,9.43,35,2,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgil Misidjan,148623,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NEC Nijmegen,6.7529411764706,17,1,4,0,2,1.65143074,158,193,81.865284974093,39,119,82,10,3,16.666666666667,5,1,1,0,0,2,10.526315789474,11,4,21,36.842105263158,6,50.0,541,9.0909090909091,0,0,0,0,0,0,9,60.0,2,0,0,11,100,5,11,9,328,13,8,1,0,2,3,4,0,0,0,0,0,0,0,0,0,4,0.0,10,18,19,15,11,3,60.0,0,45,148,0,0.4666,27,0,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kodai Sano,1184054,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NEC Nijmegen,7.1551724137931,29,3,10,1,7,5.43801361,1185,1423,83.274771609276,444,741,391,43,56,57.142857142857,66,38,3,0,0,13,21.666666666667,27,7,156,51.147540983607,31,54.385964912281,2610,11.111111111111,0,0,0,0,1,0,58,47.540983606557,76,1,3,41,437,18,68,34,2076,34,40,0,0,32,0,8,1,0,5,0,0,0,0,0,0,29,0.0,42,98,60,122,47,42,63.636363636364,0,492,931,1,1.4525,189,6,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isak Hansen Aarøen,1019011,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NEC Nijmegen,5.9,1,0,0,0,0,0.04981177,13,17,76.470588235294,1,12,6,1,1,100.0,2,0,0,0,0,0,0.0,0,0,3,100.0,0,0.0,16,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,1,50.0,0,1,16,0,0.0,0,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
