İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Miliano Jonathans,1211982,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.6625,16,2,2,1,1,1.26546826,123,164,75.0,42,81,40,9,7,38.888888888889,5,0,1,0,0,7,43.75,15,5,22,42.307692307692,6,46.153846153846,493,13.333333333333,0,0,0,0,0,0,9,56.25,6,0,0,9,91,2,17,8,286,11,6,1,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0.0,9,18,16,16,12,3,60.0,0,55,109,0,1.9269,24,1,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Szymon Włodarczyk,1009285,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.5,15,2,1,5,1,0.42209706,76,114,66.666666666667,26,50,29,9,3,50.0,4,0,1,0,0,1,25.0,17,7,11,26.190476190476,13,22.80701754386,657,11.764705882353,1,0,0,0,0,0,7,77.777777777778,9,0,0,13,85,4,6,2,232,4,9,0,0,8,1,3,0,0,0,0,0,0,0,0,0,9,0.0,9,6,4,9,9,3,75.0,0,34,80,0,4.5937,14,2,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerolldino Bergraaf,1893852,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.4318181818182,22,0,1,1,0,0.23950619,128,200,64.0,41,87,41,8,4,23.529411764706,7,3,1,0,0,0,0.0,19,3,23,29.87012987013,39,54.166666666667,1031,0.0,0,0,1,0,0,0,2,28.571428571429,10,0,0,10,133,4,3,1,353,12,22,0,0,9,4,2,0,0,0,0,0,0,0,0,0,10,0.0,8,17,1,7,21,4,57.142857142857,0,56,144,0,1.2717,21,0,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nesto Groen,1198088,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.3,1,0,0,0,0,0.0013804,2,4,50.0,0,2,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,18,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,4,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0.0,0,2,2,0,0.0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike van Duinen,150494,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.55,22,1,3,1,2,0.48375788,68,122,55.737704918033,23,45,27,6,3,37.5,11,2,2,0,0,0,0.0,18,4,18,32.142857142857,36,43.373493975904,622,5.5555555555556,0,0,0,0,0,0,4,40.0,12,0,0,10,90,4,2,1,243,4,22,0,0,3,2,4,0,0,0,0,0,0,0,0,0,4,0.0,6,8,0,10,12,8,72.727272727273,0,29,93,1,1.4868,18,2,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyan de Regt,1126966,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.7103448275862,29,2,12,10,4,6.35208041,440,614,71.661237785016,171,269,152,47,18,37.5,21,10,3,0,0,45,27.272727272727,34,14,58,37.662337662338,20,45.454545454545,2212,5.8823529411765,0,0,0,0,3,0,21,42.0,24,0,0,14,401,11,39,15,1083,19,29,2,0,23,7,8,1,0,4,0,0,0,0,0,0,26,0.0,46,48,165,50,43,11,52.380952380952,0,212,402,0,4.0402,85,2,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irakli Yegoian,1384483,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,7.0307692307692,26,4,4,2,2,3.16818635,698,834,83.693045563549,309,389,196,34,30,50.0,41,28,1,0,0,11,31.428571428571,47,12,102,51.776649746193,21,50.0,2250,8.5106382978723,0,0,0,0,0,0,50,62.5,23,0,1,31,283,16,57,34,1306,31,18,1,0,19,3,16,0,0,4,0,0,0,0,0,0,25,0.0,34,60,35,80,39,22,53.658536585366,0,348,486,2,3.2335,149,8,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emil Hansson,794362,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.6875,8,1,3,0,0,1.1897128,88,109,80.733944954128,39,49,30,7,6,50.0,3,0,1,0,0,7,25.925925925926,4,2,9,34.615384615385,1,50.0,366,25.0,0,0,0,0,0,0,1,100.0,4,0,0,2,61,2,7,4,182,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0.0,7,12,27,1,6,1,33.333333333333,0,45,64,0,0.1566,14,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noah Naujoks,1048487,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.7615384615385,26,8,4,11,1,1.3582333,376,537,70.018621973929,144,232,129,23,12,35.294117647059,43,20,3,0,0,0,0.0,49,20,81,43.31550802139,45,41.666666666667,1928,16.326530612245,2,2,0,0,0,0,12,41.379310344828,26,0,0,15,265,10,27,13,905,26,42,1,0,27,2,7,0,0,1,0,0,0,0,0,0,24,0.0,23,34,10,29,37,19,44.186046511628,0,178,359,1,6.8577,71,5,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derensili Sanches Fernandes,1046142,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.7607142857143,28,2,6,4,2,4.17232486,592,713,83.029453015428,215,377,216,24,59,55.140186915888,19,8,0,0,0,12,20.0,43,14,100,40.983606557377,9,21.428571428571,2074,4.6511627906977,0,0,0,0,3,0,34,72.340425531915,17,0,0,45,345,10,53,33,1199,22,35,1,0,17,2,19,0,0,1,0,0,0,0,0,0,25,0.0,24,107,60,47,39,13,68.421052631579,0,244,469,0,3.446,113,0,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lennard Hartjes,1126595,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.76875,16,0,0,2,0,0.32563748,457,517,88.394584139265,263,194,76,4,6,54.545454545455,22,15,1,0,0,0,0.0,6,1,38,57.575757575758,21,61.764705882353,1127,0.0,0,0,0,0,0,0,31,77.5,33,0,3,6,97,3,16,7,684,10,12,0,0,5,0,2,0,0,0,0,0,0,0,0,0,16,0.0,4,11,4,40,19,14,63.636363636364,0,291,226,0,1.1266,54,6,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathijs Tielemans,966542,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.6,2,0,0,0,0,0.1339214,71,77,92.207792207792,36,35,15,2,0,0.0,1,2,0,0,0,1,33.333333333333,1,1,2,33.333333333333,0,0.0,133,0.0,0,0,0,0,0,0,6,66.666666666667,3,0,0,1,11,1,4,3,97,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,3,9,4,0,0.0,0,38,39,0,0.0237,4,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Carlén,991039,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.7222222222222,18,0,0,0,1,0.25188182,328,419,78.281622911695,191,137,57,6,2,100.0,34,9,3,0,0,0,0.0,8,1,44,53.012048192771,25,65.789473684211,1184,0.0,0,0,0,1,0,0,18,43.90243902439,40,0,0,6,112,2,16,6,595,8,20,0,0,14,1,4,0,0,2,0,0,0,0,0,0,12,0.0,6,2,2,41,25,20,58.823529411765,0,223,196,0,0.2928,71,9,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noa el Hamdaoui,2202901,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.5,1,0,0,0,0,0.00488072,4,4,100.0,1,3,2,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,17,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1,3,0,0.0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur Zagre,910053,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.62,25,3,1,3,0,1.14467919,701,844,83.056872037915,386,315,153,11,26,59.090909090909,46,25,5,0,1,7,20.0,19,6,84,53.846153846154,6,46.153846153846,1936,15.789473684211,2,1,0,0,1,0,43,47.252747252747,42,0,1,16,259,7,61,30,1368,12,29,3,0,11,1,8,0,0,2,0,0,0,0,0,0,22,0.0,11,44,35,91,37,30,65.217391304348,1,457,387,0,2.9709,122,9,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
