player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
33210,Przemyslaw,Tyton,Przemyslaw Tyton,2025,317,przemyslaw-tyton,Poland,Zamosc,Poland,1987-01-04 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2026-06-30 00:00:00,The.Team,https://img.a.transfermarkt.technology/portrait/header/33210-1764689729.png?lm=1,14.0,0.0,,https://www.transfermarkt.co.uk/przemyslaw-tyton/profil/spieler/33210,NL1,Football Club Twente,75000.0,5000000.0
41355,Ricky,van Wolfswinkel,Ricky van Wolfswinkel,2025,317,ricky-van-wolfswinkel,Netherlands,Woudenberg,Netherlands,1989-01-27 00:00:00,Centre-Forward,Attack,right,186.0,2026-06-30 00:00:00,V4S,https://img.a.transfermarkt.technology/portrait/header/41355-1764690049.png?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/ricky-van-wolfswinkel/profil/spieler/41355,NL1,Football Club Twente,400000.0,10500000.0
53696,Lars,Unnerstall,Lars Unnerstall,2025,317,lars-unnerstall,Germany,Ibbenbüren,Germany,1990-07-20 00:00:00,Goalkeeper,Goalkeeper,right,198.0,2027-06-30 00:00:00,ROOF,https://img.a.transfermarkt.technology/portrait/header/53696-1764689771.png?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/lars-unnerstall/profil/spieler/53696,NL1,Football Club Twente,1500000.0,3500000.0
202788,Robin,Pröpper,Robin Pröpper,2025,317,robin-propper,Netherlands,Arnhem,Netherlands,1993-09-23 00:00:00,Centre-Back,Defender,right,190.0,2029-06-30 00:00:00,V4S,https://img.a.transfermarkt.technology/portrait/header/202788-1764689501.png?lm=1,5.0,0.0,,https://www.transfermarkt.co.uk/robin-propper/profil/spieler/202788,NL1,Football Club Twente,2000000.0,3000000.0
205940,Marko,Pjaca,Marko Pjaca,2025,317,marko-pjaca,Croatia,Zagreb,Croatia,1995-05-06 00:00:00,Left Winger,Attack,right,186.0,2027-06-30 00:00:00,Ivan Cvjetkovic,https://img.a.transfermarkt.technology/portrait/header/205940-1764689450.png?lm=1,28.0,1.0,,https://www.transfermarkt.co.uk/marko-pjaca/profil/spieler/205940,NL1,Football Club Twente,2000000.0,18000000.0
250591,Arno,Verschueren,Arno Verschueren,2025,317,arno-verschueren,Belgium,Lier,Belgium,1997-04-08 00:00:00,Attacking Midfield,Midfield,right,185.0,2028-06-30 00:00:00,Stirr Associates,https://img.a.transfermarkt.technology/portrait/header/250591-1764690162.png?lm=1,9.0,0.0,,https://www.transfermarkt.co.uk/arno-verschueren/profil/spieler/250591,NL1,Football Club Twente,1000000.0,2700000.0
386914,Sam,Lammers,Sam Lammers,2025,317,sam-lammers,Netherlands,Tilburg,Netherlands,1997-04-30 00:00:00,Centre-Forward,Attack,both,191.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/386914-1764688999.png?lm=1,11.0,3.0,,https://www.transfermarkt.co.uk/sam-lammers/profil/spieler/386914,NL1,Football Club Twente,3000000.0,9000000.0
412941,Thomas,van den Belt,Thomas van den Belt,2025,317,thomas-van-den-belt,Netherlands,Zwolle,Netherlands,2001-06-18 00:00:00,Defensive Midfield,Midfield,right,181.0,2029-06-30 00:00:00,SeiSei Football,https://img.a.transfermarkt.technology/portrait/header/412941-1764689930.png?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/thomas-van-den-belt/profil/spieler/412941,NL1,Football Club Twente,3000000.0,3000000.0
416660,Ramiz,Zerrouki,Ramiz Zerrouki,2025,317,ramiz-zerrouki,Netherlands,Amsterdam,Algeria,1998-05-26 00:00:00,Defensive Midfield,Midfield,right,183.0,2026-06-30 00:00:00,Muy Manero,https://img.a.transfermarkt.technology/portrait/header/416660-1764690287.png?lm=1,50.0,3.0,,https://www.transfermarkt.co.uk/ramiz-zerrouki/profil/spieler/416660,NL1,Football Club Twente,6000000.0,10000000.0
430475,Issam,El Maach,Issam El Maach,2025,317,issam-el-maach,Netherlands,Heerlen,Morocco,2000-02-01 00:00:00,Goalkeeper,Goalkeeper,right,187.0,2027-06-30 00:00:00,Ace1 SG,https://img.a.transfermarkt.technology/portrait/header/430475-1723460137.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/issam-el-maach/profil/spieler/430475,NL1,Football Club Twente,150000.0,200000.0
