İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Frank Magri,1169436,Ligue 1 25/26,Ligue 1,Toulouse,6.7058823529412,17,5,1,2,1,0.92483052,150,203,73.891625615764,54,96,53,14,10,45.454545454545,8,3,3,0,0,2,13.333333333333,33,12,38,37.623762376238,40,44.444444444444,1264,15.151515151515,1,0,0,0,0,0,2,100.0,13,0,0,19,136,6,2,1,422,22,28,0,0,6,3,8,0,0,0,0,0,0,0,0,0,16,0.0,14,22,15,2,17,2,25.0,0,64,139,1,4.3925,28,1,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yann Gboho,911851,Ligue 1 25/26,Ligue 1,Toulouse,7.2111111111111,27,8,1,3,2,4.30414158,577,708,81.497175141243,130,447,302,52,69,49.640287769784,18,13,1,0,0,8,25.0,48,15,148,49.006622516556,2,13.333333333333,2344,16.666666666667,0,0,0,0,0,0,16,53.333333333333,2,0,0,55,357,27,21,10,1226,61,15,2,0,15,5,19,1,0,6,0,0,0,0,0,0,26,0.0,51,139,32,30,32,11,61.111111111111,0,143,565,3,5.3328,130,1,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Hidalgo,1199247,Ligue 1 25/26,Ligue 1,Toulouse,6.6913043478261,23,4,3,0,4,0.63434659,167,225,74.222222222222,60,107,66,9,5,17.241379310345,28,4,4,0,0,1,11.111111111111,26,9,56,38.620689655172,13,28.260869565217,1013,15.384615384615,0,0,0,0,0,0,5,71.428571428571,8,0,0,22,153,13,14,6,474,24,29,0,0,15,7,6,0,0,1,0,0,0,0,0,0,10,0.0,9,29,9,7,10,14,50.0,0,73,152,1,2.1915,52,1,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emersonn,1128844,Ligue 1 25/26,Ligue 1,Toulouse,6.4954545454545,22,4,1,9,2,0.68314248,160,213,75.117370892019,41,119,63,13,10,40.0,19,6,4,1,1,0,0.0,46,17,37,35.576923076923,51,43.965517241379,1297,8.695652173913,0,0,0,0,0,0,4,80.0,16,0,0,15,144,10,3,2,460,8,33,1,0,12,4,9,0,0,1,0,0,0,0,0,0,16,0.0,13,25,8,5,13,8,42.105263157895,0,54,159,2,6.3121,29,1,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacen Russell-Rowe,1002267,Ligue 1 25/26,Ligue 1,Toulouse,6.3875,8,0,0,2,0,0.18640852,35,53,66.037735849057,9,26,18,5,0,0.0,3,1,0,0,0,0,0.0,6,1,4,33.333333333333,4,33.333333333333,230,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,32,2,0,0,84,1,6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0.0,5,0,3,0,4,2,66.666666666667,0,13,40,0,0.4394,3,1,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julian Vignolo,1657108,Ligue 1 25/26,Ligue 1,Toulouse,6.7166666666667,12,2,0,1,0,0.43710829,25,40,62.5,9,16,9,7,3,50.0,3,0,0,0,0,6,60.0,8,7,7,36.842105263158,0,0.0,206,25.0,0,0,0,0,0,0,0,0.0,0,0,1,3,35,2,1,0,91,1,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0.0,7,6,10,2,4,3,100.0,0,11,29,0,1.4376,8,0,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pape Diop,1410217,Ligue 1 25/26,Ligue 1,Toulouse,7.0454545454545,11,1,2,2,2,1.2603317,473,538,87.918215613383,246,227,126,16,4,40.0,28,24,2,0,0,3,23.076923076923,25,11,47,48.453608247423,4,44.444444444444,962,4.0,0,0,0,0,1,0,26,61.904761904762,10,0,0,13,119,8,32,19,730,15,12,0,0,19,0,5,0,0,3,0,0,0,0,0,0,11,0.0,16,10,13,42,12,15,53.571428571429,0,259,279,1,1.1773,81,1,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Francis,988801,Ligue 1 25/26,Ligue 1,Toulouse,6.7,8,0,0,0,0,0.1652716,197,238,82.773109243697,117,80,29,1,3,75.0,19,8,2,0,0,0,0.0,6,0,26,65.0,7,77.777777777778,532,0.0,0,0,0,0,0,0,1,9.0909090909091,10,1,1,4,48,1,10,6,314,4,5,0,0,4,0,4,0,0,1,0,0,0,0,0,0,7,0.0,1,4,0,11,7,14,73.684210526316,0,130,108,0,0.1324,33,3,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristian Cásseres Jr.,878938,Ligue 1 25/26,Ligue 1,Toulouse,7.1,25,1,4,1,1,3.1185351,942,1113,84.636118598383,431,511,236,32,16,55.172413793103,64,27,7,0,0,25,28.735632183908,21,5,116,59.79381443299,13,48.148148148148,2049,4.7619047619048,1,0,1,1,2,0,65,61.904761904762,25,0,3,18,306,17,116,68,1535,37,30,0,0,20,1,6,1,0,8,0,0,0,0,0,0,23,0.0,31,29,87,105,27,35,54.6875,0,470,643,1,1.6685,156,9,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafik Messali,1198264,Ligue 1 25/26,Ligue 1,Toulouse,6.7916666666667,12,0,1,0,0,0.62224716,134,177,75.706214689266,52,82,49,3,4,36.363636363636,10,12,2,0,0,1,9.0909090909091,0,0,23,53.488372093023,6,46.153846153846,500,0.0,0,0,0,0,0,0,5,50.0,19,0,0,1,72,2,9,6,287,9,11,0,0,2,0,0,0,0,1,0,0,0,0,0,0,5,0.0,3,11,11,10,2,6,60.0,0,68,109,0,0.0,29,2,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
