İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Lassine Sinayoko,927005,Ligue 1 25/26,Ligue 1,Auxerre,6.8576923076923,26,7,5,11,3,2.6650251,468,623,75.120385232745,123,345,220,28,27,50.0,35,20,5,0,0,5,20.0,71,28,110,52.884615384615,34,28.813559322034,2255,9.8591549295775,4,3,1,0,0,0,13,68.421052631579,17,0,0,41,318,23,27,13,1082,48,26,1,0,7,7,18,0,0,4,0,0,0,0,0,0,26,0.0,28,54,25,19,30,20,57.142857142857,0,148,475,2,9.4193,76,0,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Namaso,867440,Ligue 1 25/26,Ligue 1,Auxerre,6.7208333333333,24,3,4,8,3,1.77639171,476,570,83.508771929825,155,321,196,28,28,36.842105263158,26,9,7,0,0,2,8.3333333333333,56,16,99,40.408163265306,36,37.5,2068,5.3571428571429,0,0,0,0,2,0,22,64.705882352941,21,0,0,44,289,20,40,19,1047,45,51,2,0,10,4,19,0,0,4,0,0,0,0,0,0,23,0.0,28,76,24,34,29,16,61.538461538462,0,170,400,0,5.126,99,2,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sékou Mara,1047484,Ligue 1 25/26,Ligue 1,Auxerre,6.4947368421053,19,0,1,1,1,1.0187864,138,188,73.404255319149,47,91,60,6,12,46.153846153846,12,2,0,0,0,0,0.0,24,8,45,45.918367346939,25,36.231884057971,949,0.0,0,0,1,0,1,0,7,87.5,6,0,0,16,116,4,3,3,372,21,25,0,0,3,2,9,0,0,0,0,0,0,0,0,0,11,0.0,6,26,0,8,15,6,50.0,0,61,127,0,1.9396,20,0,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Rodin,1927696,Ligue 1 25/26,Ligue 1,Auxerre,6.4333333333333,3,0,0,0,0,0.00224557,4,4,100.0,1,3,2,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,34,0.0,0,0,0,0,0,0,0,0.0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,1,3,0,0.0,0,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josué Casimir,1035986,Ligue 1 25/26,Ligue 1,Auxerre,6.5730769230769,26,1,1,3,0,1.35170275,334,428,78.03738317757,124,210,121,9,7,41.176470588235,29,10,3,0,1,9,16.981132075472,21,11,65,52.41935483871,24,50.0,1441,4.7619047619048,1,0,0,0,0,0,13,48.148148148148,12,0,1,10,202,6,21,7,721,29,32,2,0,9,3,5,0,0,0,0,0,0,0,0,0,16,0.0,9,17,53,27,23,16,55.172413793103,1,145,283,0,2.8306,62,0,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oussama El Azzouzi,1127191,Ligue 1 25/26,Ligue 1,Auxerre,6.8818181818182,11,1,1,1,0,0.48613338,350,386,90.673575129534,164,186,106,9,6,33.333333333333,19,16,1,1,1,0,0.0,5,1,31,41.891891891892,11,73.333333333333,813,20.0,0,0,0,0,0,0,25,78.125,13,0,0,7,63,3,19,15,513,7,18,0,0,8,0,1,0,0,0,0,0,0,0,0,0,10,0.0,9,18,0,32,11,16,84.210526315789,0,172,214,1,0.5211,41,3,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elisha Owusu,904424,Ligue 1 25/26,Ligue 1,Auxerre,6.795652173913,23,0,0,0,0,0.48380648,545,669,81.464872944694,258,287,119,10,9,81.818181818182,55,20,7,0,0,0,0.0,4,0,83,59.285714285714,6,26.086956521739,1813,0.0,0,0,0,0,0,0,25,48.076923076923,33,0,1,12,165,9,27,16,911,19,33,0,0,14,0,2,0,0,5,0,0,0,0,0,0,21,0.0,10,11,1,52,24,36,65.454545454545,0,296,373,0,0.0902,117,7,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romain Faivre,913942,Ligue 1 25/26,Ligue 1,Auxerre,6.8857142857143,7,0,2,0,2,0.8659621,102,118,86.440677966102,40,62,43,7,9,56.25,4,1,0,0,0,3,30.0,7,3,19,57.575757575758,2,100.0,345,0.0,0,0,0,0,0,0,5,100.0,2,0,0,1,48,1,5,4,191,6,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,4,0.0,7,16,10,5,2,3,75.0,0,46,72,0,0.4918,17,1,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kévin Danois,1151803,Ligue 1 25/26,Ligue 1,Auxerre,7.0,27,2,8,1,1,4.15846836,1053,1228,85.749185667752,444,609,316,47,30,62.5,58,34,3,0,0,37,34.579439252336,21,6,108,48.648648648649,10,35.714285714286,2298,9.5238095238095,0,0,0,0,0,0,76,69.724770642202,12,0,1,35,347,16,99,60,1687,20,27,1,0,35,3,5,1,0,7,0,0,0,0,0,0,26,0.0,46,48,107,109,32,33,56.896551724138,0,487,741,3,1.5738,162,2,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naouirou Ahamada,997104,Ligue 1 25/26,Ligue 1,Auxerre,6.6111111111111,9,0,1,0,0,0.23037613,127,145,87.586206896552,52,75,43,5,5,50.0,5,2,0,0,0,1,50.0,4,0,14,50.0,3,75.0,378,0.0,0,0,0,0,0,0,5,62.5,3,0,0,3,37,2,1,0,201,4,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,0.0,5,10,2,8,5,5,100.0,0,59,86,0,0.2924,22,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
