İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Yevhen Pasich,792704,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5833333333333,0,0,0,0,1,0.0,29,44,65.91,0,0,1,4,3,75.0,0,0,0,0,0,3,42.86,3,0,0,0.0,4,57.14,164,0.0,0,0,0,0,0,0,3,50.0,4,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,6,0,0,0.0,0,0,0,0,0.0,13,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denys Ustymenko,956775,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.89,0,6,0,0,0,0.0,144,194,74.23,0,0,10,5,16,88.89,0,0,1,0,0,3,25.0,31,14,0,0.0,18,23.68,1283,19.36,0,0,0,0,0,0,1,25.0,13,0,4,0,0,0,0,0,0,17,26,0,0,4,8,4,0,0,0,0,0,0,0,0,0,17,0.0,0,0,12,4,0,0,0.0,0,0,0,0,0.0,48,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serhiy Sukhanov,876108,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.8705882352941,0,4,0,0,0,0.0,109,195,55.9,0,0,17,9,29,70.73,0,0,2,0,1,9,29.03,29,11,0,0.0,9,28.13,1116,13.79,1,1,0,0,3,0,20,37.04,29,0,3,0,0,0,0,0,0,19,21,0,0,22,3,0,1,0,0,0,0,0,0,0,0,13,0.0,0,0,31,54,0,0,0.0,1,0,0,0,0.0,60,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denys Teslyuk,1405512,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5,0,1,0,0,0,0.0,14,22,63.64,0,0,1,0,2,40.0,0,0,0,0,0,0,0.0,8,1,0,0.0,7,28.0,219,12.5,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0,0,0,0,4,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,3,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kostiantyn Bychek,1398332,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5909090909091,0,0,0,0,0,0.0,30,44,68.18,0,0,1,2,5,83.33,0,0,0,0,0,0,0.0,9,5,0,0.0,11,44.0,433,0.0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0,0,0,0,6,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,4,0.0,0,0,2,0,0,0,0.0,0,0,0,0,0.0,8,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oleksandr Kozlov,1516152,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5,0,0,0,0,0,0.0,1,2,0.0,0,0,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,26,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oleksii Tovarchi,2266840,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.45,2,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,2,50.0,39,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,1,0,0.0,0,1,0,0,0.0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maksym Tretyakov,287665,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.75,0,0,0,0,1,0.0,96,148,64.86,0,0,7,9,13,68.42,0,0,0,0,0,9,34.62,7,2,0,0.0,8,57.14,526,0.0,0,0,0,0,2,0,6,46.15,2,0,2,0,0,0,0,0,0,6,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0.0,0,0,26,13,0,0,0.0,0,0,0,0,0.0,28,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maksym Chekh,904851,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.8133333333333,0,0,0,0,0,0.0,367,449,81.74,0,0,35,6,6,66.67,0,0,5,0,0,2,50.0,13,7,0,0.0,9,34.62,1277,0.0,0,0,0,0,0,0,15,44.12,22,0,8,0,0,0,0,0,0,21,17,0,0,27,0,8,0,0,0,0,0,0,0,0,0,14,0.0,0,0,4,34,0,0,0.0,0,0,0,0,0.0,128,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Nesterenko,1118028,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.66875,0,1,0,0,1,0.0,112,148,75.68,0,0,7,7,14,58.33,0,0,1,0,0,7,43.75,10,4,0,0.0,6,15.38,942,10.0,0,0,0,0,0,0,5,45.45,5,0,4,0,0,0,0,0,0,28,16,0,0,8,12,1,0,0,0,0,0,0,0,0,0,10,0.0,0,0,16,11,0,0,0.0,0,0,0,0,0.0,28,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
