player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
27992,Luka,Modrić,Luka Modrić,2025,5,luka-modric,Jugoslawien (SFR),Zadar,Croatia,1985-09-09 00:00:00,Central Midfield,Midfield,right,172.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/27992-1687776160.jpg?lm=1,195.0,28.0,,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992,IT1,Associazione Calcio Milan,4000000.0,55000000.0
75489,Niclas,Füllkrug,Niclas Füllkrug,2025,5,niclas-fullkrug,Germany,Hannover,Germany,1993-02-09 00:00:00,Centre-Forward,Attack,right,189.0,2026-06-30 00:00:00,ROOF,https://img.a.transfermarkt.technology/portrait/header/75489-1768815337.jpg?lm=1,24.0,14.0,,https://www.transfermarkt.co.uk/niclas-fullkrug/profil/spieler/75489,IT1,Associazione Calcio Milan,5000000.0,15000000.0
96254,Pietro,Terracciano,Pietro Terracciano,2025,5,pietro-terracciano,Italy,San Felice a Cancello,Italy,1990-03-08 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/96254-1753403934.jpg?lm=1,,,,https://www.transfermarkt.co.uk/pietro-terracciano/profil/spieler/96254,IT1,Associazione Calcio Milan,1000000.0,2500000.0
182906,Mike,Maignan,Mike Maignan,2025,5,mike-maignan,French Guiana,Cayenne,France,1995-07-03 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2031-06-30 00:00:00,ESN,https://img.a.transfermarkt.technology/portrait/header/182906-1681459155.jpg?lm=1,38.0,0.0,,https://www.transfermarkt.co.uk/mike-maignan/profil/spieler/182906,IT1,Associazione Calcio Milan,25000000.0,45000000.0
182913,Adrien,Rabiot,Adrien Rabiot,2025,5,adrien-rabiot,France,Saint-Maurice,France,1995-04-03 00:00:00,Central Midfield,Midfield,left,191.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/182913-1681462009.jpg?lm=1,57.0,7.0,,https://www.transfermarkt.co.uk/adrien-rabiot/profil/spieler/182913,IT1,Associazione Calcio Milan,20000000.0,50000000.0
202886,Ruben,Loftus-Cheek,Ruben Loftus-Cheek,2025,5,ruben-loftus-cheek,England,London,England,1996-01-23 00:00:00,Central Midfield,Midfield,right,191.0,2027-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/202886-1692879593.jpg?lm=1,11.0,0.0,3299.0,https://www.transfermarkt.co.uk/ruben-loftus-cheek/profil/spieler/202886,IT1,Associazione Calcio Milan,10000000.0,30000000.0
303254,Fikayo,Tomori,Fikayo Tomori,2025,5,fikayo-tomori,Canada,"Calgary, Alberta",England,1997-12-19 00:00:00,Centre-Back,Defender,right,185.0,2027-06-30 00:00:00,SPORT INVEST,https://img.a.transfermarkt.technology/portrait/header/303254-1684856117.jpg?lm=1,6.0,0.0,,https://www.transfermarkt.co.uk/fikayo-tomori/profil/spieler/303254,IT1,Associazione Calcio Milan,20000000.0,50000000.0
315779,Christian,Pulisic,Christian Pulisic,2025,5,christian-pulisic,United States,"Hershey, Pennsylvania",United States,1998-09-18 00:00:00,Right Winger,Attack,right,177.0,2027-06-30 00:00:00,CCC,https://img.a.transfermarkt.technology/portrait/header/315779-1691696699.jpg?lm=1,82.0,32.0,,https://www.transfermarkt.co.uk/christian-pulisic/profil/spieler/315779,IT1,Associazione Calcio Milan,50000000.0,60000000.0
323167,Matteo,Gabbia,Matteo Gabbia,2025,5,matteo-gabbia,Italy,Busto Arsizio,Italy,1999-10-21 00:00:00,Centre-Back,Defender,right,185.0,2029-06-30 00:00:00,TMP SOCCER srl ,https://img.a.transfermarkt.technology/portrait/header/323167-1661351918.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/matteo-gabbia/profil/spieler/323167,IT1,Associazione Calcio Milan,20000000.0,20000000.0
344381,Christopher,Nkunku,Christopher Nkunku,2025,5,christopher-nkunku,France,Lagny-sur-Marne,France,1997-11-14 00:00:00,Centre-Forward,Attack,right,177.0,2030-06-30 00:00:00,Gol International,https://img.a.transfermarkt.technology/portrait/header/344381-1663686834.jpg?lm=1,18.0,2.0,,https://www.transfermarkt.co.uk/christopher-nkunku/profil/spieler/344381,IT1,Associazione Calcio Milan,28000000.0,80000000.0
