İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Jonathan Panzo,867438,Liga Portugal 25/26,Liga Portugal Betclic,Rio Ave,6.6714285714286,14,0,0,1,0,0.04121364,580,628,92.356687898089,485,95,18,1,1,50.0,20,16,3,1,1,0,0.0,5,1,24,50.0,24,70.588235294118,1095,0.0,0,0,0,0,0,0,23,56.09756097561,101,0,2,2,59,0,15,7,828,3,18,0,0,3,0,2,0,0,2,0,0,0,0,0,0,13,0.0,1,2,1,41,15,12,60.0,0,509,119,0,1.0,37,15,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric da Silva Moreira,1418646,Liga Portugal 25/26,Liga Portugal Betclic,Rio Ave,6.5,3,0,0,0,0,0.0058194,27,33,81.818181818182,13,14,3,0,0,0.0,3,4,0,0,0,0,0.0,1,1,6,54.545454545455,1,25.0,70,0.0,0,0,0,0,0,0,2,100.0,5,0,0,0,12,1,1,1,64,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,2,2,2,66.666666666667,0,14,19,0,0.0403,4,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Špikić,826024,Liga Portugal 25/26,Liga Portugal Betclic,Rio Ave,6.6333333333333,24,2,5,1,3,1.67878869,253,326,77.60736196319,89,164,96,20,15,39.473684210526,25,12,1,0,0,3,16.666666666667,20,7,62,40.0,10,35.714285714286,1370,10.0,0,0,0,0,0,0,11,42.307692307692,10,0,0,23,183,10,24,9,603,22,31,1,0,17,1,7,0,0,0,0,0,0,0,0,0,18,0.0,20,38,18,26,30,18,72.0,0,108,218,2,2.5661,55,0,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Gual,860683,Liga Portugal 25/26,Liga Portugal Betclic,Rio Ave,6.4666666666667,9,0,0,0,0,0.0240825,41,54,75.925925925926,14,27,6,1,2,50.0,4,0,0,0,0,0,0.0,4,0,10,58.823529411765,1,11.111111111111,179,0.0,0,0,0,0,0,0,0,0.0,3,0,0,1,26,0,2,1,90,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0.0,1,4,2,3,3,1,25.0,0,20,34,0,0.1818,4,0,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamblé Monteiro,1094384,Liga Portugal 25/26,Liga Portugal Betclic,Rio Ave,6.4142857142857,7,0,0,1,0,0.05141852,47,66,71.212121212121,17,30,20,0,1,25.0,0,1,2,0,0,0,0.0,7,3,11,42.307692307692,13,48.148148148148,321,0.0,0,0,0,0,0,0,2,100.0,4,0,0,4,45,2,1,1,126,10,7,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,0.0,0,4,3,2,3,0,0.0,0,19,47,0,0.8047,10,1,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Blesa,1499082,Liga Portugal 25/26,Liga Portugal Betclic,Rio Ave,7.3875,8,6,1,3,0,0.4528052,97,138,70.289855072464,35,62,37,4,6,46.153846153846,9,4,1,0,0,0,0.0,12,8,20,44.444444444444,20,55.555555555556,627,50.0,1,1,0,0,0,0,1,50.0,4,0,0,8,84,7,7,4,248,7,8,2,0,2,2,1,0,0,0,0,0,0,0,0,0,7,0.0,4,13,3,2,9,6,66.666666666667,0,46,92,1,3.1013,20,1,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karem Zoabi,1214878,Liga Portugal 25/26,Liga Portugal Betclic,Rio Ave,6.475,4,0,0,0,0,0.01477464,15,19,78.947368421053,5,10,6,2,0,0.0,2,0,2,0,0,0,0.0,1,0,4,28.571428571429,1,50.0,92,0.0,0,0,0,0,0,0,1,100.0,1,0,0,3,10,0,0,0,33,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,1,0,1,1,2,100.0,0,7,12,0,0.0086,3,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Medina,1485103,Liga Portugal 25/26,Liga Portugal Betclic,Rio Ave,6.8,1,0,0,0,0,0.00248784,5,6,83.333333333333,2,3,1,0,0,0.0,1,0,0,0,0,0,0.0,0,0,3,75.0,0,0.0,11,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,100.0,0,2,4,0,0.0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamás Nikitscher,1393242,Liga Portugal 25/26,Liga Portugal Betclic,Rio Ave,6.6952380952381,21,0,0,1,1,0.18253729,398,446,89.237668161435,239,159,78,4,5,50.0,28,25,2,0,1,1,25.0,7,1,50,50.0,22,78.571428571429,963,0.0,0,0,0,0,0,0,11,52.380952380952,29,0,1,11,81,7,22,10,622,17,23,0,0,12,1,2,0,0,1,0,0,0,0,0,0,10,0.0,4,10,4,21,16,10,35.714285714286,1,254,192,0,0.2554,59,4,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Aguilera,1020203,Liga Portugal 25/26,Liga Portugal Betclic,Rio Ave,6.8263157894737,19,1,2,0,0,1.27269553,532,634,83.91167192429,277,255,102,15,14,51.851851851852,15,14,4,0,0,9,21.951219512195,14,5,71,55.038759689922,8,44.444444444444,1377,7.1428571428571,0,0,0,0,5,1,24,40.677966101695,21,0,1,15,192,6,62,29,883,42,18,0,0,13,0,3,0,0,0,0,0,0,0,0,0,17,20.0,15,27,41,59,24,10,66.666666666667,0,305,329,1,0.6213,78,0,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
