İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Gabriel Veron,1002819,Liga Portugal 25/26,Liga Portugal Betclic,CD Nacional,6.7,9,1,0,2,0,0.55392061,108,142,76.056338028169,31,77,54,4,4,30.769230769231,13,4,0,0,0,0,0.0,8,3,25,40.983606557377,6,37.5,640,12.5,0,0,0,0,0,0,1,50.0,4,0,0,9,84,9,7,2,253,8,9,0,0,9,0,1,0,0,0,0,0,0,0,0,0,8,0.0,4,13,6,2,7,9,69.230769230769,0,38,104,0,0.8833,24,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jesús Ramírez,987597,Liga Portugal 25/26,Liga Portugal Betclic,CD Nacional,6.9481481481481,27,14,0,11,0,0.9554125,336,487,68.993839835729,125,211,138,24,20,55.555555555556,10,3,5,0,0,0,0.0,85,36,57,38.513513513514,118,45.91439688716,2353,16.470588235294,6,5,2,0,1,1,6,37.5,37,0,0,37,275,18,24,9,884,30,41,1,0,6,10,18,0,0,2,0,0,0,0,0,0,27,100.0,24,36,6,16,31,8,80.0,0,147,340,1,13.9753,65,5,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas João,253837,Liga Portugal 25/26,Liga Portugal Betclic,CD Nacional,6.5153846153846,13,0,0,1,1,0.06269614,48,68,70.588235294118,19,29,17,2,1,100.0,6,2,1,0,0,0,0.0,7,4,10,50.0,16,48.484848484848,271,0.0,0,0,0,0,0,0,4,66.666666666667,4,0,0,4,40,2,2,0,127,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,1,0,6,8,4,66.666666666667,0,19,49,0,0.6862,12,1,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo,1579664,Liga Portugal 25/26,Liga Portugal Betclic,CD Nacional,6.55,16,0,1,1,0,1.2354089,81,130,62.307692307692,25,56,38,12,5,45.454545454545,6,3,2,0,1,7,22.58064516129,13,5,19,41.304347826087,21,43.75,722,0.0,0,0,0,0,2,0,4,44.444444444444,8,0,0,9,132,4,10,4,317,8,7,0,0,7,3,4,0,0,0,0,0,0,0,0,0,8,0.0,12,11,31,9,12,4,66.666666666667,1,29,101,0,0.7639,17,2,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martim Gustavo Watts,1410338,Liga Portugal 25/26,Liga Portugal Betclic,CD Nacional,6.48,5,0,0,0,0,0.00370565,8,9,88.888888888889,3,5,3,0,1,100.0,1,0,1,0,0,0,0.0,0,0,2,18.181818181818,0,0.0,69,0.0,0,0,0,0,0,0,0,0.0,0,0,0,4,9,0,0,0,20,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,1,1,100.0,0,4,5,0,0.0,2,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liziero,822510,Liga Portugal 25/26,Liga Portugal Betclic,CD Nacional,6.92,25,0,7,0,4,3.58953326,756,930,81.290322580645,378,378,202,43,10,37.037037037037,57,22,6,0,0,40,34.48275862069,22,5,99,52.659574468085,16,42.105263157895,2116,0.0,0,0,0,1,6,0,49,50.0,28,0,3,16,333,12,112,60,1381,33,37,0,0,20,1,7,1,0,2,0,0,0,0,0,0,25,0.0,42,27,116,98,28,35,61.40350877193,0,415,515,0,0.9217,108,10,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Witi,786269,Liga Portugal 25/26,Liga Portugal Betclic,CD Nacional,6.6227272727273,22,1,1,4,0,1.67368315,117,180,65.0,29,88,51,11,7,30.434782608696,10,4,2,0,0,5,20.0,14,4,28,40.579710144928,6,37.5,762,7.1428571428571,0,0,0,1,0,0,7,35.0,9,0,0,8,135,7,24,9,352,12,10,1,0,7,3,2,0,0,0,0,0,0,0,0,0,7,0.0,11,23,25,20,18,7,70.0,0,40,140,0,1.518,42,1,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiheb Labidi,1011997,Liga Portugal 25/26,Liga Portugal Betclic,CD Nacional,6.5,23,1,0,1,1,0.46406699,303,387,78.294573643411,133,170,78,11,9,42.857142857143,41,10,4,0,1,2,28.571428571429,21,7,63,43.448275862069,17,32.075471698113,1250,4.7619047619048,0,0,0,1,1,0,17,48.571428571429,26,1,1,21,161,9,29,17,668,13,33,1,0,17,0,8,0,0,1,0,0,0,0,0,0,14,0.0,11,21,7,35,17,23,56.09756097561,1,157,230,0,1.1249,69,10,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulinho Bóia,912781,Liga Portugal 25/26,Liga Portugal Betclic,CD Nacional,6.9714285714286,28,4,7,2,2,2.97101425,387,544,71.139705882353,102,285,171,35,38,47.5,43,7,5,0,0,20,25.0,55,22,140,51.470588235294,14,27.450980392157,2376,7.2727272727273,0,0,0,0,1,0,33,45.205479452055,17,0,1,29,380,21,74,29,1095,59,32,1,0,33,10,12,0,0,2,0,0,0,0,0,0,28,0.0,35,80,80,73,31,21,48.837209302326,0,130,414,2,4.2183,114,1,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Júnior,1172052,Liga Portugal 25/26,Liga Portugal Betclic,CD Nacional,6.5454545454545,11,0,2,0,0,0.33146558,89,106,83.962264150943,31,58,31,6,7,43.75,8,9,3,0,0,1,25.0,11,5,24,43.636363636364,0,0.0,370,0.0,0,0,0,0,0,0,3,75.0,1,0,0,9,51,0,5,2,198,9,8,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0.0,6,16,4,4,5,8,100.0,0,39,67,0,0.4869,20,0,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
