İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Jesper Karlsson,834597,Premiership 25/26,Scottish Premiership,Aberdeen,6.8333333333333,18,5,5,2,0,1.63033595,347,435,79.770114942529,112,235,158,29,27,65.853658536585,9,5,2,0,0,8,13.333333333333,50,16,52,43.697478991597,3,33.333333333333,1290,10.0,2,2,0,0,4,0,14,56.0,8,0,0,18,207,6,31,17,722,16,20,0,0,17,10,19,0,0,1,0,0,0,0,0,0,16,0.0,29,41,60,25,16,5,55.555555555556,0,133,302,2,4.8254,61,1,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marko Lazetić,997215,Premiership 25/26,Scottish Premiership,Aberdeen,6.4851851851852,27,4,0,3,1,0.18740502,86,132,65.151515151515,28,58,33,6,9,27.272727272727,10,4,6,0,0,0,0.0,22,6,32,28.318584070796,12,31.578947368421,1054,18.181818181818,0,0,0,0,0,0,2,40.0,10,0,0,19,147,2,7,4,334,13,34,1,0,6,5,8,0,0,0,0,0,0,0,0,0,10,0.0,6,33,0,5,15,5,50.0,0,40,92,1,2.9695,24,1,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Nisbet,802281,Premiership 25/26,Scottish Premiership,Aberdeen,6.6074074074074,27,7,4,8,1,1.73692975,225,358,62.849162011173,84,141,85,19,4,26.666666666667,8,3,3,0,0,0,0.0,50,17,24,33.333333333333,44,36.974789915966,1736,14.0,1,1,0,0,4,1,8,36.363636363636,34,0,0,13,202,3,25,15,597,12,21,2,0,4,10,17,0,0,1,0,0,0,0,0,0,20,25.0,19,15,3,22,30,4,50.0,0,119,239,1,7.0728,29,5,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyosi Olusanya,839836,Premiership 25/26,Scottish Premiership,Aberdeen,6.29,10,0,2,3,1,0.16765712,53,70,75.714285714286,15,38,23,8,7,29.166666666667,2,5,1,0,0,0,0.0,11,1,23,37.704918032787,6,25.0,542,0.0,0,0,1,0,0,0,0,0.0,0,0,0,10,64,4,0,0,172,14,12,1,0,0,4,5,0,0,0,0,0,0,0,0,0,5,0.0,8,24,2,0,12,2,100.0,0,17,53,0,0.878,10,2,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ante Palaversa,897598,Premiership 25/26,Scottish Premiership,Aberdeen,6.6222222222222,9,0,1,0,1,0.2931994,168,226,74.336283185841,73,95,50,2,1,20.0,7,8,3,0,0,1,14.285714285714,3,1,15,36.585365853659,8,42.105263157895,419,0.0,0,0,0,0,0,0,10,43.478260869565,9,0,1,2,80,3,27,13,299,7,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2,5,7,23,9,6,85.714285714286,0,87,139,0,0.1056,28,3,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topi Keskinen,1025669,Premiership 25/26,Scottish Premiership,Aberdeen,6.7464285714286,28,3,4,2,3,2.79019901,232,297,78.114478114478,80,152,98,24,27,50.943396226415,24,7,4,0,0,12,22.641509433962,28,11,76,46.341463414634,8,40.0,1409,10.714285714286,0,0,0,0,0,0,8,42.105263157895,8,1,1,23,206,7,8,3,632,25,27,1,0,15,7,15,0,0,1,0,0,0,0,0,0,16,0.0,24,53,53,19,26,16,66.666666666667,0,92,205,1,2.0774,58,0,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Milanović,1091628,Premiership 25/26,Scottish Premiership,Aberdeen,6.4846153846154,13,0,1,0,0,0.53689259,118,156,75.641025641026,51,67,37,8,13,56.521739130435,7,3,1,0,0,7,38.888888888889,13,4,26,38.235294117647,3,33.333333333333,516,0.0,0,0,0,0,1,0,6,40.0,7,0,0,12,87,0,13,6,282,6,16,0,0,6,1,4,0,0,0,0,0,0,0,0,0,5,0.0,8,23,18,15,9,5,71.428571428571,0,61,95,0,0.6782,27,0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuart Armstrong,117083,Premiership 25/26,Scottish Premiership,Aberdeen,6.8583333333333,24,1,6,1,4,3.82876969,784,940,83.404255319149,346,438,249,40,22,50.0,27,20,5,0,0,21,29.166666666667,27,9,64,46.043165467626,11,40.740740740741,1763,3.7037037037037,0,0,0,0,1,0,44,53.658536585366,26,1,0,23,308,11,64,35,1319,15,20,2,0,10,1,8,0,0,2,0,0,0,0,0,0,20,0.0,40,44,72,82,25,17,62.962962962963,0,389,551,0,2.7693,124,5,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyall Cameron,988690,Premiership 25/26,Scottish Premiership,Aberdeen,6.7,15,0,1,1,0,1.90522553,342,423,80.851063829787,124,218,140,17,12,50.0,14,7,2,0,0,13,23.636363636364,13,3,38,44.705882352941,7,50.0,818,0.0,0,0,0,0,0,0,23,52.272727272727,9,0,1,13,173,6,33,16,642,13,10,0,0,12,1,6,0,0,1,0,0,0,0,0,0,9,0.0,17,24,55,44,18,6,42.857142857143,0,147,276,0,1.1247,43,2,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Geiger,795004,Premiership 25/26,Scottish Premiership,Aberdeen,6.7,7,1,1,0,0,0.86233275,190,237,80.168776371308,91,99,62,4,1,12.5,11,9,3,0,0,0,0.0,3,1,20,33.898305084746,6,40.0,592,33.333333333333,0,0,0,0,0,0,7,41.176470588235,12,0,0,7,78,3,22,7,348,8,17,0,0,8,0,0,0,0,1,0,0,0,0,0,0,7,0.0,4,8,5,17,11,8,72.727272727273,0,102,135,0,0.2643,27,2,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
