player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,sofascore_id
99863,Pylyp,Budkivskyi,Pylyp Budkivskyi,2025,10690,pylyp-budkivskyi,Ukraine,Kyiv,Ukraine,1992-03-10 00:00:00,Centre-Forward,Attack,right,196.0,2027-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/99863-1673415131.png?lm=1,6.0,0.0,,https://www.transfermarkt.co.uk/pylyp-budkivskyi/profil/spieler/99863,UKR1,FC Zorya Lugansk,300000.0,2500000.0,137679.0
201671,Igor,Perduta,Igor Perduta,2025,10690,igor-perduta,UdSSR,"Terebovlya, Ternopil Oblast",Ukraine,1990-11-15 00:00:00,Right-Back,Defender,right,176.0,2026-06-30 00:00:00,Special1Agency,https://img.a.transfermarkt.technology/portrait/header/201671-1641743450.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/igor-perduta/profil/spieler/201671,UKR1,FC Zorya Lugansk,100000.0,1200000.0,150231.0
261550,Nemanja,Andjusic,Nemanja Andjusic,2025,10690,nemanja-andjusic,Bosnia-Herzegovina,Trebinje,Bosnia-Herzegovina,1996-10-17 00:00:00,Attacking Midfield,Midfield,right,177.0,2028-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/261550-1726634751.jpg?lm=1,5.0,0.0,,https://www.transfermarkt.co.uk/nemanja-andjusic/profil/spieler/261550,UKR1,FC Zorya Lugansk,750000.0,750000.0,858000.0
343963,Petar,Micin,Petar Micin,2025,10690,petar-micin,Yugoslavia (Republic),Novi Sad,Serbia,1998-09-29 00:00:00,Attacking Midfield,Midfield,right,189.0,2026-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/343963-1695289086.png?lm=1,6.0,0.0,,https://www.transfermarkt.co.uk/petar-micin/profil/spieler/343963,UKR1,FC Zorya Lugansk,700000.0,1500000.0,877414.0
396536,Roman,Vantukh,Roman Vantukh,2025,10690,roman-vantukh,Ukraine,Lviv,Ukraine,1998-07-04 00:00:00,Left-Back,Defender,left,176.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/396536-1669466208.png?lm=1,9.0,1.0,,https://www.transfermarkt.co.uk/roman-vantukh/profil/spieler/396536,UKR1,FC Zorya Lugansk,700000.0,700000.0,887112.0
428603,Bogdan,Kushnirenko,Bogdan Kushnirenko,2025,10690,bogdan-kushnirenko,Ukraine,Kyiv,Ukraine,1995-11-02 00:00:00,Defensive Midfield,Midfield,right,187.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/428603-1736765235.png?lm=1,,,,https://www.transfermarkt.co.uk/bogdan-kushnirenko/profil/spieler/428603,UKR1,FC Zorya Lugansk,400000.0,700000.0,837028.0
501417,Kyrylo,Dryshlyuk,Kyrylo Dryshlyuk,2025,10690,kyrylo-dryshlyuk,Ukraine,"Boryspil, Kyiv Oblast",Ukraine,1999-09-16 00:00:00,Central Midfield,Midfield,right,182.0,2028-12-31 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/501417-1611329289.png?lm=1,8.0,0.0,,https://www.transfermarkt.co.uk/kyrylo-dryshlyuk/profil/spieler/501417,UKR1,FC Zorya Lugansk,500000.0,600000.0,873487.0
526578,Vladyslav,Vakula,Vladyslav Vakula,2025,10690,vladyslav-vakula,Ukraine,"Berdychiv, Zhytomyr Oblast",Ukraine,1999-04-29 00:00:00,Left Winger,Attack,right,176.0,2027-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/526578-1636995490.png?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/vladyslav-vakula/profil/spieler/526578,UKR1,FC Zorya Lugansk,300000.0,800000.0,887101.0
546532,,Jordan,Jordan,2025,10690,jordan,Brazil,São Paulo,Brazil,1999-04-22 00:00:00,Centre-Back,Defender,right,190.0,2028-06-30 00:00:00,NG Soccer,https://img.a.transfermarkt.technology/portrait/header/546532-1690390914.png?lm=1,,,,https://www.transfermarkt.co.uk/jordan/profil/spieler/546532,UKR1,FC Zorya Lugansk,1000000.0,1000000.0,924230.0
581405,Ivan,Golovkin,Ivan Golovkin,2025,10690,ivan-golovkin,Ukraine,Donetsk,Ukraine,2000-05-24 00:00:00,Attacking Midfield,Midfield,left,181.0,2027-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/581405-1576084612.png?lm=1,,,,https://www.transfermarkt.co.uk/ivan-golovkin/profil/spieler/581405,UKR1,FC Zorya Lugansk,50000.0,200000.0,933306.0
603126,Andrija,Janjic,Andrija Janjic,2025,10690,andrija-janjic,Bosnia-Herzegovina,Zvornik,Bosnia-Herzegovina,2002-05-20 00:00:00,Centre-Back,Defender,right,194.0,2029-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/603126-1753975365.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/andrija-janjic/profil/spieler/603126,UKR1,FC Zorya Lugansk,600000.0,600000.0,1020916.0
606952,,Juninho,Juninho,2025,10690,juninho,Brazil,Cataguases,Brazil,1995-12-26 00:00:00,Left-Back,Defender,left,175.0,2026-12-31 00:00:00,LCT SOCCER,https://img.a.transfermarkt.technology/portrait/header/606952-1639334569.png?lm=1,,,,https://www.transfermarkt.co.uk/juninho/profil/spieler/606952,UKR1,FC Zorya Lugansk,800000.0,800000.0,945716.0
620722,Dejan,Popara,Dejan Popara,2025,10690,dejan-popara,Bosnia-Herzegovina,Trebinje,Bosnia-Herzegovina,2003-03-10 00:00:00,Defensive Midfield,Midfield,right,190.0,2028-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/620722-1736342765.png?lm=1,6.0,0.0,,https://www.transfermarkt.co.uk/dejan-popara/profil/spieler/620722,UKR1,FC Zorya Lugansk,700000.0,700000.0,1022115.0
656172,Jakov,Basic,Jakov Basic,2025,10690,jakov-basic,Croatia,Zagreb,Croatia,1996-11-25 00:00:00,Defensive Midfield,Midfield,left,191.0,2027-06-30 00:00:00,Love Players,https://img.a.transfermarkt.technology/portrait/header/656172-1707329871.png?lm=1,,,,https://www.transfermarkt.co.uk/jakov-basic/profil/spieler/656172,UKR1,FC Zorya Lugansk,700000.0,800000.0,978294.0
709478,Mykyta,Turbayevskyi,Mykyta Turbayevskyi,2025,10690,mykyta-turbayevskyi,Ukraine,Donetsk,Ukraine,2002-03-12 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2026-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/709478-1637315795.png?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/mykyta-turbayevskyi/profil/spieler/709478,UKR1,FC Zorya Lugansk,400000.0,600000.0,997086.0
774067,Igor,Gorbach,Igor Gorbach,2025,10690,igor-gorbach,Ukraine,Kyiv,Ukraine,2004-05-27 00:00:00,Centre-Forward,Attack,right,184.0,2028-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/774067-1658140831.png?lm=1,6.0,0.0,,https://www.transfermarkt.co.uk/igor-gorbach/profil/spieler/774067,UKR1,FC Zorya Lugansk,400000.0,600000.0,1523241.0
794896,Gabriel,Eskinja,Gabriel Eskinja,2025,10690,gabriel-eskinja,Austria,Graz,Austria,2003-08-29 00:00:00,Centre-Back,Defender,right,191.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/794896-1720091946.png?lm=1,,,,https://www.transfermarkt.co.uk/gabriel-eskinja/profil/spieler/794896,UKR1,FC Zorya Lugansk,400000.0,500000.0,1063348.0
888190,Domagoj,Jelavic,Domagoj Jelavic,2025,10690,domagoj-jelavic,Croatia,Split,Croatia,2001-09-27 00:00:00,Left Winger,Attack,right,185.0,2027-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/888190-1769798908.png?lm=1,,,,https://www.transfermarkt.co.uk/domagoj-jelavic/profil/spieler/888190,UKR1,FC Zorya Lugansk,300000.0,300000.0,1063518.0
925401,Roman,Salenko,Roman Salenko,2025,10690,roman-salenko,Ukraine,Kyiv,Ukraine,2005-05-18 00:00:00,Central Midfield,Midfield,right,188.0,2026-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/925401-1669391265.png?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/roman-salenko/profil/spieler/925401,UKR1,FC Zorya Lugansk,400000.0,400000.0,1592322.0
935095,Navin,Malysh,Navin Malysh,2025,10690,navin-malysh,Ukraine,"Stara Vyzhivka, Volyn Oblast",Ukraine,2003-07-27 00:00:00,Defensive Midfield,Midfield,right,185.0,2026-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/935095-1726135060.png?lm=1,6.0,1.0,,https://www.transfermarkt.co.uk/navin-malysh/profil/spieler/935095,UKR1,FC Zorya Lugansk,200000.0,200000.0,1146070.0
935109,Artem,Slesar,Artem Slesar,2025,10690,artem-slesar,Ukraine,"Yuzhne, Odesa Oblast",Ukraine,2004-12-12 00:00:00,Right Winger,Attack,right,182.0,2027-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/935109-1665388578.png?lm=1,4.0,0.0,,https://www.transfermarkt.co.uk/artem-slesar/profil/spieler/935109,UKR1,FC Zorya Lugansk,600000.0,600000.0,1142226.0
936008,Oleksandr,Saputin,Oleksandr Saputin,2025,10690,oleksandr-saputin,Ukraine,Dnipropetrovsk,Ukraine,2003-11-13 00:00:00,Goalkeeper,Goalkeeper,right,197.0,2028-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/936008-1639335126.png?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/oleksandr-saputin/profil/spieler/936008,UKR1,FC Zorya Lugansk,700000.0,1000000.0,1142787.0
942475,Reynaldiño,Verley,Reynaldiño Verley,2025,10690,reynaldino-verley,Panama,Colón,Panama,2002-09-19 00:00:00,Centre-Forward,Attack,right,182.0,2026-06-30 00:00:00,AFV,https://img.a.transfermarkt.technology/portrait/header/942475-1767011496.png?lm=1,,,,https://www.transfermarkt.co.uk/reynaldino-verley/profil/spieler/942475,UKR1,FC Zorya Lugansk,200000.0,200000.0,1896771.0
1195407,Sallieu,Bah,Sallieu Bah,2025,10690,sallieu-bah,,,Sierra Leone,2006-09-10 00:00:00,Attacking Midfield,Midfield,left,176.0,2028-06-30 00:00:00,Pelican Agency,https://img.a.transfermarkt.technology/portrait/header/1195407-1771583179.png?lm=1,5.0,1.0,,https://www.transfermarkt.co.uk/sallieu-bah/profil/spieler/1195407,UKR1,FC Zorya Lugansk,200000.0,200000.0,1539891.0
1262359,Fedir,Zadorozhnyi,Fedir Zadorozhnyi,2025,10690,fedir-zadorozhnyi,Ukraine,Donetsk,Ukraine,2006-11-16 00:00:00,Centre-Forward,Attack,left,195.0,2026-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/1262359-1714917950.png?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/fedir-zadorozhnyi/profil/spieler/1262359,UKR1,FC Zorya Lugansk,100000.0,100000.0,1952232.0
