İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Moise Kean,835601,Serie A 25/26,Serie A,Fiorentina,6.6807692307692,26,8,0,18,1,0.18227396,154,213,72.300469483568,53,101,62,3,25,41.666666666667,6,7,4,0,0,0,0.0,98,27,75,44.378698224852,27,45.762711864407,2047,8.1632653061224,2,2,0,0,0,0,1,33.333333333333,16,0,0,30,197,13,8,4,597,44,29,3,0,4,30,23,0,0,2,0,0,0,0,0,0,23,0.0,3,60,7,3,32,3,50.0,0,61,152,1,15.0577,34,1,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albert Guðmundsson,804909,Serie A 25/26,Serie A,Fiorentina,6.7703703703704,27,5,6,4,4,2.14763973,635,729,87.105624142661,229,406,229,26,18,51.428571428571,7,2,3,1,1,9,17.647058823529,35,13,52,36.363636363636,3,23.076923076923,1957,14.285714285714,3,3,1,0,2,0,28,70.0,11,0,1,27,232,11,41,27,1049,27,30,2,0,20,5,11,0,0,1,0,0,0,0,0,0,23,0.0,26,35,51,40,25,3,42.857142857143,0,258,471,1,4.769,64,3,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roberto Piccoli,958982,Serie A 25/26,Serie A,Fiorentina,6.5333333333333,27,3,1,11,1,0.60528769,113,177,63.841807909605,39,74,41,14,7,38.888888888889,7,3,0,0,0,1,20.0,40,14,47,48.453608247423,41,37.962962962963,1309,7.5,0,0,0,0,0,0,0,0.0,8,0,0,19,161,7,5,3,410,33,25,2,0,1,8,9,0,0,2,0,0,0,0,0,0,12,0.0,14,18,5,2,18,0,0.0,0,53,124,0,5.2173,30,0,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacopo Fazzini,1012179,Serie A 25/26,Serie A,Fiorentina,6.60625,16,0,1,1,0,0.4132525,106,143,74.125874125874,38,68,42,7,8,42.105263157895,13,6,1,0,0,3,42.857142857143,9,1,33,48.529411764706,5,29.411764705882,458,0.0,0,0,0,0,0,0,2,50.0,5,0,1,12,81,5,6,5,261,12,7,0,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0.0,7,19,7,4,8,6,46.153846153846,0,46,97,0,1.0582,25,0,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manor Solomon,862223,Serie A 25/26,Serie A,Fiorentina,7.1666666666667,9,2,2,0,0,0.91558581,150,162,92.592592592593,46,104,60,11,18,75.0,6,1,0,0,0,6,20.0,5,2,35,70.0,1,100.0,485,40.0,0,0,0,0,0,0,3,100.0,3,0,0,4,52,2,5,4,263,11,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,5,0.0,11,24,30,3,9,6,100.0,0,47,115,1,0.4471,15,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolò Fagioli,901850,Serie A 25/26,Serie A,Fiorentina,7.2071428571429,28,2,10,1,3,3.33645143,1297,1439,90.132036136206,610,687,314,57,17,60.714285714286,37,13,5,0,0,19,23.75,30,7,90,52.325581395349,1,33.333333333333,2165,6.6666666666667,0,0,0,0,4,0,91,66.911764705882,22,1,1,28,285,16,151,83,1826,36,21,1,0,22,0,13,0,0,2,0,0,0,0,0,0,25,0.0,57,28,80,136,37,25,67.567567567568,0,633,806,3,2.3687,132,8,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdelhamid Sabiri,807400,Serie A 25/26,Serie A,Fiorentina,6.8,1,0,0,0,0,0.217417,13,19,68.421052631579,3,10,6,3,0,0.0,2,0,0,0,0,2,50.0,1,0,3,50.0,0,0.0,25,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,9,0,2,1,28,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,4,2,0,2,100.0,0,5,14,0,0.0124,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dodô,822518,Serie A 25/26,Serie A,Fiorentina,6.9758620689655,29,1,7,1,2,3.4600542,942,1134,83.068783068783,411,531,290,41,37,50.684931506849,20,22,6,0,0,28,22.047244094488,20,3,104,59.428571428571,14,45.161290322581,2509,5.0,0,0,0,0,0,0,39,38.613861386139,43,0,0,12,423,6,76,30,1804,47,14,0,0,11,2,5,0,0,4,0,0,0,0,0,0,29,0.0,41,73,127,101,40,13,65.0,0,460,674,1,1.9943,133,3,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robin Gosens,377118,Serie A 25/26,Serie A,Fiorentina,6.865,20,2,1,3,1,1.42805992,487,605,80.495867768595,246,241,108,11,0,0.0,24,15,2,0,0,9,25.0,14,6,39,53.424657534247,25,40.983606557377,1472,14.285714285714,0,0,0,0,0,0,15,37.5,48,0,0,7,180,2,30,15,963,18,15,0,0,10,4,4,0,0,3,0,0,0,0,0,0,18,0.0,11,3,36,40,20,12,50.0,0,281,324,0,2.6578,37,6,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cher Ndour,1114422,Serie A 25/26,Serie A,Fiorentina,6.6115384615385,26,2,1,1,0,0.64432783,463,563,82.238010657194,190,273,145,6,6,31.578947368421,19,10,2,0,0,0,0.0,17,6,41,43.617021276596,24,40.0,1349,11.764705882353,0,0,0,0,0,0,15,40.540540540541,27,1,0,11,150,5,28,14,785,16,20,0,0,10,1,8,0,0,2,0,0,0,0,0,0,14,0.0,6,19,16,37,16,11,57.894736842105,0,215,348,0,2.0903,47,8,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
