İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Duje Čop,44679,HNL 23/24,HNL,NK Lokomotiva Zagreb,7.1590909090909,22,12,4,6,3,0.0,247,375,65.866666666667,64,186,120,22,4,33.333333333333,11,2,4,0,0,3,23.076923076923,37,21,37,42.045454545455,7,17.948717948718,1462,32.432432432432,4,3,0,0,2,1,7,35.0,13,0,0,16,193,9,28,11,564,22,19,0,0,8,8,7,0,0,3,0,0,0,0,0,0,15,50.0,22,12,13,20,26,9,81.818181818182,0,79,309,4,0.0,36,0,22,0.0
Ivan Canjuga,1175150,HNL 24/25,HNL,NK Lokomotiva Zagreb,6.675,4,0,0,0,0,0.0,29,38,76.315789473684,12,19,9,3,4,80.0,0,2,0,0,0,2,50.0,1,1,6,66.666666666667,3,50.0,93,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,16,2,1,0,62,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,5,4,1,2,0,0.0,0,13,29,0,0.0,6,0,5,0.0
Ivan Canjuga,1175150,HNL 23/24,HNL,NK Lokomotiva Zagreb,6.7363636363636,11,0,0,1,0,0.0,124,154,80.519480519481,37,90,56,5,3,37.5,9,1,2,0,0,3,15.789473684211,10,5,24,46.153846153846,8,47.058823529412,478,0.0,0,0,0,0,3,0,7,70.0,4,0,0,5,65,2,8,5,245,12,15,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0.0,5,8,19,10,8,5,55.555555555556,0,41,132,0,0.0,21,0,16,0.0
Silvio Goričan,1003397,HNL 24/25,HNL,NK Lokomotiva Zagreb,6.8454545454545,33,6,6,4,4,0.0,507,696,72.844827586207,102,438,263,48,31,31.0,28,11,6,0,0,33,22.916666666667,64,25,113,38.305084745763,17,27.41935483871,2698,9.375,0,0,0,0,0,0,26,54.166666666667,8,0,0,57,559,21,49,24,1448,54,41,1,0,21,12,25,1,0,3,0,0,0,0,0,0,32,0.0,47,100,144,48,47,17,60.714285714286,0,135,705,6,0.0,99,0,33,0.0
Silvio Goričan,1003397,HNL 23/24,HNL,NK Lokomotiva Zagreb,6.965625,32,3,5,3,5,0.0,483,681,70.925110132159,138,374,213,39,32,38.55421686747,32,12,3,0,0,29,27.102803738318,53,23,124,45.756457564576,17,26.153846153846,2453,5.6603773584906,0,0,0,0,4,0,23,45.098039215686,8,0,0,41,452,25,45,27,1241,60,24,2,0,31,7,16,1,0,3,0,0,0,0,0,0,28,0.0,38,83,107,51,27,24,75.0,0,182,606,2,0.0,131,0,32,0.0
Aleksandar Trajkovski,60184,HNL 25/26,HNL,NK Lokomotiva Zagreb,6.6111111111111,9,1,4,3,2,0.78356082,101,127,79.527559055118,42,59,33,12,1,11.111111111111,6,3,0,0,0,7,43.75,8,3,18,41.860465116279,5,27.777777777778,516,12.5,0,0,0,0,1,1,9,90.0,2,0,0,15,74,3,5,5,229,11,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,5,100.0,12,9,16,10,12,5,83.333333333333,0,54,73,0,1.484,16,0,9,0.0
Ibrahim Sabra,1522038,HNL 25/26,HNL,NK Lokomotiva Zagreb,6.96,5,2,2,2,0,0.97571795,47,64,73.4375,20,27,18,3,2,40.0,2,0,0,0,0,0,0.0,9,2,7,41.176470588235,12,52.173913043478,346,22.222222222222,0,0,0,0,0,0,1,100.0,2,0,0,4,46,2,1,1,122,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0.0,3,5,0,1,8,2,100.0,0,24,40,2,1.4956,8,0,5,0.0
Aleks Stojaković,1515307,HNL 25/26,HNL,NK Lokomotiva Zagreb,6.6115384615385,26,8,3,11,1,2.05594698,321,441,72.789115646259,123,198,112,14,12,41.379310344828,22,9,5,0,0,6,22.222222222222,55,24,57,39.86013986014,35,34.653465346535,2135,14.545454545455,0,0,1,0,0,0,15,60.0,12,0,0,28,248,13,14,7,788,27,34,4,1,7,18,9,0,0,2,0,0,0,0,0,0,26,0.0,14,29,27,25,39,11,50.0,0,141,300,3,9.2139,69,3,26,0.0
Dušan Vuković,1142761,HNL 25/26,HNL,NK Lokomotiva Zagreb,6.5833333333333,18,3,1,5,1,0.58889526,151,242,62.396694214876,41,110,64,11,21,37.5,12,6,4,0,0,2,10.0,25,12,52,38.805970149254,15,51.724137931034,1241,12.0,0,0,1,0,0,0,8,47.058823529412,10,0,0,16,219,6,17,8,521,19,22,1,0,10,13,4,0,0,1,0,0,0,0,0,0,15,0.0,11,56,20,17,21,9,75.0,0,58,184,0,3.6722,36,3,18,0.0
Dušan Vuković,1142761,HNL 24/25,HNL,NK Lokomotiva Zagreb,6.775,24,3,4,6,3,0.0,183,270,67.777777777778,48,138,81,9,23,46.938775510204,27,17,2,0,0,3,20.0,26,12,65,46.428571428571,22,32.352941176471,1268,11.538461538462,0,0,0,0,0,0,4,28.571428571429,11,0,0,21,200,11,10,2,566,15,24,0,0,6,1,3,0,0,0,0,0,0,0,0,0,13,0.0,9,49,15,14,24,16,59.259259259259,0,59,226,0,0.0,59,0,25,0.0
Mirko Sušak,1491644,HNL 25/26,HNL,NK Lokomotiva Zagreb,6.55,18,1,3,3,1,0.67000109,80,107,74.766355140187,29,51,32,5,4,30.769230769231,11,1,1,0,0,0,0.0,14,4,19,50.0,6,30.0,667,7.1428571428571,0,0,0,0,0,0,3,60.0,2,0,0,4,59,3,6,2,205,4,6,1,0,2,2,5,0,0,0,0,0,0,0,0,0,7,0.0,5,13,4,5,11,7,63.636363636364,0,35,72,0,1.54,16,0,19,0.0
Mirko Sušak,1491644,HNL 24/25,HNL,NK Lokomotiva Zagreb,6.64375,16,2,1,3,0,0.0,80,113,70.796460176991,22,59,30,3,1,11.111111111111,6,2,1,0,0,1,16.666666666667,12,5,10,35.714285714286,9,39.130434782609,464,16.666666666667,0,0,0,0,0,0,7,63.636363636364,3,0,0,3,67,1,6,4,193,3,4,0,0,3,3,2,0,0,0,0,0,0,0,0,0,5,0.0,3,9,6,11,8,3,50.0,0,31,88,1,0.0,14,0,21,0.0
Marko Vešović,58170,HNL 25/26,HNL,NK Lokomotiva Zagreb,6.8421052631579,19,1,7,3,3,2.55459473,385,481,80.04158004158,197,188,110,27,17,45.945945945946,33,13,1,0,0,21,23.863636363636,13,4,66,47.142857142857,14,43.75,1518,7.6923076923077,0,0,0,0,0,0,26,54.166666666667,38,0,1,28,267,2,22,12,953,16,16,0,0,10,2,3,0,0,1,0,0,0,0,0,0,16,0.0,27,37,88,48,25,19,57.575757575758,0,230,251,2,1.7746,73,1,19,0.0
Marko Rog,573616,HNL 25/26,HNL,NK Lokomotiva Zagreb,6.45,2,0,0,0,0,0.00702887,7,8,87.5,4,3,2,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,20,0.0,0,0,0,0,0,0,1,50.0,0,0,1,0,3,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,2,0,0,0.0,0,4,4,0,0.0367,2,0,2,0.0
