İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Marko Soldo,1133184,HNL 23/24,HNL,HNK Gorica,6.7529411764706,34,3,1,2,1,0.0,513,707,72.560113154173,302,215,105,13,26,49.056603773585,50,36,7,0,0,4,22.222222222222,23,12,113,44.140625,38,44.705882352941,2183,13.04347826087,0,0,0,0,0,0,47,51.648351648352,33,0,0,25,321,15,51,33,1113,37,61,0,0,30,1,2,0,0,4,0,0,0,0,0,0,25,0.0,13,53,18,91,30,35,70.0,0,367,358,0,0.0,135,0,34,0.0
Adrion Pajaziti,1065258,HNL 24/25,HNL,HNK Gorica,6.8173913043478,23,3,1,1,0,0.0,683,767,89.048239895698,357,334,138,12,20,55.555555555556,19,12,3,0,0,8,28.571428571429,11,7,86,52.121212121212,9,45.0,1568,27.272727272727,0,0,0,0,0,0,38,58.461538461538,13,0,0,22,183,3,57,30,1048,47,19,0,0,23,0,1,1,0,0,0,0,0,0,0,0,21,0.0,11,36,28,65,24,11,57.894736842105,0,382,413,0,0.0,73,0,23,0.0
Ante Matej Jurić,1144266,HNL 24/25,HNL,HNK Gorica,6.6,1,0,0,0,0,0.0,11,17,64.705882352941,5,6,2,0,0,0.0,1,1,0,0,0,0,0.0,0,0,1,33.333333333333,1,33.333333333333,45,0.0,0,0,0,0,0,0,1,33.333333333333,2,0,0,1,8,0,2,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,0,0,0.0,0,7,10,0,0.0,3,0,1,0.0
Ante Matej Jurić,1144266,HNL 23/24,HNL,HNK Gorica,6.741935483871,31,4,1,2,4,0.0,168,297,56.565656565657,64,105,59,8,7,36.842105263158,18,7,9,0,0,1,14.285714285714,29,10,32,36.781609195402,54,51.923076923077,1214,13.793103448276,1,0,0,1,2,0,10,35.714285714286,22,0,0,13,213,8,20,12,513,7,27,0,0,3,4,6,0,0,1,0,0,0,0,0,0,9,0.0,8,19,7,28,22,14,77.777777777778,0,82,222,2,0.0,39,0,31,0.0
Gabriel Rukavina,1120017,HNL 23/24,HNL,HNK Gorica,6.7117647058824,17,2,0,1,0,0.0,190,260,73.076923076923,58,134,78,11,14,43.75,10,4,0,0,0,2,66.666666666667,13,7,47,54.651162790698,8,25.0,1004,15.384615384615,0,0,0,0,0,0,10,47.619047619048,6,0,0,14,140,4,15,8,429,23,4,0,0,3,5,2,0,0,0,0,0,0,0,0,0,14,0.0,11,32,3,21,19,7,70.0,0,75,188,0,0.0,30,0,17,0.0
Merveil Ndockyt,890996,HNL 24/25,HNL,HNK Gorica,6.7272727272727,33,1,6,4,4,0.0,544,721,75.450762829404,236,316,161,27,27,50.943396226415,39,9,9,0,0,8,28.571428571429,33,10,99,47.368421052632,12,18.75,2416,3.030303030303,0,0,0,0,0,0,40,53.333333333333,17,0,1,32,340,8,59,27,1151,33,32,0,0,24,6,6,0,0,3,0,0,0,0,0,0,28,0.0,27,53,28,75,39,20,51.282051282051,0,272,477,1,0.0,126,0,33,0.0
Merveil Ndockyt,890996,HNL 23/24,HNL,HNK Gorica,7.1153846153846,13,2,3,0,1,0.0,277,361,76.731301939058,111,170,81,11,16,57.142857142857,21,5,4,0,0,4,25.0,19,8,52,54.166666666667,6,30.0,1140,10.526315789474,0,0,0,0,0,0,29,63.04347826087,6,0,0,11,144,9,27,12,530,15,11,0,0,10,1,4,0,0,1,0,0,0,0,0,0,13,0.0,11,28,16,46,8,17,80.952380952381,0,136,241,1,0.0,69,0,13,0.0
Gregor Sikošek,228412,HNL 24/25,HNL,HNK Gorica,6.7625,16,0,2,1,1,0.0,287,406,70.689655172414,169,124,49,7,8,53.333333333333,37,9,3,0,0,6,23.076923076923,6,1,62,53.913043478261,18,51.428571428571,1381,0.0,0,0,0,0,1,0,22,36.065573770492,42,0,0,6,214,1,56,20,774,17,19,0,1,21,1,1,0,0,3,0,0,0,0,0,0,16,0.0,7,15,26,61,22,19,51.351351351351,0,210,222,1,0.0,41,0,16,0.0
Josip Mitrović,880751,HNL 23/24,HNL,HNK Gorica,7.021875,32,4,5,4,4,0.0,420,591,71.065989847716,171,256,136,27,31,43.055555555556,49,18,3,1,1,7,18.918918918919,55,18,146,54.887218045113,21,31.34328358209,2426,7.2727272727273,0,0,1,0,1,0,32,53.333333333333,25,0,0,16,338,13,51,21,1101,66,36,1,0,29,6,14,0,0,1,0,0,0,0,0,0,30,0.0,27,72,37,60,33,39,79.591836734694,0,209,419,3,0.0,108,0,32,0.0
Ante Erceg,65528,HNL 25/26,HNL,HNK Gorica,6.5307692307692,13,4,0,2,0,0.32195663,140,181,77.348066298343,56,84,42,2,7,46.666666666667,7,1,0,0,1,0,0.0,24,9,23,51.111111111111,6,28.571428571429,485,16.666666666667,1,1,0,0,0,0,3,60.0,4,0,0,7,77,3,9,3,285,9,6,0,0,2,3,4,0,0,0,0,0,0,0,0,0,4,0.0,2,15,8,5,7,6,85.714285714286,1,67,114,0,3.6127,13,0,13,0.0
