İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Ilija Nestorovski,55314,HNL 25/26,HNL,NK Slaven Belupo,6.8,21,6,2,5,3,0.86489822,334,506,66.00790513834,133,201,124,17,6,60.0,10,2,7,0,1,1,25.0,62,21,57,42.857142857143,74,51.034482758621,1648,9.6774193548387,2,1,0,0,0,0,24,54.545454545455,19,0,0,29,256,9,62,29,792,43,42,3,0,4,16,12,0,0,2,0,0,0,0,0,0,18,0.0,17,10,4,44,24,8,80.0,1,168,338,4,8.2874,32,5,21,0.0
Ilija Nestorovski,55314,HNL 24/25,HNL,NK Slaven Belupo,7.1869565217391,23,7,6,8,2,0.0,335,533,62.851782363977,110,226,129,15,7,70.0,19,3,6,0,0,1,10.0,62,27,68,54.4,58,35.365853658537,1865,11.290322580645,0,0,0,1,2,0,34,55.737704918033,25,0,0,16,283,7,54,25,830,43,36,1,0,7,20,16,0,0,3,0,0,0,0,0,0,22,0.0,15,10,10,61,18,14,73.684210526316,0,141,402,6,0.0,31,0,23,0.0
Gabrijel Šivalec,2191245,HNL 25/26,HNL,NK Slaven Belupo,6.5909090909091,11,0,0,0,0,0.10476906,64,82,78.048780487805,21,43,23,1,3,50.0,7,1,0,0,0,2,28.571428571429,3,0,12,46.153846153846,1,100.0,274,0.0,0,0,0,0,0,0,1,20.0,4,0,1,6,43,1,9,4,133,2,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,2,0.0,1,6,7,5,3,4,57.142857142857,0,30,52,0,0.0733,14,0,12,0.0
Marko Dabro,283859,HNL 25/26,HNL,NK Slaven Belupo,6.4875,16,0,1,3,2,0.83400461,93,126,73.809523809524,22,71,41,5,6,50.0,8,0,0,0,0,2,33.333333333333,20,4,25,40.322580645161,9,30.0,646,0.0,0,0,0,0,1,0,3,50.0,5,0,0,11,85,13,2,1,250,11,13,1,0,8,7,6,0,0,0,0,0,0,0,0,0,5,0.0,5,12,6,6,9,5,62.5,0,28,98,0,1.284,24,0,16,0.0
Ivan Božić,827383,HNL 25/26,HNL,NK Slaven Belupo,6.625,4,1,0,2,0,0.16940097,50,64,78.125,18,32,18,7,0,0.0,6,1,1,1,1,2,18.181818181818,7,4,9,39.130434782609,6,60.0,324,14.285714285714,0,0,0,0,0,0,1,50.0,2,0,0,5,45,1,2,1,129,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0.0,7,3,11,2,4,2,33.333333333333,0,20,44,0,1.4513,13,0,4,0.0
Marko Ascic,1912946,HNL 25/26,HNL,NK Slaven Belupo,6.5,1,0,0,0,0,0.019108,5,6,83.333333333333,0,5,3,0,1,100.0,0,0,0,0,0,0,0.0,2,0,2,50.0,1,100.0,32,0.0,0,0,0,0,0,0,1,100.0,0,0,0,0,1,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,6,0,0.0984,3,0,1,0.0
Marko Ascic,1912946,HNL 24/25,HNL,NK Slaven Belupo,0.0,0,0,0,0,0,0.0,2,3,66.666666666667,2,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,3,100.0,0,0.0,4,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,2,1,0,0.0,4,0,4,0.0
Frano Vlašić,1472976,HNL 23/24,HNL,NK Slaven Belupo,6.6,1,0,0,0,0,0.0,6,7,85.714285714286,2,4,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,31,0.0,0,0,0,0,0,0,1,100.0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,2,0,0.0,0,2,5,0,0.0,3,0,1,0.0
Filip Mažar,1152930,HNL 25/26,HNL,NK Slaven Belupo,6.7777777777778,9,1,0,0,0,0.13485921,172,204,84.313725490196,90,82,41,2,11,50.0,16,7,1,0,0,0,0.0,9,3,38,55.072463768116,7,38.888888888889,658,11.111111111111,0,0,0,0,0,0,12,80.0,8,0,0,10,80,1,7,3,342,11,4,0,0,6,0,4,0,0,0,0,0,0,0,0,0,8,0.0,2,22,3,15,12,13,81.25,0,99,105,1,0.4028,31,0,9,0.0
Ernis Qestaj,1823924,HNL 25/26,HNL,NK Slaven Belupo,6.3333333333333,3,0,0,0,0,0.14707947,12,19,63.157894736842,2,10,7,0,1,25.0,1,2,0,0,0,0,0.0,4,1,3,25.0,3,33.333333333333,132,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,18,1,1,0,45,1,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0,4,2,0,5,1,100.0,0,4,15,0,0.2892,3,0,4,0.0
