İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Cherif Ndiaye,868268,Super Lig 25/26,Trendyol Süper Lig,Samsunspor,6.6444444444444,18,4,3,5,1,0.97137855,160,201,79.601990049751,55,105,54,16,4,28.571428571429,8,0,2,0,1,1,50.0,22,7,53,48.623853211009,19,34.545454545455,1055,18.181818181818,0,0,1,0,0,0,11,84.615384615385,8,0,0,14,109,6,13,8,395,41,30,0,0,4,12,5,0,0,0,0,0,0,0,0,0,12,0.0,16,14,2,13,17,5,62.5,1,63,138,0,4.5143,23,0,18,0.0
Marius Mouandilmadji,943593,Super Lig 25/26,Trendyol Süper Lig,Samsunspor,6.6407407407407,27,5,2,10,0,1.22413301,171,297,57.575757575758,47,124,77,11,12,54.545454545455,3,3,2,0,0,0,0.0,38,14,38,36.190476190476,59,54.62962962963,1521,13.157894736842,1,1,1,0,0,0,12,70.588235294118,13,0,0,29,215,13,20,11,521,24,24,0,0,7,19,8,0,0,3,0,0,0,0,0,0,16,0.0,11,22,3,17,21,2,66.666666666667,0,65,232,1,6.5214,32,2,27,0.0
Marius Mouandilmadji,943593,Super Lig 24/25,Trendyol Süper Lig,Samsunspor,6.8941176470588,34,10,6,14,4,2.7114601,248,438,56.62100456621,58,191,116,24,20,47.619047619048,8,3,5,0,1,1,14.285714285714,67,25,57,38.0,93,38.912133891213,2502,14.925373134328,0,0,0,0,0,0,8,47.058823529412,24,0,0,32,323,19,23,10,783,29,33,0,0,10,37,8,0,0,4,0,0,0,0,0,0,29,0.0,24,42,7,17,32,5,62.5,1,72,373,1,9.3615,49,0,34,0.0
Marius Mouandilmadji,943593,Super Lig 23/24,Trendyol Süper Lig,Samsunspor,6.8766666666667,30,9,1,14,1,0.73148621,245,442,55.429864253394,52,194,98,10,14,50.0,6,1,5,1,1,1,33.333333333333,70,27,45,30.821917808219,104,41.269841269841,2080,12.857142857143,1,0,1,0,0,0,2,22.222222222222,19,0,0,31,318,21,17,7,768,25,57,5,0,7,28,11,0,0,3,0,0,0,0,0,0,25,0.0,10,28,3,9,29,3,50.0,0,60,385,1,10.5941,66,0,30,0.0
Elayis Tavsan,929631,Super Lig 25/26,Trendyol Süper Lig,Samsunspor,6.77,10,0,1,1,1,1.16482603,110,133,82.706766917293,41,69,39,6,11,68.75,7,2,0,0,0,5,20.833333333333,19,2,22,50.0,6,85.714285714286,466,0.0,0,0,0,0,1,0,2,40.0,1,0,0,7,64,4,2,1,245,5,11,0,0,0,0,9,0,0,1,0,0,0,0,0,0,4,0.0,6,16,24,5,6,6,85.714285714286,0,46,87,0,1.3359,13,0,10,0.0
Ebrima Ceesay,2216420,Super Lig 25/26,Trendyol Süper Lig,Samsunspor,6.4,1,0,0,0,0,0.0006982,5,5,100.0,1,4,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,100.0,8,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,1,4,0,0.0,0,0,1,0.0
Muhammet Ali Özbaskıcı,1149024,Super Lig 24/25,Trendyol Süper Lig,Samsunspor,6.6,1,0,0,0,0,0.00584571,10,11,90.909090909091,3,7,4,2,0,0.0,4,0,0,0,0,0,0.0,1,1,4,57.142857142857,0,0.0,10,0.0,0,0,0,0,0,0,0,0.0,0,0,0,2,3,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,3,75.0,0,3,8,0,0.0513,4,0,3,0.0
Muhammet Ali Özbaskıcı,1149024,Super Lig 23/24,Trendyol Süper Lig,Samsunspor,6.325,4,0,0,0,0,0.01280305,11,16,68.75,6,5,4,0,1,33.333333333333,0,0,0,0,0,0,0.0,1,0,1,8.3333333333333,0,0.0,48,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,14,0,0,0,33,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,1,1,1,0,0.0,0,6,11,0,0.0238,4,0,4,0.0
Tahsin Bülbül ,2237105,Super Lig 25/26,Trendyol Süper Lig,Samsunspor,6.35,2,0,0,0,0,0.06030272,21,22,95.454545454545,6,15,8,1,2,50.0,1,1,1,0,0,0,0.0,1,0,3,33.333333333333,0,0.0,83,0.0,0,0,0,0,0,0,1,100.0,0,0,0,1,10,0,1,1,37,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,4,2,1,1,1,100.0,0,7,15,0,0.0199,2,0,3,0.0
Olivier Ntcham,352676,Super Lig 25/26,Trendyol Süper Lig,Samsunspor,6.8666666666667,18,1,0,1,0,1.25208302,621,725,85.655172413793,243,378,209,13,15,71.428571428571,9,8,3,0,0,1,12.5,35,9,35,43.20987654321,14,73.684210526316,1256,2.8571428571429,2,1,0,0,0,0,46,59.74025974026,6,0,0,14,157,8,63,33,891,12,16,1,0,10,0,8,0,0,2,0,0,0,0,0,0,15,0.0,13,21,8,77,13,5,55.555555555556,0,270,455,0,2.8791,72,2,19,0.0
Olivier Ntcham,352676,Super Lig 24/25,Trendyol Süper Lig,Samsunspor,7.1516129032258,31,6,3,4,2,1.9803062,1230,1438,85.535465924896,441,791,435,23,28,68.292682926829,33,18,7,0,0,2,28.571428571429,71,23,80,51.282051282051,18,47.368421052632,2412,8.4507042253521,5,2,0,0,0,0,101,63.924050632911,17,0,1,27,309,15,116,66,1797,19,25,2,0,13,1,23,0,0,2,0,0,0,0,0,0,28,0.0,23,41,7,158,32,21,63.636363636364,0,488,957,2,7.7,177,0,32,0.0
