İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Emre Mor,826258,Super Lig 23/24,Trendyol Süper Lig,Fatih Karagümrük,6.84,15,1,0,3,0,1.69461878,201,248,81.048387096774,63,148,77,16,30,63.829787234043,13,5,4,0,0,10,40.0,21,8,70,55.555555555556,0,0.0,752,4.7619047619048,0,0,0,0,0,0,10,66.666666666667,3,0,0,19,127,4,11,7,470,27,13,0,0,7,1,7,0,0,0,0,0,0,0,0,0,8,0.0,16,47,25,15,9,7,53.846153846154,0,73,200,0,2.5229,35,0,15,0.0
Levent Mercan,1085938,Super Lig 23/24,Trendyol Süper Lig,Fatih Karagümrük,6.9027777777778,36,1,5,0,5,2.51432418,1176,1495,78.66220735786,541,655,294,33,37,61.666666666667,82,43,8,0,0,20,23.255813953488,14,1,145,59.917355371901,26,41.935483870968,3113,7.1428571428571,0,0,0,0,4,0,68,35.416666666667,69,0,0,22,525,10,143,63,2396,27,28,0,0,24,1,5,0,0,6,0,0,0,0,0,0,35,0.0,33,60,86,192,46,53,64.634146341463,0,646,935,1,0.7029,221,0,36,0.0
Emre Bilgin,1050730,Super Lig 23/24,Trendyol Süper Lig,Fatih Karagümrük,6.97,10,0,0,0,0,0.00604598,194,289,67.128027681661,166,28,2,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,100.0,3,75.0,900,0.0,0,0,0,0,0,0,54,37.241379310345,9,2,1,0,96,0,51,27,376,3,0,0,0,0,0,0,0,31,3,0,3,4,4,2,2,10,0.0,0,0,0,145,11,0,0.0,0,200,89,0,0.0,75,0,10,1.1579
Nazım Sangaré,169425,Super Lig 23/24,Trendyol Süper Lig,Fatih Karagümrük,6.828,25,1,1,1,1,0.86129038,354,479,73.903966597077,137,225,115,13,9,75.0,38,34,0,0,0,8,27.586206896552,10,3,64,58.181818181818,16,50.0,1299,10.0,0,0,0,0,0,0,16,35.555555555556,21,0,0,14,213,5,23,9,839,17,14,1,0,16,0,1,0,0,1,0,0,0,0,0,0,13,0.0,13,12,29,45,14,20,52.631578947368,0,174,334,0,1.4296,72,0,25,0.0
Can Keleş,918408,Super Lig 23/24,Trendyol Süper Lig,Fatih Karagümrük,6.8228571428571,35,5,4,3,3,3.61197934,389,533,72.983114446529,130,281,147,27,28,45.901639344262,18,12,3,0,0,22,26.829268292683,56,24,71,41.520467836257,12,30.769230769231,2272,8.9285714285714,0,0,0,0,0,0,9,42.857142857143,16,0,0,27,333,15,17,6,973,27,27,1,0,15,8,14,0,0,3,0,0,0,0,0,0,28,0.0,27,61,82,21,34,14,77.777777777778,0,160,455,0,4.6497,99,0,35,0.0
Güven Yalçın,826162,Super Lig 23/24,Trendyol Süper Lig,Fatih Karagümrük,6.9125,32,9,2,3,4,1.32592063,451,628,71.815286624204,143,314,179,28,39,45.348837209302,15,8,5,0,0,6,20.0,58,21,91,41.176470588235,25,34.246575342466,2136,15.51724137931,0,0,0,0,1,0,18,50.0,11,0,0,38,372,18,33,17,1091,38,33,2,0,16,13,16,0,0,1,0,0,0,0,0,0,24,0.0,28,86,30,36,34,12,80.0,0,179,479,0,5.7468,80,0,32,0.0
Samed Onur,980608,Super Lig 23/24,Trendyol Süper Lig,Fatih Karagümrük,6.5333333333333,3,0,0,0,0,0.00310674,6,7,85.714285714286,3,3,2,1,0,0.0,0,1,1,0,0,0,0.0,2,1,3,37.5,0,0.0,35,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,5,0,0,0,18,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0,3,4,0,0.1399,1,0,5,0.0
Daniele Verde,605580,Super Lig 25/26,Trendyol Süper Lig,Fatih Karagümrük,7.06,5,1,2,1,2,0.9636761,84,102,82.352941176471,28,56,36,6,4,50.0,0,5,0,0,0,2,14.285714285714,13,9,10,52.631578947368,0,0.0,325,7.6923076923077,0,0,0,0,0,0,3,75.0,2,0,0,2,43,2,8,3,170,6,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,4,0.0,6,8,14,4,5,0,0.0,0,31,71,0,0.783,11,0,5,0.0
Tiago Cukur,1134447,Super Lig 25/26,Trendyol Süper Lig,Fatih Karagümrük,6.4954545454545,22,1,4,4,3,1.07482997,287,393,73.027989821883,72,215,130,20,4,33.333333333333,18,3,2,0,0,2,11.764705882353,26,8,33,33.333333333333,30,46.153846153846,1268,3.8461538461538,0,0,0,0,0,0,9,50.0,10,0,0,28,197,7,26,16,602,11,26,0,0,6,3,8,0,0,1,0,0,0,0,0,0,13,0.0,20,12,17,18,24,7,38.888888888889,0,85,308,0,2.6609,35,0,23,0.0
Ahmed Traore,2430477,Super Lig 25/26,Trendyol Süper Lig,Fatih Karagümrük,6.61,10,1,0,1,0,0.06715549,51,70,72.857142857143,17,34,19,1,3,37.5,5,0,0,0,0,0,0.0,9,3,12,42.857142857143,3,100.0,215,11.111111111111,0,0,0,0,0,0,3,100.0,2,0,0,6,38,2,2,1,123,4,3,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1,8,3,3,4,4,80.0,0,22,48,0,0.6406,14,0,10,0.0
