İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Juan Santos da Silva,1009928,Super Lig 25/26,Trendyol Süper Lig,Göztepe,6.868,25,7,9,8,3,3.71538012,180,306,58.823529411765,23,157,124,37,21,43.75,20,6,2,0,1,4,22.222222222222,44,22,63,40.909090909091,55,39.007092198582,1972,15.909090909091,2,0,0,0,0,0,9,75.0,13,0,0,29,263,18,13,5,627,22,31,1,0,9,18,10,0,0,3,0,0,0,0,0,0,23,0.0,37,48,18,12,16,13,65.0,1,35,271,1,7.3124,61,2,25,0.0
Juan Santos da Silva,1009928,Super Lig 24/25,Trendyol Süper Lig,Göztepe,6.924,25,7,8,12,3,3.20087146,192,327,58.715596330275,23,173,121,33,25,42.372881355932,33,7,1,0,0,4,36.363636363636,42,13,79,42.934782608696,55,32.738095238095,1659,16.666666666667,1,0,1,0,0,0,8,50.0,9,0,0,35,289,16,20,10,706,21,31,1,0,9,27,12,1,0,0,0,0,0,0,0,0,21,0.0,32,59,11,16,25,18,54.545454545455,0,39,299,0,8.5246,50,0,26,0.0
Janderson,1462989,Super Lig 25/26,Trendyol Süper Lig,Göztepe,6.6076923076923,26,5,5,12,3,2.1619525,188,347,54.178674351585,36,152,117,26,23,42.592592592593,24,2,6,0,0,2,11.111111111111,57,21,56,33.136094674556,87,35.95041322314,2010,8.7719298245614,1,0,0,0,0,0,5,41.666666666667,12,0,0,36,376,19,15,7,795,10,45,1,0,10,11,14,0,0,5,0,0,0,0,0,0,24,0.0,26,54,18,12,16,16,66.666666666667,0,54,293,0,6.436,59,3,26,0.0
Guilherme Luiz,1631434,Super Lig 25/26,Trendyol Süper Lig,Göztepe,6.5857142857143,7,0,1,0,0,0.6610189,10,16,62.5,0,10,7,1,6,75.0,2,2,0,0,0,0,0.0,1,0,12,57.142857142857,4,40.0,180,0.0,0,0,0,0,0,0,0,0.0,2,0,1,4,18,0,0,0,54,5,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0.0,1,8,0,0,1,1,50.0,0,1,15,0,0.071,6,0,8,0.0
Jeh,1464661,Super Lig 25/26,Trendyol Süper Lig,Göztepe,6.3666666666667,9,0,1,2,0,1.16103531,25,46,54.347826086957,2,23,16,5,5,55.555555555556,1,0,3,0,0,1,50.0,17,7,11,28.947368421053,19,39.583333333333,312,0.0,0,0,0,0,0,0,1,50.0,3,0,0,6,51,5,6,3,116,5,19,0,0,1,1,7,0,0,0,0,0,0,0,0,0,3,0.0,5,9,2,2,3,0,0.0,0,3,43,0,1.0866,11,1,9,0.0
Novatus Miroshi,1103597,Super Lig 25/26,Trendyol Süper Lig,Göztepe,6.8115384615385,26,2,1,1,1,1.1017575,453,577,78.509532062392,176,277,130,7,3,42.857142857143,41,33,6,0,0,5,41.666666666667,19,5,53,46.491228070175,32,62.745098039216,1715,10.526315789474,1,1,0,1,0,0,33,49.253731343284,54,0,1,6,172,13,44,23,867,11,45,0,0,13,0,4,0,0,6,0,0,0,0,0,0,18,0.0,7,7,12,67,16,26,63.414634146341,0,209,368,1,2.3893,93,10,26,0.0
Novatus Miroshi,1103597,Super Lig 24/25,Trendyol Süper Lig,Göztepe,6.8454545454545,22,4,2,1,1,0.64463509,430,564,76.241134751773,195,237,92,13,4,80.0,34,26,4,0,0,2,14.285714285714,16,7,48,44.859813084112,39,45.882352941176,1530,25.0,0,0,0,0,0,0,21,36.206896551724,52,2,0,11,183,7,30,15,836,10,32,1,0,19,1,1,0,0,5,0,0,0,0,0,0,16,0.0,13,5,14,58,23,26,76.470588235294,0,244,334,1,2.6489,79,0,22,0.0
Filip Krastev,935556,Super Lig 25/26,Trendyol Süper Lig,Göztepe,6.7285714285714,7,0,2,0,1,0.57378222,75,102,73.529411764706,30,45,27,9,7,63.636363636364,15,5,1,0,0,7,41.176470588235,10,1,29,50.0,4,36.363636363636,362,0.0,0,0,0,0,2,0,5,83.333333333333,1,0,0,10,62,0,10,4,214,7,13,1,0,4,0,3,0,0,1,0,0,0,0,0,0,4,0.0,9,11,17,6,4,5,33.333333333333,0,35,67,0,0.7169,15,0,7,0.0
Amine Cherni,1094487,Super Lig 25/26,Trendyol Süper Lig,Göztepe,6.7555555555556,27,0,4,0,4,3.11155224,407,599,67.946577629382,131,276,139,40,8,24.242424242424,47,12,1,0,0,55,30.72625698324,16,2,68,40.0,35,55.555555555556,2376,0.0,0,0,0,0,0,0,36,32.142857142857,64,1,1,19,445,5,64,25,1283,14,39,0,0,21,3,7,0,0,14,0,0,0,0,0,0,27,0.0,40,33,179,112,19,25,53.191489361702,0,172,427,0,0.4378,84,2,27,0.0
Anthony Junior Dennis,1484438,Super Lig 25/26,Trendyol Süper Lig,Göztepe,6.824,25,3,2,0,0,0.74610124,539,688,78.343023255814,216,323,135,12,23,58.974358974359,47,29,7,0,0,4,40.0,21,6,94,44.339622641509,31,54.385964912281,2035,14.285714285714,0,0,1,1,0,0,26,43.333333333333,24,0,0,38,253,14,20,13,1050,24,53,0,0,12,0,6,0,0,7,0,0,0,0,0,0,23,0.0,12,39,10,60,15,29,61.702127659574,0,258,430,0,1.0558,193,9,25,0.0
