İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Victor Osimhen,822471,Super Lig 25/26,Trendyol Süper Lig,Galatasaray,7.0526315789474,19,12,5,17,4,1.58007148,178,236,75.423728813559,41,137,89,21,6,23.076923076923,13,7,6,0,0,5,41.666666666667,76,34,40,38.095238095238,37,53.623188405797,1449,15.789473684211,1,1,1,0,0,0,4,50.0,17,1,0,15,154,20,11,7,514,21,29,3,0,2,23,9,0,0,4,0,0,0,0,0,0,16,0.0,21,26,12,8,10,10,76.923076923077,0,49,187,2,12.8432,36,1,19,0.0
Victor Osimhen,822471,Super Lig 24/25,Trendyol Süper Lig,Galatasaray,7.7206896551724,29,26,11,25,5,3.10079582,228,341,66.862170087977,33,200,120,32,23,54.761904761905,7,9,4,0,0,5,31.25,136,56,75,49.342105263158,89,60.135135135135,2292,19.117647058824,6,6,3,0,0,0,7,50.0,24,0,0,35,234,20,19,7,765,48,29,3,0,1,40,24,0,0,6,0,0,0,0,0,0,27,0.0,32,42,16,14,18,6,85.714285714286,0,42,315,7,23.803,48,0,29,0.0
Victor Osimhen,822471,UEFA Champions League 25/26,UEFA Champions League,Galatasaray,7.46,10,7,3,8,1,0.99764851,71,116,61.206896551724,23,48,31,6,8,80.0,7,0,2,0,0,2,100.0,42,25,23,54.761904761905,30,55.555555555556,841,16.666666666667,3,3,0,0,0,0,4,50.0,9,0,0,11,88,8,10,4,251,9,8,0,0,0,14,6,0,0,1,0,0,0,0,0,0,10,0.0,6,10,2,8,10,4,57.142857142857,0,33,83,2,7.7742,21,0,10,0.0
Victor Osimhen,822471,UEFA Europa League 24/25,UEFA Europa League,Galatasaray,7.1857142857143,7,6,1,18,1,0.37713301,61,89,68.539325842697,14,48,34,6,6,60.0,2,3,3,0,0,1,50.0,49,24,12,42.857142857143,28,62.222222222222,594,12.244897959184,1,1,0,0,0,0,3,42.857142857143,2,0,0,6,47,8,5,2,193,4,6,0,0,1,10,7,0,0,0,0,0,0,0,0,0,7,0.0,6,10,2,7,13,2,100.0,0,15,76,1,8.8642,19,0,7,0.0
Mauro Icardi,233114,Super Lig 25/26,Trendyol Süper Lig,Galatasaray,6.876,25,13,3,9,0,1.15516795,155,199,77.889447236181,57,98,63,16,4,66.666666666667,0,1,1,0,0,1,12.5,55,24,7,26.923076923077,11,36.666666666667,1127,23.636363636364,1,1,0,0,2,0,11,47.826086956522,18,0,0,7,79,5,18,6,331,3,7,3,0,4,3,7,0,0,2,0,0,0,0,0,0,10,0.0,16,6,8,23,11,0,0.0,0,62,137,1,10.0149,19,0,25,0.0
Mauro Icardi,233114,Super Lig 24/25,Trendyol Süper Lig,Galatasaray,7.4142857142857,7,4,3,0,1,1.21364197,70,101,69.306930693069,21,49,24,7,0,0.0,1,0,0,0,0,0,0.0,13,5,8,53.333333333333,9,37.5,527,30.769230769231,1,1,1,0,0,0,5,50.0,4,0,0,4,54,1,8,4,160,7,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0.0,7,2,2,10,3,0,0.0,0,25,78,2,2.2853,4,0,7,0.0
Mauro Icardi,233114,Super Lig 23/24,Trendyol Süper Lig,Galatasaray,7.5117647058824,34,25,10,19,8,3.77336743,373,497,75.050301810865,92,281,179,49,7,43.75,6,3,2,0,0,0,0.0,111,49,38,45.238095238095,59,52.678571428571,2856,22.522522522523,8,6,3,0,2,0,15,60.0,20,0,0,18,225,7,32,17,811,26,13,3,1,8,21,22,1,0,15,0,0,0,0,0,0,31,0.0,48,16,6,25,20,4,66.666666666667,0,108,395,9,21.2263,33,0,34,0.0
Mauro Icardi,233114,UEFA Champions League 25/26,UEFA Champions League,Galatasaray,6.42,10,0,0,0,0,0.23038012,30,39,76.923076923077,16,14,11,1,1,100.0,1,0,1,0,0,0,0.0,7,1,2,50.0,5,38.461538461538,246,0.0,0,0,0,0,0,0,2,66.666666666667,2,0,0,0,20,0,5,4,66,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0.0,1,1,1,3,4,0,0.0,0,18,21,0,0.6153,1,0,10,0.0
Mauro Icardi,233114,UEFA Champions League 23/24,UEFA Champions League,Galatasaray,7.0666666666667,6,2,2,6,0,0.37089408,59,92,64.130434782609,22,37,24,9,1,33.333333333333,2,0,0,0,0,0,0.0,21,6,6,50.0,16,53.333333333333,519,9.5238095238095,2,1,1,0,0,0,0,0.0,3,0,0,1,43,6,3,0,138,3,4,1,0,0,6,5,0,0,0,0,0,0,0,0,0,6,0.0,9,3,2,1,11,2,100.0,0,27,67,0,4.168,7,0,6,0.0
Mauro Icardi,233114,UEFA Europa League 24/25,UEFA Europa League,Galatasaray,7.15,4,2,1,3,0,0.53648786,66,76,86.842105263158,21,45,28,2,0,0.0,1,1,0,0,0,0,0.0,18,6,3,33.333333333333,2,28.571428571429,277,11.111111111111,0,0,0,0,0,0,5,83.333333333333,2,0,0,2,17,3,7,5,111,2,1,0,0,2,2,5,0,0,0,0,0,0,0,0,0,3,0.0,2,1,1,6,7,0,0.0,0,21,56,0,2.6475,5,0,4,0.0
Mauro Icardi,233114,UEFA Europa League 23/24,UEFA Europa League,Galatasaray,7.35,2,1,0,2,2,0.296438,31,37,83.783783783784,12,19,13,5,0,0.0,0,0,0,0,0,0,0.0,5,1,1,33.333333333333,3,33.333333333333,180,20.0,0,0,0,0,0,0,1,50.0,2,0,0,0,10,3,2,1,54,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0.0,5,1,0,2,6,0,0.0,0,13,24,1,0.6807,3,0,2,0.0
Noa Lang,875136,Super Lig 25/26,Trendyol Süper Lig,Galatasaray,7.0142857142857,7,0,5,0,2,1.6480522,214,257,83.268482490272,61,153,99,11,11,55.0,4,2,1,0,0,7,19.444444444444,11,3,18,45.0,2,100.0,495,0.0,0,0,0,0,0,0,10,58.823529411765,1,0,1,7,102,1,14,7,364,3,4,1,0,3,1,4,1,0,1,0,0,0,0,0,0,6,0.0,10,20,36,17,5,3,75.0,0,66,191,0,0.7351,18,0,7,0.0
