İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Kevin Viveros,925124,Brasileiro Serie A 2026,Brasileirão Betano,Athletico,7.08,10,5,2,8,1,0.15385717,81,101,80.19801980198,26,55,30,5,4,22.222222222222,3,1,2,0,0,1,25.0,27,13,42,44.68085106383,4,14.285714285714,899,18.518518518519,1,1,3,0,0,0,4,57.142857142857,10,0,0,15,89,9,5,2,275,35,22,0,0,2,10,7,0,0,2,0,0,0,0,0,0,10,0.0,5,18,4,7,13,2,66.666666666667,0,27,74,1,5.4423,20,1,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leozinho,1546647,Brasileiro Serie A 2026,Brasileirão Betano,Athletico,5.9,1,0,0,0,0,0.00995655,8,14,57.142857142857,2,6,5,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,16,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0,8,1,2,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,1,0,0.0,0,4,10,0,0.0,1,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julimar,1167536,Brasileiro Serie A 2026,Brasileirão Betano,Athletico,6.63,10,3,2,2,1,0.84535424,94,134,70.149253731343,29,65,36,5,3,27.272727272727,4,4,1,0,0,1,8.3333333333333,12,5,11,28.205128205128,14,41.176470588235,592,25.0,2,1,0,0,0,0,3,60.0,3,0,0,7,89,2,7,4,236,4,12,0,0,4,1,2,0,0,0,0,0,0,0,0,0,8,0.0,5,11,12,5,9,1,25.0,0,39,95,0,2.1328,15,2,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renan Peixoto Nepomuceno,2436885,Brasileiro Serie A 2026,Brasileirão Betano,Athletico,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,50.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiz Gustavo,29735,Brasileiro Serie A 2026,Brasileirão Betano,Athletico,7.0222222222222,9,1,1,0,0,0.37651064,288,317,90.851735015773,131,157,68,4,6,85.714285714286,10,4,2,0,0,0,0.0,6,2,32,62.745098039216,3,50.0,673,16.666666666667,0,0,0,0,0,0,15,65.217391304348,13,0,0,7,44,5,13,7,401,16,10,0,0,2,0,1,0,0,0,0,0,0,0,0,0,8,0.0,4,7,2,23,10,8,80.0,0,134,183,1,0.483,35,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruno Zapelli,1092354,Brasileiro Serie A 2026,Brasileirão Betano,Athletico,6.4,8,0,2,1,1,0.50276737,157,198,79.292929292929,58,99,52,10,2,28.571428571429,5,3,1,1,1,4,21.052631578947,10,2,13,39.393939393939,0,0.0,432,0.0,0,0,0,0,3,0,12,63.157894736842,1,0,1,6,80,1,15,7,285,6,6,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5,0.0,10,7,19,19,5,2,40.0,0,68,130,0,0.5935,24,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camilo Portilla,980580,Brasileiro Serie A 2026,Brasileirão Betano,Athletico,6.6,10,0,0,0,0,0.08588356,189,219,86.301369863014,104,85,31,2,3,50.0,9,6,1,0,0,0,0.0,4,1,17,45.945945945946,6,75.0,468,0.0,0,0,0,0,0,0,7,58.333333333333,4,0,0,2,46,0,13,4,278,5,11,0,0,4,0,1,0,0,0,0,0,0,0,0,0,6,0.0,2,6,1,12,8,6,66.666666666667,0,112,107,0,0.2051,16,1,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Mendoza,354510,Brasileiro Serie A 2026,Brasileirão Betano,Athletico,6.95,10,3,1,2,0,0.67194,223,255,87.450980392157,94,129,71,8,4,36.363636363636,9,6,0,0,0,1,7.6923076923077,12,5,20,40.816326530612,1,20.0,763,25.0,0,0,0,0,1,0,4,50.0,4,0,1,11,75,6,5,3,362,7,10,1,0,2,0,2,0,0,1,0,0,0,0,0,0,10,0.0,8,11,13,8,12,4,44.444444444444,0,100,155,1,0.7526,43,0,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
João Cruz,1485226,Brasileiro Serie A 2026,Brasileirão Betano,Athletico,6.6,5,0,0,0,1,0.332783,58,69,84.057971014493,22,36,21,4,0,0.0,0,1,1,0,0,4,33.333333333333,3,0,1,20.0,0,0.0,116,0.0,0,0,0,0,0,0,2,40.0,1,0,0,0,20,1,6,3,89,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,4,1,12,5,2,0,0.0,0,22,47,0,0.1175,7,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dudu,1482354,Brasileiro Serie A 2026,Brasileirão Betano,Athletico,6.7888888888889,9,1,2,1,1,0.22964781,104,125,83.2,27,77,50,6,6,66.666666666667,4,3,0,0,0,0,0.0,3,2,15,50.0,1,20.0,455,33.333333333333,0,0,0,0,0,0,2,66.666666666667,1,0,0,5,55,2,7,2,200,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,5,0.0,6,9,6,3,5,2,50.0,0,28,97,0,0.821,17,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
