İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Joan García,930267,LaLiga 24/25,LaLiga,Espanyol,7.3868421052632,38,0,0,0,0,0.0664741,709,1059,66.949952785647,577,132,48,0,0,0.0,0,0,2,0,0,0,0.0,1,1,5,83.333333333333,23,95.833333333333,3420,0.0,0,0,0,0,0,0,232,40.347826086957,39,2,2,0,360,0,92,52,1533,7,0,0,0,1,0,0,0,145,8,2,21,20,19,60,0,38,0.0,0,0,0,575,51,0,0.0,0,625,434,7,0.0741,392,0,38,7.4865
Roberto Fernández,1392592,LaLiga 25/26,LaLiga,Espanyol,6.6133333333333,30,6,6,5,2,2.33282288,195,281,69.395017793594,72,123,70,16,8,36.363636363636,8,5,3,0,0,1,12.5,48,20,48,38.709677419355,46,31.292517006803,1910,12.5,1,1,1,0,0,0,1,50.0,21,0,1,29,196,16,9,4,592,35,31,1,0,9,6,12,0,0,4,0,0,0,0,0,0,20,0.0,16,22,8,2,29,3,37.5,0,88,193,0,6.7795,52,3,30,0.0
Roberto Fernández,1392592,LaLiga 24/25,LaLiga,Espanyol,6.8842105263158,19,6,1,1,0,0.54292303,187,257,72.762645914397,90,97,50,8,11,40.740740740741,4,3,1,0,0,0,0.0,21,9,38,37.623762376238,36,40.0,1507,28.571428571429,0,0,1,0,0,0,2,33.333333333333,26,0,0,16,160,6,4,1,491,25,28,0,0,5,9,6,0,0,1,0,0,0,0,0,0,18,0.0,8,27,2,6,16,4,100.0,0,111,148,1,3.4654,33,0,19,0.0
Cyril Ngonge,877037,LaLiga 25/26,LaLiga,Espanyol,6.65,6,0,2,1,2,0.49464517,72,95,75.789473684211,27,45,27,5,5,38.461538461538,4,3,2,0,0,4,22.222222222222,8,2,17,45.945945945946,7,63.636363636364,292,0.0,0,0,0,0,1,0,5,55.555555555556,2,0,0,6,60,1,4,2,177,8,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0.0,5,13,18,9,5,3,75.0,0,29,66,0,0.3721,18,0,6,0.0
Kike García,84972,LaLiga 25/26,LaLiga,Espanyol,6.7206896551724,29,6,4,9,1,2.16170644,207,315,65.714285714286,65,142,80,19,9,42.857142857143,10,5,3,0,0,1,6.6666666666667,47,21,52,46.428571428571,74,52.112676056338,1368,12.765957446809,1,1,0,0,0,0,7,43.75,17,1,0,18,203,15,16,5,595,34,27,0,0,8,21,7,0,0,0,0,0,0,0,0,0,13,0.0,19,21,15,16,21,6,60.0,0,79,236,2,6.2793,40,1,29,0.0
Charles Pickel,758664,LaLiga 25/26,LaLiga,Espanyol,6.5352941176471,17,1,0,1,0,0.08163199,156,193,80.829015544041,75,81,41,2,4,80.0,10,4,1,1,2,0,0.0,8,3,15,39.473684210526,13,46.428571428571,556,12.5,0,0,0,0,0,0,4,50.0,9,0,0,6,50,1,3,3,267,1,11,0,0,5,0,3,0,0,1,0,0,0,0,0,0,4,0.0,2,5,2,8,6,4,40.0,1,88,105,0,0.7811,23,2,17,0.0
Javi Puado,891511,LaLiga 25/26,LaLiga,Espanyol,6.5888888888889,9,2,2,6,0,0.82551144,167,199,83.91959798995,62,105,68,10,5,35.714285714286,4,3,2,0,0,5,25.0,15,9,15,34.883720930233,2,15.384615384615,678,13.333333333333,2,1,0,0,0,0,6,66.666666666667,3,0,0,5,77,6,7,5,311,6,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0.0,10,14,20,9,13,2,50.0,0,67,132,0,3.4729,33,1,10,0.0
Javi Puado,891511,LaLiga 24/25,LaLiga,Espanyol,6.8657142857143,35,12,5,12,4,2.06000035,509,640,79.53125,213,301,182,22,21,37.5,22,5,7,0,0,5,18.518518518519,71,24,70,41.176470588235,9,23.076923076923,2987,16.901408450704,5,5,1,0,0,0,21,51.219512195122,18,0,0,33,306,9,40,22,1065,27,22,1,0,12,6,12,0,0,3,0,0,0,0,0,0,35,0.0,22,56,27,41,42,17,77.272727272727,0,244,423,1,11.4759,105,0,35,0.0
Edu Expósito,877262,LaLiga 25/26,LaLiga,Espanyol,7.075,28,1,9,3,6,6.01552785,608,787,77.25540025413,218,390,223,66,23,76.666666666667,38,17,6,0,0,53,25.358851674641,32,9,94,55.294117647059,14,41.176470588235,1909,3.125,0,0,0,0,2,0,48,42.105263157895,23,0,1,31,406,9,98,41,1292,33,19,0,0,19,2,9,1,0,0,0,0,0,0,0,0,24,0.0,65,30,209,114,29,22,57.894736842105,0,242,545,1,1.8264,85,2,28,0.0
Edu Expósito,877262,LaLiga 24/25,LaLiga,Espanyol,7.0,19,0,8,1,2,2.39009681,299,413,72.397094430993,105,212,110,28,15,53.571428571429,23,15,3,0,0,18,27.272727272727,18,6,60,51.282051282051,11,47.826086956522,1052,0.0,0,0,0,0,3,0,22,34.920634920635,21,0,2,18,229,2,60,23,694,22,14,1,0,14,2,3,0,0,1,0,0,0,0,0,0,12,0.0,28,28,66,63,11,13,56.521739130435,0,126,353,1,1.071,63,0,19,0.0
