İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Victor Muñoz,1145642,LaLiga 25/26,LaLiga,Osasuna,6.77,30,5,2,8,2,2.30575066,409,507,80.670611439842,101,308,182,22,64,41.290322580645,19,8,3,0,0,17,19.540229885057,70,27,127,40.445859872611,13,31.707317073171,2309,7.1428571428571,0,0,1,0,0,0,3,27.272727272727,18,0,0,52,398,20,14,2,1147,45,30,1,0,18,5,18,0,0,3,0,0,0,0,0,0,27,0.0,22,155,87,11,27,13,68.421052631579,0,123,384,0,5.1388,78,0,30,0.0
Ante Budimir,37318,LaLiga 25/26,LaLiga,Osasuna,6.9586206896552,29,15,1,6,0,1.41088811,199,330,60.30303030303,71,128,78,12,3,21.428571428571,17,5,2,0,0,0,0.0,77,30,49,39.837398373984,101,54.301075268817,2290,19.480519480519,6,5,2,0,0,0,4,44.444444444444,34,0,1,24,252,7,12,3,690,31,40,3,0,3,19,9,0,0,2,0,0,0,0,0,0,27,0.0,12,14,3,9,28,11,64.705882352941,0,88,242,3,12.1838,40,6,29,0.0
Ante Budimir,37318,LaLiga 24/25,LaLiga,Osasuna,7.1421052631579,38,21,3,12,4,1.15015437,238,416,57.211538461538,71,167,96,16,10,25.641025641026,20,2,4,0,0,0,0.0,99,37,64,34.782608695652,137,50.367647058824,2966,21.212121212121,8,8,6,0,0,0,5,55.555555555556,25,0,0,44,345,15,11,3,869,35,47,1,0,10,15,20,0,0,1,0,0,0,0,0,0,34,0.0,16,39,6,9,42,9,45.0,0,94,328,5,18.5901,54,0,38,0.0
Ante Budimir,37318,LaLiga 23/24,LaLiga,Osasuna,7.1909090909091,33,17,4,12,2,1.7879101,234,427,54.80093676815,58,179,102,12,10,33.333333333333,21,5,4,0,0,3,30.0,77,35,52,35.616438356164,163,56.794425087108,2453,22.077922077922,4,3,3,0,0,0,1,20.0,18,0,0,31,335,19,16,5,806,26,40,2,0,9,27,17,0,0,2,0,0,0,0,0,0,29,0.0,12,30,10,5,41,15,71.428571428571,0,78,359,3,14.2392,55,0,33,0.0
Raúl García de Haro,997280,LaLiga 25/26,LaLiga,Osasuna,6.7285714285714,28,5,0,5,0,1.02624081,125,181,69.060773480663,46,79,36,7,11,42.307692307692,14,7,1,1,1,2,33.333333333333,27,16,36,48.0,32,54.237288135593,799,18.518518518519,0,0,0,0,1,1,6,85.714285714286,9,0,0,14,116,6,11,7,345,11,9,0,0,1,5,3,0,0,1,0,0,0,0,0,0,5,100.0,7,26,6,7,15,12,85.714285714286,0,54,127,0,5.1762,21,1,28,0.0
Raúl García de Haro,997280,LaLiga 24/25,LaLiga,Osasuna,6.7035714285714,28,4,1,4,0,0.4457794,114,159,71.698113207547,35,80,49,3,11,57.894736842105,13,0,1,0,0,1,16.666666666667,25,12,35,49.295774647887,21,48.837209302326,765,16.0,0,0,0,0,0,0,1,11.111111111111,6,0,0,13,100,2,10,4,306,12,11,1,0,5,6,5,0,0,0,0,0,0,0,0,0,5,0.0,3,19,6,9,13,8,61.538461538462,0,45,120,0,3.4616,14,0,32,0.0
Raúl García de Haro,997280,LaLiga 23/24,LaLiga,Osasuna,6.7228571428571,35,6,2,7,1,0.80737053,189,295,64.067796610169,61,128,67,10,6,31.578947368421,10,5,4,0,0,0,0.0,33,12,28,37.333333333333,50,41.322314049587,1374,18.181818181818,0,0,0,0,0,0,6,75.0,11,0,0,16,183,8,8,8,492,12,13,2,0,8,9,6,0,0,0,0,0,0,0,0,0,13,0.0,10,19,6,8,24,4,40.0,0,75,226,1,4.907,28,0,35,0.0
Iker Benito,1086346,LaLiga 25/26,LaLiga,Osasuna,7.02,5,1,0,0,0,0.49987875,61,75,81.333333333333,25,36,12,2,1,33.333333333333,1,2,1,0,0,3,60.0,2,1,5,35.714285714286,1,33.333333333333,163,50.0,0,0,0,0,0,0,5,45.454545454545,5,0,0,1,28,0,4,3,121,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,3,5,11,1,0,0.0,0,30,45,1,0.6042,10,1,5,0.0
Iker Benito,1086346,LaLiga 24/25,LaLiga,Osasuna,6.5,2,0,0,0,0,0.00117199,9,11,81.818181818182,3,6,0,1,0,0.0,0,1,0,0,0,0,0.0,0,0,1,25.0,0,0.0,35,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,6,0,0,0,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2,0,2,0,0.0,0,4,9,0,0.0,3,0,2,0.0
Kike Barja,591132,LaLiga 25/26,LaLiga,Osasuna,6.605,20,1,0,0,2,0.69485143,56,80,70.0,19,37,24,6,5,35.714285714286,5,1,3,0,0,9,21.951219512195,4,2,14,30.434782608696,4,50.0,352,25.0,0,0,0,0,0,0,6,60.0,5,0,0,9,84,2,5,3,193,4,10,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0.0,6,14,41,10,5,2,40.0,0,23,57,0,0.505,8,1,20,0.0
