İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Robert Navarro,944165,LaLiga 24/25,LaLiga,Mallorca,6.8347826086957,23,1,4,5,0,1.46953785,347,434,79.953917050691,108,244,146,13,35,61.40350877193,30,19,3,0,0,5,17.241379310345,18,6,86,51.807228915663,5,35.714285714286,1286,5.5555555555556,0,0,0,0,0,0,11,45.833333333333,8,0,0,34,225,11,25,14,770,21,14,1,0,10,2,4,0,0,0,0,0,0,0,0,0,15,0.0,13,57,29,24,13,22,73.333333333333,0,128,335,0,1.9946,94,0,23,0.0
José Copete,913695,LaLiga 24/25,LaLiga,Mallorca,6.8826086956522,23,0,0,1,0,0.14780957,638,758,84.168865435356,448,190,47,0,4,100.0,29,17,6,0,0,0,0.0,6,2,45,60.0,27,62.790697674419,1537,0.0,0,0,0,0,0,0,55,49.107142857143,120,0,2,2,137,0,65,34,1017,13,27,0,0,1,0,1,0,0,3,0,0,0,0,0,0,16,0.0,0,4,7,112,21,17,58.620689655172,0,482,283,1,0.46,46,0,25,0.0
José Copete,913695,LaLiga 23/24,LaLiga,Mallorca,6.7894736842105,19,1,1,0,1,0.49501353,446,571,78.108581436077,283,166,57,4,4,50.0,45,32,7,0,0,3,30.0,7,1,61,52.586206896552,21,55.263157894737,1335,14.285714285714,0,0,0,2,0,0,41,39.805825242718,41,0,1,3,153,3,76,33,791,13,36,0,0,13,0,2,0,0,3,0,0,0,0,0,0,17,0.0,4,8,10,103,20,27,60.0,0,324,257,0,0.5418,75,0,19,0.0
Vedat Muriqi,310874,LaLiga 25/26,LaLiga,Mallorca,7.1068965517241,29,19,1,16,1,0.84595937,344,535,64.299065420561,135,209,94,14,14,58.333333333333,7,2,3,1,1,1,33.333333333333,89,39,68,47.222222222222,120,54.298642533937,2414,21.348314606742,7,5,1,0,0,0,18,66.666666666667,49,0,0,36,316,17,16,8,943,52,30,0,0,6,12,15,0,0,1,0,0,0,0,0,0,28,0.0,14,24,3,27,42,4,57.142857142857,0,172,363,5,14.6058,62,4,29,0.0
Vedat Muriqi,310874,LaLiga 24/25,LaLiga,Mallorca,6.9344827586207,29,7,4,10,2,1.71262303,293,473,61.945031712474,73,222,117,27,9,37.5,7,7,1,2,2,2,20.0,55,19,56,46.280991735537,136,57.627118644068,2067,12.727272727273,3,2,1,1,0,0,13,61.904761904762,43,0,0,26,289,10,17,12,809,41,29,1,1,4,19,5,0,0,1,0,0,0,0,0,0,24,0.0,27,24,10,21,30,5,71.428571428571,0,96,387,2,9.8323,49,0,29,0.0
Vedat Muriqi,310874,LaLiga 23/24,LaLiga,Mallorca,7.0965517241379,29,7,6,10,2,1.80943143,409,639,64.006259780908,139,272,153,34,13,48.148148148148,11,6,5,0,0,2,18.181818181818,65,25,63,41.447368421053,146,52.517985611511,2329,10.769230769231,3,1,0,0,0,0,15,62.5,26,0,0,34,382,10,14,12,1043,43,40,4,0,12,31,10,0,0,5,0,0,0,0,0,0,25,0.0,34,27,11,24,32,6,54.545454545455,0,169,481,1,10.5019,75,0,29,0.0
Zito Luvumbo,1000150,LaLiga 25/26,LaLiga,Mallorca,6.52,5,0,0,0,1,0.07300217,21,31,67.741935483871,3,18,13,4,5,55.555555555556,0,0,2,0,0,1,16.666666666667,3,3,15,53.571428571429,0,0.0,229,0.0,0,0,0,0,0,0,0,0.0,0,0,0,5,32,0,2,0,80,10,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.0,4,9,6,2,1,0,0.0,0,3,28,0,0.081,3,0,5,0.0
Mateo Joseph,1170693,LaLiga 25/26,LaLiga,Mallorca,6.6586206896552,29,2,3,8,3,0.90152823,246,302,81.456953642384,83,163,95,14,18,47.368421052632,29,12,2,0,0,4,28.571428571429,33,14,78,46.428571428571,10,19.607843137255,1710,6.0606060606061,0,0,1,0,0,0,2,50.0,24,0,0,36,182,9,6,5,650,31,19,1,0,15,4,5,0,0,1,0,0,0,0,0,0,19,0.0,14,38,14,4,29,20,68.965517241379,0,93,209,1,5.0949,65,4,29,0.0
Abdón Prats,146852,LaLiga 25/26,LaLiga,Mallorca,6.5142857142857,7,0,0,1,0,0.11396938,13,17,76.470588235294,2,11,5,2,1,100.0,0,0,0,0,0,0,0.0,3,1,3,37.5,3,42.857142857143,98,0.0,0,0,0,0,0,0,0,0.0,1,0,0,2,10,0,0,0,30,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,1,1,0,0.0,0,4,13,0,0.7554,1,0,10,0.0
Abdón Prats,146852,LaLiga 24/25,LaLiga,Mallorca,6.6136363636364,22,2,0,4,0,0.11923414,59,88,67.045454545455,20,39,16,3,1,33.333333333333,2,1,4,0,0,0,0.0,14,6,22,51.162790697674,18,35.294117647059,465,14.285714285714,1,1,1,0,0,0,3,75.0,6,0,0,12,59,3,5,3,176,19,6,0,0,1,2,2,0,0,0,0,0,0,0,0,0,3,0.0,3,3,0,4,6,1,50.0,0,26,62,0,2.2711,13,0,24,0.0
