İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Maroan Sannadi,1520799,LaLiga 25/26,LaLiga,Athletic Club,6.4777777777778,9,1,1,0,0,0.11892559,47,66,71.212121212121,14,33,17,2,1,25.0,1,1,1,0,0,0,0.0,8,4,7,33.333333333333,9,50.0,273,12.5,0,0,0,0,0,0,2,66.666666666667,3,0,0,3,44,0,2,2,118,5,8,0,0,2,3,2,0,0,0,0,0,0,0,0,0,2,0.0,2,4,2,3,8,1,100.0,0,22,44,0,1.0977,6,0,9,0.0
Maroan Sannadi,1520799,LaLiga 24/25,LaLiga,Athletic Club,6.75,16,1,3,3,1,0.6621444,115,153,75.16339869281,26,89,62,7,14,51.851851851852,5,1,0,0,0,0,0.0,19,7,48,46.601941747573,15,46.875,751,5.2631578947368,0,0,1,0,0,0,5,55.555555555556,2,0,1,18,118,5,7,4,334,30,20,0,0,5,7,3,0,0,0,0,0,0,0,0,0,7,0.0,7,27,6,9,7,0,0.0,0,34,125,0,3.4865,24,0,16,0.0
Maroan Sannadi,1520799,UEFA Champions League 25/26,UEFA Champions League,Athletic Club,6.2,1,0,0,0,0,0.00198457,9,11,81.818181818182,5,4,0,0,0,0.0,0,1,0,0,0,0,0.0,1,1,1,33.333333333333,1,20.0,80,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,8,1,0,0,23,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,2,0,0.0,0,6,5,0,0.0497,3,0,1,0.0
Maroan Sannadi,1520799,UEFA Europa League 24/25,UEFA Europa League,Athletic Club,6.7833333333333,6,0,1,3,0,0.45906659,68,94,72.340425531915,14,54,28,7,5,50.0,3,2,3,0,0,0,0.0,16,2,20,41.666666666667,15,46.875,456,0.0,0,0,1,0,0,0,1,100.0,5,0,0,8,67,1,3,0,195,12,14,0,0,2,2,5,0,0,0,0,0,0,0,0,0,6,0.0,7,10,4,1,8,2,66.666666666667,0,18,80,1,1.8181,11,0,6,0.0
Gorka Guruzeta,605672,LaLiga 25/26,LaLiga,Athletic Club,6.5259259259259,27,6,6,8,1,1.64445252,260,378,68.783068783069,88,172,104,18,7,21.875,12,8,2,0,1,1,14.285714285714,60,23,45,35.433070866142,55,39.007092198582,1738,10.0,1,1,0,0,0,0,13,56.521739130435,14,0,0,12,218,14,15,8,692,26,37,1,0,13,9,15,0,0,0,0,0,0,0,0,0,21,0.0,18,32,7,23,23,3,25.0,1,111,267,1,8.2768,43,1,27,0.0
Gorka Guruzeta,605672,LaLiga 24/25,LaLiga,Athletic Club,6.8472222222222,36,7,2,9,2,0.67804727,296,400,74.0,124,172,83,15,11,55.0,16,9,2,0,0,0,0.0,59,19,48,34.782608695652,36,34.285714285714,1847,11.864406779661,0,0,0,0,0,0,14,58.333333333333,21,0,0,20,190,19,22,12,702,21,40,0,0,24,7,10,0,0,2,0,0,0,0,0,0,21,0.0,15,20,5,24,13,8,50.0,0,142,263,1,6.5986,61,0,36,0.0
Gorka Guruzeta,605672,LaLiga 23/24,LaLiga,Athletic Club,7.190625,32,14,5,8,5,1.76133927,418,601,69.55074875208,138,283,160,27,19,59.375,34,17,2,0,0,3,27.272727272727,64,31,76,42.222222222222,70,43.478260869565,2240,21.875,1,0,1,1,3,0,14,51.851851851852,23,0,0,29,300,21,21,6,1001,23,45,1,0,21,11,18,0,0,3,0,0,0,0,0,0,30,0.0,27,32,11,27,20,23,67.647058823529,0,176,436,3,11.7074,76,0,32,0.0
Gorka Guruzeta,605672,UEFA Champions League 25/26,UEFA Champions League,Athletic Club,7.3571428571429,7,5,1,3,0,0.46072318,78,109,71.559633027523,24,54,37,6,2,33.333333333333,7,1,2,0,0,0,0.0,15,7,16,42.105263157895,13,37.142857142857,469,33.333333333333,0,0,0,0,0,0,3,75.0,8,0,0,4,57,5,5,3,202,8,13,1,0,1,3,4,0,0,0,0,0,0,0,0,0,5,0.0,6,6,2,4,10,4,57.142857142857,0,32,77,1,2.4082,17,2,7,0.0
Gorka Guruzeta,605672,UEFA Europa League 24/25,UEFA Europa League,Athletic Club,6.725,12,1,2,2,2,0.559628,122,164,74.390243902439,51,71,33,7,2,33.333333333333,5,3,0,0,0,0,0.0,19,7,10,24.390243902439,17,36.95652173913,670,5.2631578947368,0,0,0,0,0,0,2,40.0,5,1,0,5,65,3,6,5,246,3,19,0,0,5,0,5,0,0,1,0,0,0,0,0,0,7,0.0,7,6,1,5,12,4,80.0,0,63,102,0,2.0225,15,0,12,0.0
Urko Izeta,1430667,LaLiga 25/26,LaLiga,Athletic Club,6.47,10,0,1,2,0,0.30136815,39,56,69.642857142857,12,27,17,2,1,33.333333333333,2,0,2,0,0,0,0.0,8,4,4,30.769230769231,2,25.0,162,0.0,0,0,0,0,1,0,1,33.333333333333,0,0,0,2,33,6,1,1,98,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2,3,2,3,3,0,0.0,0,17,39,0,0.8149,11,0,11,0.0
