İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Álvaro Rodriguez,1154587,LaLiga 25/26,LaLiga,Elche,6.9153846153846,26,5,7,12,4,2.31276749,266,410,64.878048780488,63,203,124,28,31,50.0,15,2,1,0,0,3,37.5,59,18,82,45.810055865922,96,55.172413793103,1694,8.4745762711864,0,0,0,1,0,0,13,76.470588235294,19,0,0,34,299,6,21,10,810,36,26,0,0,8,14,10,0,0,1,0,0,0,0,0,0,19,0.0,28,62,8,17,29,10,66.666666666667,0,88,322,1,6.9798,32,1,26,0.0
André Silva,190159,LaLiga 25/26,LaLiga,Elche,6.8227272727273,22,7,1,7,0,0.99373287,292,367,79.564032697548,82,210,125,18,14,58.333333333333,7,2,2,0,0,0,0.0,39,19,50,44.642857142857,17,32.692307692308,1310,17.948717948718,1,1,0,0,2,0,2,28.571428571429,14,0,0,25,161,8,13,10,597,29,16,0,0,13,4,10,0,0,2,0,0,0,0,0,0,15,0.0,18,24,2,7,28,3,42.857142857143,0,97,270,0,7.3286,35,1,23,0.0
Rafa Mir,825754,LaLiga 25/26,LaLiga,Elche,6.692,25,8,3,10,0,1.1120406,312,387,80.62015503876,101,211,126,9,5,26.315789473684,15,5,4,0,0,3,16.666666666667,65,34,35,33.333333333333,18,33.333333333333,1658,12.307692307692,2,1,0,0,3,1,15,75.0,17,0,1,22,166,14,26,14,643,15,38,4,0,6,5,6,0,0,2,0,0,0,0,0,0,19,33.333333333333,9,19,18,20,22,9,60.0,0,125,262,2,7.4783,36,1,25,0.0
Adam Boayar,1518971,LaLiga 25/26,LaLiga,Elche,6.86,5,1,0,0,0,0.44767474,34,39,87.179487179487,11,23,20,2,1,20.0,4,1,0,0,0,0,0.0,5,2,6,35.294117647059,3,75.0,106,20.0,0,0,0,0,0,0,3,100.0,4,0,0,4,19,0,3,3,73,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,5,2,3,5,2,50.0,0,12,27,0,0.3025,3,0,7,0.0
Tete Morente,605374,LaLiga 25/26,LaLiga,Elche,6.84,5,1,1,0,0,0.36212783,93,133,69.924812030075,31,62,38,4,5,41.666666666667,14,3,1,0,0,2,10.526315789474,5,1,23,44.230769230769,6,54.545454545455,406,20.0,0,0,0,0,0,0,3,16.666666666667,10,0,0,6,86,1,7,3,244,4,11,0,0,6,1,2,0,0,0,0,0,0,0,0,0,5,0.0,4,12,19,18,5,7,50.0,0,41,92,0,0.4627,26,3,5,0.0
Alex Sanchez,2216007,LaLiga 25/26,LaLiga,Elche,6.6,1,0,0,0,1,0.0694455,4,6,66.666666666667,2,2,1,1,0,0.0,1,0,0,0,0,0,0.0,0,0,1,33.333333333333,0,0.0,14,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,1,1,100.0,0,2,4,0,0.0,1,0,1,0.0
Lucas Cepeda,1126447,LaLiga 25/26,LaLiga,Elche,6.65,6,0,0,1,0,0.3254442,115,139,82.73381294964,29,86,51,4,4,44.444444444444,6,1,1,0,0,5,35.714285714286,9,3,17,53.125,1,20.0,339,0.0,0,0,0,0,1,0,2,66.666666666667,0,0,0,2,46,0,10,6,215,7,4,0,0,4,1,3,0,0,0,0,0,0,0,0,0,4,0.0,4,9,14,3,7,4,66.666666666667,0,32,107,0,0.5449,12,1,6,0.0
Federico Redondo,1117026,LaLiga 25/26,LaLiga,Elche,6.6,11,0,0,0,0,0.04854422,119,135,88.148148148148,61,58,23,1,0,0.0,6,5,0,1,1,0,0.0,1,0,10,47.619047619048,3,60.0,217,0.0,0,0,0,0,0,0,4,57.142857142857,7,0,0,0,23,0,4,3,176,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,0,7,6,3,50.0,0,66,69,0,0.068,9,0,11,0.0
Grady Diangana,848512,LaLiga 25/26,LaLiga,Elche,6.5529411764706,17,1,1,1,0,0.55754134,203,242,83.884297520661,76,127,71,8,7,25.925925925926,12,4,2,0,0,2,18.181818181818,14,2,35,41.176470588235,5,35.714285714286,765,7.1428571428571,0,0,0,1,0,0,3,42.857142857143,8,0,1,15,108,1,5,0,424,16,12,0,0,4,3,8,0,0,0,0,0,0,0,0,0,11,0.0,8,27,11,7,13,4,33.333333333333,0,82,160,0,1.0098,22,3,17,0.0
Aleix Febas,286167,LaLiga 25/26,LaLiga,Elche,7.1896551724138,29,2,1,1,1,2.52251551,1434,1595,89.905956112853,517,917,480,24,43,61.428571428571,57,21,7,0,0,2,10.0,20,8,190,63.758389261745,5,26.315789473684,2565,10.0,0,0,0,0,0,0,40,66.666666666667,17,0,2,38,309,16,60,35,2080,91,24,1,0,22,0,8,0,0,6,0,0,0,0,0,0,29,0.0,24,70,20,60,42,37,64.912280701754,0,548,1047,6,1.9108,145,3,29,0.0
