İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Óscar Perea,1185986,Liga Portugal 25/26,Liga Portugal Betclic,AVS - Futebol SAD,6.5454545454545,22,2,1,3,0,1.20546916,124,175,70.857142857143,47,77,51,9,24,34.285714285714,11,10,0,0,0,8,21.052631578947,35,10,52,36.111111111111,6,30.0,1133,5.7142857142857,0,0,0,0,0,0,4,40.0,4,0,2,22,191,8,17,7,476,17,10,1,0,15,9,14,0,0,0,0,0,0,0,0,0,13,0.0,9,70,38,10,31,3,27.272727272727,0,57,118,1,2.8042,49,1,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomané,126076,Liga Portugal 25/26,Liga Portugal Betclic,AVS - Futebol SAD,6.775,24,2,2,1,1,1.06205568,218,398,54.773869346734,80,138,84,17,6,27.272727272727,8,4,4,0,0,1,7.1428571428571,27,8,65,50.78125,132,48.888888888889,1796,7.4074074074074,0,0,0,0,0,0,9,39.130434782609,34,0,0,20,301,19,14,6,710,56,24,2,0,6,8,9,1,0,0,0,0,0,0,0,0,22,0.0,16,22,14,23,45,7,87.5,0,105,293,1,2.2155,58,4,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Duarte,1003071,Liga Portugal 25/26,Liga Portugal Betclic,AVS - Futebol SAD,6.6904761904762,21,3,0,3,0,0.6304093,84,133,63.157894736842,32,52,32,6,3,50.0,17,2,0,0,0,3,25.0,22,8,33,55.0,18,36.0,957,13.636363636364,0,0,0,0,1,0,1,12.5,9,0,0,8,106,5,12,4,298,13,12,0,0,7,5,9,0,0,0,0,0,0,0,0,0,9,0.0,6,6,12,8,14,15,88.235294117647,0,40,93,0,2.593,23,1,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nenê,44685,Liga Portugal 25/26,Liga Portugal Betclic,AVS - Futebol SAD,6.6894736842105,19,4,2,3,1,0.12505433,53,82,64.634146341463,18,35,20,6,3,75.0,4,3,2,0,0,0,0.0,20,10,12,37.5,15,46.875,380,20.0,3,2,2,0,4,0,4,57.142857142857,0,0,0,6,50,2,13,8,158,5,13,1,0,3,2,3,0,0,0,0,0,0,0,0,0,1,0.0,6,4,2,7,8,2,50.0,0,25,57,0,4.3817,6,0,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guilherme Neiva,1900362,Liga Portugal 25/26,Liga Portugal Betclic,AVS - Futebol SAD,6.6222222222222,18,1,2,1,1,0.74521092,92,130,70.769230769231,43,49,27,3,10,38.461538461538,23,7,2,0,0,3,14.285714285714,11,5,48,50.526315789474,10,47.619047619048,595,9.0909090909091,0,0,1,0,1,0,7,36.842105263158,14,0,0,8,112,2,14,4,325,16,13,0,0,10,0,3,0,0,0,0,0,0,0,0,0,5,0.0,3,26,21,19,13,13,56.521739130435,0,55,75,0,1.2516,29,0,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roni,1046440,Liga Portugal 25/26,Liga Portugal Betclic,AVS - Futebol SAD,6.73,10,0,0,0,0,0.14212946,223,271,82.287822878229,123,100,40,7,7,63.636363636364,18,12,1,0,0,0,0.0,9,2,31,49.206349206349,3,42.857142857143,782,0.0,0,0,0,0,0,0,11,33.333333333333,26,0,0,3,77,1,15,9,412,6,13,1,0,12,0,3,0,0,3,0,0,0,0,0,0,10,0.0,7,11,5,33,13,10,55.555555555556,0,142,129,0,0.1623,41,2,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Lima,1067648,Liga Portugal 25/26,Liga Portugal Betclic,AVS - Futebol SAD,6.6142857142857,21,1,3,0,2,1.46773045,261,394,66.243654822335,111,150,88,24,11,33.333333333333,41,9,3,0,0,7,26.923076923077,31,6,72,47.682119205298,17,60.714285714286,1460,3.2258064516129,0,0,0,0,3,0,13,27.659574468085,15,1,0,22,228,7,43,14,684,22,25,1,0,13,2,13,0,0,1,0,0,0,0,0,0,16,0.0,24,33,26,47,43,28,68.292682926829,0,140,254,0,1.7119,69,5,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Babatunde Akinsola,1133063,Liga Portugal 25/26,Liga Portugal Betclic,AVS - Futebol SAD,6.4814814814815,27,1,4,2,2,1.81156597,254,356,71.348314606742,81,173,126,23,30,43.478260869565,14,12,1,0,0,16,23.529411764706,39,10,72,39.56043956044,12,32.432432432432,1923,2.5641025641026,0,0,0,0,0,0,17,54.838709677419,19,0,0,42,329,13,31,18,810,28,17,0,0,13,7,12,0,0,1,0,0,0,0,0,0,22,0.0,23,69,68,31,50,12,85.714285714286,0,105,251,0,1.7963,90,1,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Green,796139,Liga Portugal 25/26,Liga Portugal Betclic,AVS - Futebol SAD,6.6,3,0,0,0,0,0.14496533,23,27,85.185185185185,9,14,7,2,0,0.0,1,0,0,0,0,1,50.0,2,1,3,60.0,2,40.0,149,0.0,0,0,0,0,0,0,2,50.0,1,0,0,1,12,0,2,1,49,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.0,2,0,2,4,2,0,0.0,0,9,18,0,0.0408,2,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Galletto,1018546,Liga Portugal 25/26,Liga Portugal Betclic,AVS - Futebol SAD,6.675,12,0,0,0,0,0.01976264,95,121,78.512396694215,68,27,6,1,0,0.0,17,2,3,0,0,0,0.0,2,0,25,67.567567567568,11,50.0,434,0.0,0,0,0,0,0,0,7,43.75,17,0,0,5,38,0,11,5,194,10,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0,1,16,8,11,64.705882352941,0,75,46,0,0.0578,11,1,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
