İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Ejike Opara,1617764,Superliga 25/26,Mozzart Bet Superliga,FK Novi Pazar,6.7,14,2,2,4,1,0.0,106,145,73.103448275862,43,63,47,10,4,26.666666666667,16,2,0,0,0,3,27.272727272727,13,4,33,40.243902439024,11,39.285714285714,758,15.384615384615,0,0,0,0,0,0,4,66.666666666667,0,0,0,18,104,4,11,3,288,13,19,0,0,3,3,4,0,0,0,0,0,0,0,0,0,8,0.0,10,15,11,6,7,11,68.75,0,53,92,0,0.0,26,1,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Driton Camaj,798091,Superliga 25/26,Mozzart Bet Superliga,FK Novi Pazar,7.2555555555556,9,5,3,0,1,0.0,164,225,72.888888888889,44,120,74,14,15,46.875,13,7,1,0,0,12,28.571428571429,22,9,38,51.351351351351,6,46.153846153846,785,22.727272727273,2,2,0,0,2,0,17,54.838709677419,6,0,1,5,141,3,30,16,414,10,9,0,0,6,2,5,0,0,2,0,0,0,0,0,0,9,0.0,14,32,42,31,11,8,61.538461538462,0,55,170,2,0.0,35,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefan Stanisavljević,1032770,Superliga 25/26,Mozzart Bet Superliga,FK Novi Pazar,6.8473684210526,19,8,2,12,2,0.0,165,260,63.461538461538,58,107,69,15,4,40.0,0,2,4,0,0,1,25.0,47,19,28,34.146341463415,63,42.0,1561,17.021276595745,0,0,1,0,0,0,4,50.0,19,0,0,21,196,12,3,1,514,27,28,0,0,1,7,5,0,0,3,0,0,0,0,0,0,18,0.0,15,10,4,8,18,0,0.0,0,66,194,0,0.0,39,1,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anes Rušević,796184,Superliga 25/26,Mozzart Bet Superliga,FK Novi Pazar,6.45,2,0,0,0,0,0.0,6,7,85.714285714286,1,5,3,0,0,0.0,0,0,1,0,0,0,0.0,3,0,2,50.0,0,0.0,48,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,3,1,0,0,16,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1,6,0,0.0,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luka Bijelović,944503,Superliga 25/26,Mozzart Bet Superliga,FK Novi Pazar,6.4666666666667,21,1,0,2,0,0.0,131,171,76.608187134503,43,88,48,6,3,42.857142857143,3,3,2,0,0,0,0.0,12,6,12,35.294117647059,5,31.25,475,8.3333333333333,0,0,0,0,0,0,5,45.454545454545,8,0,0,10,72,2,2,1,252,6,4,0,0,4,1,4,0,0,0,0,0,0,0,0,0,2,0.0,6,7,3,11,10,2,66.666666666667,0,47,124,0,0.0,19,1,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vieiri Kotzebue,1133676,Superliga 25/26,Mozzart Bet Superliga,FK Novi Pazar,6.575,8,1,1,0,0,0.0,41,58,70.689655172414,18,23,11,3,0,0.0,4,0,0,0,0,1,100.0,3,2,7,38.888888888889,15,41.666666666667,306,33.333333333333,0,0,0,0,0,0,0,0.0,5,0,0,1,40,1,0,0,112,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,3,5,1,2,3,3,75.0,0,20,38,0,0.0,4,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoran Alilović,1493919,Superliga 25/26,Mozzart Bet Superliga,FK Novi Pazar,6.5416666666667,12,0,0,1,1,0.0,150,199,75.376884422111,44,106,58,11,3,27.272727272727,23,4,0,0,0,2,18.181818181818,13,5,39,55.714285714286,7,31.818181818182,775,0.0,0,0,0,0,0,0,6,35.294117647059,4,0,0,8,96,3,17,9,331,13,9,1,0,6,1,2,0,0,0,0,0,0,0,0,0,10,0.0,11,11,11,17,13,13,56.521739130435,0,51,148,0,0.0,28,0,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bob Murphy Omoregbe,1175945,Superliga 25/26,Mozzart Bet Superliga,FK Novi Pazar,6.5923076923077,13,1,2,3,1,0.0,34,59,57.627118644068,9,25,14,6,5,35.714285714286,8,2,1,0,0,3,50.0,13,7,22,47.826086956522,3,30.0,336,7.6923076923077,1,1,0,0,0,0,1,25.0,5,0,0,8,63,1,2,0,161,9,4,0,0,3,1,4,0,0,0,0,0,0,0,0,0,2,0.0,6,14,6,4,8,6,75.0,0,13,46,0,0.0,7,0,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominic Sadi,1398550,Superliga 25/26,Mozzart Bet Superliga,FK Novi Pazar,6.9785714285714,14,4,3,3,2,0.0,207,264,78.409090909091,68,139,87,12,4,33.333333333333,31,11,2,0,0,0,0.0,17,8,50,60.975609756098,7,21.875,966,23.529411764706,0,0,1,0,0,0,8,40.0,4,0,0,6,106,5,15,8,430,15,14,0,0,6,1,3,0,0,3,0,0,0,0,0,0,12,0.0,12,12,8,20,7,19,61.290322580645,0,83,181,1,0.0,35,0,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mihajlo Petković,1100966,Superliga 25/26,Mozzart Bet Superliga,FK Novi Pazar,6.4909090909091,22,1,1,2,1,0.0,211,309,68.284789644013,64,147,111,9,12,30.0,16,7,5,0,0,9,30.0,27,11,41,35.042735042735,8,25.806451612903,1279,3.7037037037037,0,0,0,0,0,0,11,28.205128205128,15,0,0,24,226,9,27,13,584,13,20,0,0,6,3,7,0,0,3,0,0,0,0,0,0,16,0.0,9,40,30,39,16,12,75.0,0,81,228,0,0.0,45,1,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
