İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Ayouba Kosiah,1046939,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.4,5,0,0,1,0,0.0,29,38,76.315789473684,13,16,6,0,1,100.0,0,0,2,0,0,0,0.0,8,1,5,45.454545454545,8,61.538461538462,267,0.0,0,0,0,0,0,0,1,50.0,3,0,0,1,22,2,0,0,79,4,5,0,0,1,6,3,0,0,0,0,0,0,0,0,0,3,0.0,0,1,1,2,2,0,0.0,0,15,23,0,0.0,6,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vukašin Bogdanović,1031603,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,7.1,13,7,1,4,2,0.0,193,253,76.284584980237,71,122,76,14,3,27.272727272727,8,7,4,0,0,0,0.0,18,13,41,50.617283950617,37,41.573033707865,998,38.888888888889,2,2,0,0,0,0,1,25.0,15,0,0,11,147,3,3,2,470,30,21,0,0,2,5,2,0,0,1,0,0,0,0,0,0,12,0.0,14,11,2,4,17,7,87.5,0,83,170,2,0.0,21,0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darije Markočević,1544668,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.4909090909091,11,0,0,1,0,0.0,28,45,62.222222222222,12,16,11,2,2,100.0,3,0,0,0,0,0,0.0,8,1,18,51.428571428571,9,34.615384615385,384,0.0,0,0,0,0,0,0,0,0.0,4,0,1,5,42,2,0,0,110,13,10,0,0,3,0,3,0,0,1,0,0,0,0,0,0,3,0.0,2,2,0,0,5,2,66.666666666667,0,12,33,0,0.0,5,0,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel Quarshie,2208696,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.475,8,0,0,0,0,0.0,45,69,65.217391304348,12,33,20,5,6,46.153846153846,7,0,0,0,0,3,16.666666666667,2,0,17,43.589743589744,3,33.333333333333,328,0.0,0,0,0,0,0,0,0,0.0,2,0,0,8,69,2,3,1,149,4,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0.0,5,13,18,4,4,4,57.142857142857,0,18,51,0,0.0,12,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefan Vidaković,2198964,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.5,2,0,0,0,0,0.0,6,8,75.0,2,4,4,0,0,0.0,2,0,1,0,0,1,50.0,0,0,2,40.0,0,0.0,41,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,8,0,1,1,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,2,0,0,2,100.0,0,2,6,0,0.0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrija Milićević,2456275,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.4333333333333,3,0,0,0,0,0.0,4,6,66.666666666667,1,3,1,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,31,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0.0,0,1,5,0,0.0,1,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Novaković,997184,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.7894736842105,19,5,1,3,0,0.0,330,418,78.947368421053,137,193,126,9,16,48.484848484848,24,16,2,0,0,5,45.454545454545,35,13,59,45.384615384615,13,43.333333333333,1055,14.285714285714,2,2,0,0,0,0,14,48.275862068966,9,0,1,13,177,11,28,11,688,19,30,1,0,13,0,10,0,0,2,0,0,0,0,0,0,10,0.0,9,33,11,29,12,14,58.333333333333,0,165,253,1,0.0,56,4,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Ivanović,578112,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.825,4,0,0,1,0,0.0,83,97,85.567010309278,24,59,41,1,7,77.777777777778,4,1,2,0,0,2,22.222222222222,5,0,19,52.777777777778,0,0.0,248,0.0,0,0,0,0,0,0,6,75.0,0,0,0,11,42,0,3,2,164,8,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0.0,1,9,9,8,3,3,75.0,0,26,71,0,0.0,6,0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axel Urie,1006673,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.45,2,0,0,0,0,0.0,7,9,77.777777777778,2,5,4,1,0,0.0,0,0,1,0,0,0,0.0,1,1,1,33.333333333333,0,0.0,37,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,6,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0.0,0,2,7,0,0.0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Pejović,804662,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,7.0166666666667,24,2,4,0,3,0.0,689,940,73.297872340426,257,432,256,33,7,53.846153846154,35,15,4,0,0,18,24.324324324324,16,5,61,52.586206896552,19,43.181818181818,1486,12.5,1,1,0,0,4,0,78,39.195979899497,23,0,2,4,347,14,157,72,1226,20,28,1,0,20,0,3,0,0,3,0,0,0,0,0,0,17,0.0,33,13,74,199,19,22,62.857142857143,0,317,623,0,0.0,100,2,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
