İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Veljko Milosavljević,1406130,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.2666666666667,3,0,0,0,0,0.0,192,211,90.995260663507,106,86,22,0,0,0.0,3,5,0,0,0,0,0.0,1,0,7,58.333333333333,7,50.0,270,0.0,0,0,0,0,0,0,5,41.666666666667,11,0,0,2,22,0,3,3,244,4,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0.0,0,0,0,12,1,1,33.333333333333,0,114,97,0,0.0,13,2,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marko Arnautović,21927,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.1692307692308,13,5,8,8,8,0.0,208,268,77.611940298507,48,160,104,31,4,44.444444444444,8,2,0,0,0,0,0.0,29,14,22,52.380952380952,9,39.130434782609,794,17.241379310345,0,0,0,0,0,0,7,53.846153846154,3,0,0,8,91,13,19,11,367,10,4,1,0,3,15,5,1,0,0,0,0,0,0,0,0,11,0.0,30,9,2,13,3,7,87.5,0,56,212,4,0.0,24,0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruno Duarte,878830,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.0473684210526,19,7,6,11,5,0.0,338,437,77.345537757437,73,265,176,30,19,65.51724137931,11,2,0,1,1,8,22.857142857143,66,25,50,56.179775280899,33,58.928571428571,1146,10.606060606061,3,3,1,0,1,0,12,60.0,10,0,0,17,193,16,41,19,695,20,4,0,0,8,8,16,0,0,2,0,0,0,0,0,0,13,0.0,30,29,35,20,14,6,54.545454545455,0,83,354,3,0.0,48,0,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shavy Warren Babicka,1136280,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.65,2,0,1,1,0,0.0,11,15,73.333333333333,1,10,6,2,1,100.0,0,0,0,0,0,0,0.0,2,0,1,33.333333333333,0,0.0,58,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,8,1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2,1,2,0,0,0,0.0,0,1,14,0,0.0,3,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksa Damjanović,2207346,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.38,5,0,0,0,0,0.0,30,50,60.0,8,22,15,3,1,33.333333333333,0,0,1,0,0,0,0.0,9,0,5,31.25,7,50.0,178,0.0,0,0,0,0,0,0,1,100.0,0,0,0,5,34,1,2,1,83,4,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,2,0.0,3,3,0,1,1,0,0.0,0,11,39,0,0.0,6,0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jay Enem,1937553,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.9782608695652,23,12,2,12,1,0.0,167,243,68.724279835391,56,111,68,14,7,58.333333333333,1,1,1,1,1,1,50.0,56,23,51,58.620689655172,61,55.963302752294,1302,21.428571428571,2,2,2,0,0,0,6,75.0,17,0,0,18,149,5,1,1,475,44,11,2,0,2,8,10,0,0,2,0,0,0,0,0,0,13,0.0,14,12,2,8,13,1,100.0,0,72,171,3,0.0,27,0,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nemanja Radonjić,802665,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.94,10,2,3,0,0,0.0,109,145,75.172413793103,29,80,48,11,14,48.275862068966,1,1,0,0,0,4,30.769230769231,6,4,18,36.734693877551,2,66.666666666667,339,33.333333333333,0,0,0,0,0,0,3,50.0,2,0,0,13,88,2,8,5,244,3,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,0.0,11,29,13,6,5,1,100.0,0,37,108,0,0.0,17,0,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milson,939721,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.1714285714286,14,1,5,2,4,0.0,257,332,77.409638554217,63,194,142,23,17,53.125,14,4,1,0,0,15,31.25,35,10,55,53.921568627451,2,16.666666666667,848,2.8571428571429,1,0,0,0,0,0,8,53.333333333333,1,0,0,16,170,17,26,9,562,24,11,2,0,6,3,15,0,0,0,0,0,0,0,0,0,10,0.0,23,32,48,15,10,7,50.0,0,72,260,2,0.0,55,2,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vasilije Kostov,1825955,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.15,28,11,8,10,7,0.0,818,938,87.206823027719,331,487,275,67,12,42.857142857143,24,17,2,0,0,43,40.566037735849,63,29,55,43.650793650794,5,33.333333333333,2059,17.460317460317,1,1,0,1,0,0,54,75.0,8,0,0,19,255,13,71,41,1306,20,22,2,0,14,1,14,1,0,6,0,0,0,0,0,0,24,0.0,66,28,106,72,16,16,66.666666666667,0,358,580,3,0.0,96,2,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rade Krunić,155449,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.3380952380952,21,2,1,0,2,0.0,961,1096,87.682481751825,370,591,286,15,7,77.777777777778,32,33,2,0,0,2,33.333333333333,21,6,64,64.0,21,60.0,1445,9.5238095238095,0,0,0,0,0,0,46,60.526315789474,13,0,1,11,175,10,65,40,1320,25,14,1,0,9,0,7,0,0,4,0,0,0,0,0,0,18,0.0,15,9,6,76,11,22,68.75,0,406,690,2,0.0,101,6,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
