İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Patrik Mijić,1049475,Super League 25/26,Stoiximan Super League,AE Kifisia,6.4714285714286,7,0,0,2,0,0.04227115,23,37,62.162162162162,11,12,7,0,0,0.0,0,0,0,0,0,0,0.0,5,2,4,33.333333333333,7,50.0,256,0.0,0,0,0,0,0,0,0,0.0,1,0,0,3,27,1,0,0,64,5,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0,0,6,0,0.0,0,13,24,0,0.6437,1,0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastian Musiolik,338365,Super League 25/26,Stoiximan Super League,AE Kifisia,6.4857142857143,7,1,0,2,0,0.00133988,5,15,33.333333333333,2,3,1,0,0,0.0,1,0,0,0,0,0,0.0,4,1,2,22.222222222222,7,35.0,182,25.0,0,0,0,0,0,0,0,0.0,3,0,0,3,18,2,0,0,39,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0,5,1,100.0,0,4,11,0,0.6813,4,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel Tavares,1436296,Super League 25/26,Stoiximan Super League,AE Kifisia,6.4666666666667,3,0,0,0,0,0.01788896,12,14,85.714285714286,4,8,7,0,1,14.285714285714,4,0,1,0,0,0,0.0,3,2,5,35.714285714286,1,50.0,71,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,14,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,1,0,2,2,50.0,0,4,10,0,0.306,2,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimitris Theodoridis,1507380,Super League 25/26,Stoiximan Super League,AE Kifisia,6.4888888888889,9,1,0,0,0,0.02460992,19,29,65.51724137931,6,13,9,0,2,33.333333333333,2,1,3,0,0,0,0.0,9,4,8,26.666666666667,9,69.230769230769,287,11.111111111111,0,0,0,1,0,0,0,0.0,3,0,0,4,26,2,1,0,84,5,16,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0.0,0,6,0,0,5,2,100.0,0,7,22,0,1.3002,5,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apostolos Christopoulos,1005993,Super League 25/26,Stoiximan Super League,AE Kifisia,6.7083333333333,12,3,1,5,0,0.13884702,68,105,64.761904761905,22,46,26,5,2,50.0,4,3,4,0,0,1,50.0,15,6,15,35.714285714286,27,42.1875,646,20.0,0,0,0,0,0,0,1,50.0,7,0,0,8,65,2,3,0,194,9,19,0,0,1,2,5,0,0,0,0,0,0,0,0,0,9,0.0,5,4,2,2,10,2,50.0,0,29,76,0,2.8017,7,1,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michalis Patiras,1196060,Super League 25/26,Stoiximan Super League,AE Kifisia,7.0,1,0,1,0,1,0.182068,8,10,80.0,0,8,6,1,1,100.0,0,0,0,0,0,1,100.0,1,1,1,50.0,0,0.0,8,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,1,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,0,0.0,0,0,10,0,0.0272,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazare Amani,845136,Super League 25/26,Stoiximan Super League,AE Kifisia,6.6285714285714,21,1,2,1,0,0.87311057,349,435,80.229885057471,133,216,132,13,13,56.521739130435,32,6,5,0,0,2,50.0,14,2,66,47.142857142857,3,25.0,1104,7.1428571428571,0,0,1,2,0,0,14,40.0,17,1,0,16,140,5,22,9,663,21,37,0,0,17,2,4,0,0,2,0,0,0,0,0,0,11,0.0,13,23,4,35,21,15,46.875,0,152,283,1,0.7638,43,3,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rubén Pérez,39320,Super League 25/26,Stoiximan Super League,AE Kifisia,6.84,20,0,0,0,0,0.61064824,508,611,83.142389525368,275,233,78,9,6,66.666666666667,38,10,6,0,0,2,40.0,8,1,67,56.302521008403,20,52.631578947368,1288,0.0,0,0,0,0,0,0,43,50.588235294118,29,0,2,7,127,1,40,21,806,23,25,0,0,19,0,2,0,0,1,0,0,0,0,0,0,17,0.0,9,9,5,85,17,25,65.789473684211,0,299,312,1,0.1609,64,5,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerson Sousa,1495553,Super League 25/26,Stoiximan Super League,AE Kifisia,6.485,20,0,3,3,1,0.93220623,170,214,79.439252336449,62,108,57,12,11,42.307692307692,23,4,2,0,0,2,14.285714285714,13,5,51,45.535714285714,12,42.857142857143,968,0.0,0,0,0,0,0,0,5,62.5,17,0,1,11,110,4,6,3,419,17,21,0,0,15,0,2,0,0,1,0,0,0,0,0,0,11,0.0,12,26,14,8,24,10,43.478260869565,0,75,139,0,1.1473,35,0,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ché Nunnely,825841,Super League 25/26,Stoiximan Super League,AE Kifisia,6.515,20,1,1,2,1,1.16280664,230,279,82.437275985663,81,149,89,15,31,53.448275862069,10,8,5,0,0,10,18.518518518519,21,5,66,47.142857142857,5,27.777777777778,1357,4.7619047619048,0,0,0,0,0,0,1,33.333333333333,2,0,1,19,188,12,3,1,567,25,18,1,0,12,1,1,0,0,0,0,0,0,0,0,0,16,0.0,15,58,54,3,35,7,70.0,0,98,181,0,1.925,58,2,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Antonisse,1092638,Super League 25/26,Stoiximan Super League,AE Kifisia,6.75,22,1,5,3,2,2.59601103,382,453,84.326710816777,108,274,185,32,26,55.31914893617,30,5,5,1,1,12,23.529411764706,38,15,78,56.521739130435,11,39.285714285714,1569,2.6315789473684,0,0,0,0,1,0,11,52.380952380952,15,0,0,12,187,8,17,9,782,22,24,2,0,8,1,10,0,0,1,0,0,0,0,0,0,21,0.0,32,47,51,21,26,20,66.666666666667,0,124,329,0,2.2065,60,1,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Villafáñez,146227,Super League 25/26,Stoiximan Super League,AE Kifisia,6.5818181818182,11,0,0,1,1,0.24855972,176,210,83.809523809524,61,115,67,7,0,0.0,14,6,4,0,0,2,40.0,2,1,22,41.509433962264,0,0.0,393,0.0,0,0,0,0,0,0,9,42.857142857143,12,0,0,9,56,3,21,9,302,8,15,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0.0,7,3,5,21,4,10,71.428571428571,0,70,140,0,0.3616,22,5,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardo Martins,845811,Super League 25/26,Stoiximan Super League,AE Kifisia,6.8555555555556,9,0,1,0,0,0.65862721,105,138,76.086956521739,39,66,38,5,9,69.230769230769,4,2,0,0,0,2,25.0,9,3,26,59.090909090909,3,42.857142857143,331,0.0,0,0,0,0,1,0,18,72.0,3,0,0,4,57,1,27,15,222,13,7,0,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0.0,5,13,8,25,4,2,50.0,0,42,96,0,0.5656,24,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jorge Pombo,792155,Super League 25/26,Stoiximan Super League,AE Kifisia,7.1461538461538,26,7,14,4,3,4.0449271,731,908,80.506607929515,221,510,335,67,32,44.444444444444,25,7,5,0,0,33,31.428571428571,85,25,106,43.801652892562,15,40.540540540541,2060,8.2352941176471,1,1,0,0,11,1,64,53.781512605042,7,0,0,32,379,17,108,61,1414,49,45,3,0,19,2,23,0,0,2,0,0,0,0,0,0,25,9.0909090909091,67,72,105,119,36,16,64.0,0,240,668,3,6.5416,90,1,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timipere Johnson Eboh,1168707,Super League 25/26,Stoiximan Super League,AE Kifisia,6.5304347826087,23,0,0,0,1,0.21679342,289,375,77.066666666667,146,143,65,6,2,22.222222222222,28,19,6,0,0,0,0.0,14,2,49,47.572815533981,17,44.736842105263,1478,0.0,0,0,0,0,0,0,19,44.186046511628,25,1,0,6,124,2,22,9,583,20,26,0,0,15,0,4,0,0,0,0,0,0,0,0,0,15,0.0,6,9,2,43,30,16,57.142857142857,0,171,204,0,0.3804,68,4,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Konstantinos Roukounakis,1006159,Super League 25/26,Stoiximan Super League,AE Kifisia,7.1,9,1,1,0,0,0.4991421,222,279,79.569892473118,95,127,61,10,7,87.5,18,11,2,1,1,3,16.666666666667,3,2,36,69.230769230769,9,52.941176470588,505,33.333333333333,0,0,0,0,1,1,22,64.705882352941,8,0,0,2,84,7,24,16,397,12,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,100.0,10,8,18,34,10,8,44.444444444444,0,113,166,1,0.077,35,2,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
