İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Michy Batshuayi,147745,Bundesliga 25/26,Bundesliga,Eintracht Frankfurt,6.4,6,1,0,1,0,0.20258969,28,38,73.684210526316,14,14,10,2,1,50.0,1,0,0,0,0,0,0.0,5,1,3,33.333333333333,3,21.428571428571,140,20.0,1,1,0,0,0,0,1,100.0,1,0,0,4,22,0,1,1,64,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0.0,2,2,0,1,5,1,100.0,0,17,21,0,1.1322,6,0,6,0.0
Michy Batshuayi,147745,Bundesliga 24/25,Bundesliga,Eintracht Frankfurt,6.7777777777778,9,3,0,0,0,0.38971742,53,64,82.8125,22,31,16,1,2,28.571428571429,1,1,2,0,0,0,0.0,5,3,5,31.25,3,27.272727272727,309,60.0,0,0,0,0,0,0,4,100.0,0,0,0,1,30,1,1,1,106,2,6,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,0.0,1,7,1,4,4,1,100.0,0,25,40,0,1.2127,10,0,10,0.0
Michy Batshuayi,147745,UEFA Champions League 25/26,UEFA Champions League,Eintracht Frankfurt,6.5,2,0,0,0,0,0.00905723,5,7,71.428571428571,3,2,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,32,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,3,4,0,0.0,1,0,2,0.0
Michy Batshuayi,147745,UEFA Europa League 24/25,UEFA Europa League,Eintracht Frankfurt,6.4888888888889,9,0,0,2,0,0.15480015,54,72,75.0,19,35,18,1,1,33.333333333333,3,0,0,0,0,0,0.0,5,2,4,33.333333333333,4,40.0,266,0.0,0,0,0,0,0,0,1,50.0,2,0,0,5,34,1,2,0,103,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,2,0.0,1,3,0,2,5,1,33.333333333333,0,24,48,0,0.7931,3,0,9,0.0
Jonathan Burkardt,939830,Bundesliga 25/26,Bundesliga,Eintracht Frankfurt,6.98125,16,10,0,6,0,0.73670092,125,170,73.529411764706,50,75,49,7,5,55.555555555556,6,1,1,0,0,0,0.0,34,16,24,43.636363636364,8,19.512195121951,1064,29.411764705882,2,2,1,0,1,0,7,70.0,8,0,0,14,96,3,13,8,324,13,12,3,0,2,1,8,0,0,2,0,0,0,0,0,0,12,0.0,7,9,3,10,11,2,33.333333333333,0,63,107,3,9.1292,16,0,16,0.0
Jonathan Burkardt,939830,UEFA Champions League 25/26,UEFA Champions League,Eintracht Frankfurt,6.8,5,2,0,0,1,0.23725499,46,57,80.701754385965,16,30,12,5,2,28.571428571429,2,3,1,0,0,2,40.0,7,3,13,48.148148148148,2,9.0909090909091,342,28.571428571429,0,0,0,0,0,0,1,100.0,1,0,0,4,31,3,1,0,114,9,3,0,0,2,2,4,0,0,1,0,0,0,0,0,0,4,0.0,5,7,5,1,8,0,0.0,0,18,39,0,0.892,4,1,5,0.0
Arnaud Kalimuendo,954061,Bundesliga 25/26,Bundesliga,Eintracht Frankfurt,6.9230769230769,13,5,3,5,1,0.84926608,183,212,86.320754716981,58,125,77,13,13,50.0,5,3,3,0,0,2,18.181818181818,23,13,33,42.857142857143,5,14.285714285714,939,21.739130434783,0,0,0,0,0,0,6,54.545454545455,6,0,0,23,95,2,3,2,369,15,7,0,0,1,4,8,0,0,1,0,0,0,0,0,0,11,0.0,13,26,11,11,20,3,60.0,0,66,146,2,3.0746,21,1,13,0.0
Ansgar Knauff,997012,Bundesliga 25/26,Bundesliga,Eintracht Frankfurt,6.6,22,4,4,3,1,1.40321132,191,270,70.740740740741,55,136,83,16,9,50.0,10,8,3,0,0,7,21.875,29,13,29,36.708860759494,11,25.581395348837,1081,13.793103448276,0,0,0,0,0,0,1,14.285714285714,8,0,0,14,173,7,10,3,483,10,21,1,0,6,5,10,0,0,0,0,0,0,0,0,0,11,0.0,16,18,32,7,21,8,80.0,0,78,192,0,3.4677,34,0,22,0.0
Ansgar Knauff,997012,Bundesliga 24/25,Bundesliga,Eintracht Frankfurt,6.9766666666667,30,4,7,5,5,4.5258562,333,486,68.518518518519,101,241,134,28,26,50.980392156863,41,12,3,0,0,9,28.125,30,12,95,54.285714285714,19,39.583333333333,1608,13.333333333333,0,0,0,0,0,0,8,28.571428571429,23,0,0,17,275,11,25,12,848,28,27,1,0,14,11,7,1,0,0,0,0,0,0,0,0,18,0.0,27,51,32,28,27,22,53.658536585366,0,140,378,1,4.8823,76,0,30,0.0
Ansgar Knauff,997012,Bundesliga 23/24,Bundesliga,Eintracht Frankfurt,6.8161290322581,31,7,4,6,2,2.73131339,414,640,64.6875,142,283,160,18,25,43.103448275862,43,20,5,0,1,11,23.913043478261,37,13,91,46.428571428571,24,35.820895522388,2117,18.918918918919,0,0,0,3,0,0,12,27.906976744186,13,0,0,26,381,14,49,20,1126,24,32,0,0,14,2,10,0,0,1,0,0,0,0,0,0,24,0.0,18,58,46,43,37,26,60.46511627907,1,208,478,1,5.7023,92,0,31,0.0
