İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Anass Salah-Eddine,961684,UEFA Europa League 23/24,UEFA Europa League,AFC Ajax,0.0,0,0,0,0,0,9.021e-05,1,1,100.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,1,0.0
Ahmetcan Kaplan,1064177,Eredivisie 24/25,VriendenLoterij Eredivisie,AFC Ajax,6.975,8,0,0,1,0,0.45220992,462,501,92.215568862275,268,194,64,4,3,75.0,15,3,2,0,0,0,0.0,4,1,25,59.52380952381,10,40.0,566,0.0,0,0,0,0,0,0,20,54.054054054054,32,0,0,4,49,3,19,10,595,7,12,0,0,3,0,0,0,0,1,0,0,0,0,0,0,7,0.0,4,4,1,37,7,6,40.0,0,282,220,0,0.393,18,0,8,0.0
Ahmetcan Kaplan,1064177,Eredivisie 23/24,VriendenLoterij Eredivisie,AFC Ajax,7.0272727272727,11,0,0,2,1,0.3352794,725,815,88.957055214724,454,271,68,4,5,83.333333333333,20,9,3,1,1,0,0.0,5,1,36,61.016949152542,44,64.705882352941,945,0.0,0,0,0,0,0,0,38,49.350649350649,33,0,0,1,100,0,32,23,947,12,14,0,0,8,0,1,0,0,2,0,0,0,0,0,0,10,0.0,4,6,0,77,18,14,70.0,0,498,317,0,0.4121,54,0,11,0.0
Ahmetcan Kaplan,1064177,UEFA Europa League 24/25,UEFA Europa League,AFC Ajax,6.6666666666667,3,0,0,0,0,0.01584002,79,89,88.76404494382,56,23,5,0,0,0.0,4,0,1,0,0,0,0.0,0,0,5,62.5,4,33.333333333333,196,0.0,0,0,0,0,0,0,2,33.333333333333,14,0,0,0,15,0,1,1,119,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,2,6,4,2,50.0,0,62,29,0,0.0,5,0,3,0.0
Kristian Hlynsson,1160026,Eredivisie 23/24,VriendenLoterij Eredivisie,AFC Ajax,6.984,25,7,6,3,1,2.67439372,564,685,82.335766423358,203,366,221,15,9,37.5,20,5,2,0,0,5,19.230769230769,42,24,54,39.705882352941,8,33.333333333333,1788,16.666666666667,0,0,0,0,1,0,4,22.222222222222,15,0,0,26,238,17,19,4,985,25,20,1,0,22,2,11,0,0,1,0,0,0,0,0,0,22,0.0,15,24,26,18,35,13,65.0,0,235,476,1,5.4241,84,0,25,0.0
Kristian Hlynsson,1160026,UEFA Europa League 24/25,UEFA Europa League,AFC Ajax,6.5333333333333,3,0,0,1,0,0.01219137,15,21,71.428571428571,6,9,6,0,0,0.0,3,0,0,0,0,0,0.0,4,2,4,44.444444444444,0,0.0,82,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,9,0,1,1,35,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1,1,3,100.0,0,9,12,0,0.2707,7,0,3,0.0
Kristian Hlynsson,1160026,UEFA Europa League 23/24,UEFA Europa League,AFC Ajax,7.0,4,0,2,0,2,0.6069384,51,68,75.0,19,34,23,8,2,50.0,6,0,1,0,0,2,33.333333333333,4,2,11,55.0,2,50.0,233,0.0,0,0,0,0,0,0,1,16.666666666667,4,0,0,2,30,0,0,0,109,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,8,4,6,6,6,3,50.0,0,25,49,0,0.2196,6,0,4,0.0
Wout Weghorst,252215,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,AFC Ajax,6.8045454545455,22,7,4,7,2,2.26494644,290,399,72.681704260652,77,213,146,30,5,55.555555555556,8,1,5,0,0,0,0.0,44,14,39,48.75,63,61.764705882353,1487,15.909090909091,0,0,0,0,0,0,7,87.5,16,0,1,14,177,7,15,10,609,27,28,1,0,1,17,10,0,0,2,0,0,0,0,0,0,17,0.0,30,9,4,8,23,3,37.5,0,97,302,2,5.7653,24,2,23,0.0
Wout Weghorst,252215,Eredivisie 24/25,VriendenLoterij Eredivisie,AFC Ajax,7.1583333333333,24,10,4,6,2,2.05521344,240,343,69.97084548105,84,156,99,19,7,38.888888888889,2,1,2,0,0,0,0.0,36,18,31,41.333333333333,52,70.27027027027,1085,27.777777777778,2,1,2,0,0,0,6,100.0,15,0,0,17,172,11,8,5,529,24,16,4,0,4,5,8,0,0,0,0,0,0,0,0,0,9,0.0,19,18,4,6,15,2,100.0,0,108,239,3,7.789,36,0,24,0.0
Wout Weghorst,252215,UEFA Champions League 25/26,UEFA Champions League,AFC Ajax,6.28,5,1,1,1,0,0.28817532,42,63,66.666666666667,20,22,14,2,1,20.0,2,1,2,0,0,1,100.0,4,2,13,41.935483870968,8,36.363636363636,298,25.0,1,1,0,1,0,0,1,50.0,6,1,0,4,37,0,2,0,110,10,11,0,0,1,2,1,0,0,0,0,0,0,0,0,0,4,0.0,2,5,1,2,11,1,50.0,0,27,36,0,1.1333,2,0,5,0.0
