İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Couhaib Driouech,1047395,Eredivisie 23/24,VriendenLoterij Eredivisie,Excelsior,7.1846153846154,26,6,9,6,6,5.24616539,420,564,74.468085106383,175,261,135,35,60,58.823529411765,36,15,4,0,0,16,19.512195121951,49,21,122,47.104247104247,3,13.04347826087,1936,12.244897959184,0,0,0,0,0,0,34,53.968253968254,21,0,0,29,357,13,56,32,1122,26,28,1,0,38,9,10,0,0,0,0,0,0,0,0,0,24,0.0,35,102,82,63,46,26,72.222222222222,0,222,424,3,4.2945,144,0,26,0.0
Troy Parrott,966555,Eredivisie 23/24,VriendenLoterij Eredivisie,Excelsior,7.124,25,10,5,9,4,2.83580562,208,299,69.565217391304,77,134,93,20,16,50.0,6,1,2,1,1,3,30.0,53,23,49,54.444444444444,32,37.647058823529,1592,18.867924528302,0,0,0,0,0,0,7,63.636363636364,16,0,0,18,191,14,4,1,567,28,7,3,0,3,7,11,0,0,1,0,0,0,0,0,0,18,0.0,20,32,10,11,39,5,83.333333333333,0,104,205,0,9.4932,54,0,25,0.0
Julian Baas,1046143,Eredivisie 23/24,VriendenLoterij Eredivisie,Excelsior,7.069696969697,33,2,7,2,2,3.59275547,1018,1236,82.362459546926,584,476,214,46,11,61.111111111111,66,49,8,0,0,42,30.434782608696,13,6,105,56.756756756757,42,50.602409638554,2888,15.384615384615,1,1,0,0,4,1,89,61.379310344828,33,0,0,13,365,10,73,43,1767,32,34,1,0,29,0,4,2,0,4,0,0,0,0,0,0,33,25.0,44,18,138,145,69,42,63.636363636364,0,665,709,0,1.8053,147,0,33,0.0
Siebe Horemans,794990,Eredivisie 23/24,VriendenLoterij Eredivisie,Excelsior,6.9647058823529,34,3,6,3,3,2.86042169,1036,1392,74.425287356322,635,420,200,28,32,68.085106382979,97,45,4,1,1,19,22.619047619048,22,8,140,61.674008810573,75,54.744525547445,3026,13.636363636364,0,0,0,1,0,0,130,50.19305019305,127,1,1,16,525,1,148,73,2266,11,25,0,0,35,0,10,0,0,6,0,0,0,0,0,0,34,0.0,28,47,84,259,72,58,59.79381443299,0,760,716,3,2.0903,167,0,34,0.0
Kenzo Goudmijn,916947,Eredivisie 23/24,VriendenLoterij Eredivisie,Excelsior,6.9833333333333,24,0,7,0,2,3.34041547,785,944,83.156779661017,326,473,283,25,47,54.022988505747,41,13,3,0,0,14,31.818181818182,22,7,120,54.298642533937,9,36.0,1813,0.0,0,0,0,0,0,0,76,62.809917355372,15,0,0,25,295,9,84,46,1356,32,15,0,0,21,1,8,0,0,3,0,0,0,0,0,0,19,0.0,25,87,44,121,40,20,48.780487804878,0,372,616,0,0.9242,136,0,26,0.0
Lance Duijvestijn,946505,Eredivisie 23/24,VriendenLoterij Eredivisie,Excelsior,6.9148148148148,27,4,8,1,7,2.83262844,447,584,76.541095890411,135,316,190,33,12,35.294117647059,25,13,2,0,0,4,26.666666666667,29,10,51,42.148760330579,16,30.188679245283,1560,13.793103448276,0,0,0,1,0,0,22,56.410256410256,12,0,0,10,221,18,34,24,843,14,19,0,0,22,12,9,0,0,2,0,0,0,0,0,0,16,0.0,33,34,15,39,45,17,68.0,0,167,432,2,3.1774,92,0,28,0.0
Miliano Jonathans,1211982,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.6625,16,2,2,1,1,1.26546826,123,164,75.0,42,81,40,9,7,38.888888888889,5,0,1,0,0,7,43.75,15,5,22,42.307692307692,6,46.153846153846,493,13.333333333333,0,0,0,0,0,0,9,56.25,6,0,0,9,91,2,17,8,286,11,6,1,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0.0,9,18,16,16,12,3,60.0,0,55,109,0,1.9269,24,1,16,0.0
Szymon Włodarczyk,1009285,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.5,15,2,1,5,1,0.42209706,76,114,66.666666666667,26,50,29,9,3,50.0,4,0,1,0,0,1,25.0,17,7,11,26.190476190476,13,22.80701754386,657,11.764705882353,1,0,0,0,0,0,7,77.777777777778,9,0,0,13,85,4,6,2,232,4,9,0,0,8,1,3,0,0,0,0,0,0,0,0,0,9,0.0,9,6,4,9,9,3,75.0,0,34,80,0,4.5937,14,2,18,0.0
Jerolldino Bergraaf,1893852,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.4318181818182,22,0,1,1,0,0.23950619,128,200,64.0,41,87,41,8,4,23.529411764706,7,3,1,0,0,0,0.0,19,3,23,29.87012987013,39,54.166666666667,1031,0.0,0,0,1,0,0,0,2,28.571428571429,10,0,0,10,133,4,3,1,353,12,22,0,0,9,4,2,0,0,0,0,0,0,0,0,0,10,0.0,8,17,1,7,21,4,57.142857142857,0,56,144,0,1.2717,21,0,22,0.0
Nesto Groen,1198088,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Excelsior,6.3,1,0,0,0,0,0.0013804,2,4,50.0,0,2,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,18,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,4,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0.0,0,2,2,0,0.0,2,0,1,0.0
