İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Nick Olij,227192,Eredivisie 24/25,VriendenLoterij Eredivisie,Sparta Rotterdam,7.3088235294118,34,0,3,0,1,0.78933938,1020,1351,75.499629903775,783,237,72,6,0,0.0,0,0,2,0,0,0,0.0,0,0,2,66.666666666667,18,94.736842105263,3060,0.0,0,0,0,0,0,0,291,47.163695299838,28,0,0,0,338,0,134,97,1706,3,1,0,0,1,0,0,0,111,6,1,20,6,6,41,0,34,0.0,6,0,0,617,43,0,0.0,0,836,515,4,0.0,333,0,34,3.4315
Nick Olij,227192,Eredivisie 23/24,VriendenLoterij Eredivisie,Sparta Rotterdam,7.2617647058824,34,0,0,0,0,0.32740767,904,1355,66.715867158672,612,292,96,0,1,100.0,2,0,0,0,0,0,0.0,0,0,6,85.714285714286,7,87.5,3060,0.0,0,0,0,1,0,0,340,43.422733077905,20,1,3,0,460,0,198,108,1672,3,1,0,0,0,0,0,0,115,8,1,9,13,11,33,1,34,0.0,0,1,0,783,48,1,50.0,0,665,690,1,0.0,354,0,34,2.7273
Kristian Hlynsson,1160026,Eredivisie 24/25,VriendenLoterij Eredivisie,Sparta Rotterdam,7.0722222222222,18,3,2,5,3,1.90869232,380,487,78.028747433265,154,239,128,21,8,42.105263157895,22,10,0,0,0,13,28.888888888889,32,14,51,51.515151515152,13,44.827586206897,1407,9.375,0,0,0,0,1,0,17,40.47619047619,21,0,0,16,207,8,25,8,770,21,10,2,0,12,2,9,0,0,2,0,0,0,0,0,0,17,0.0,21,19,45,42,13,14,63.636363636364,0,181,351,1,3.519,62,0,18,0.0
Arno Verschueren,578344,Eredivisie 23/24,VriendenLoterij Eredivisie,Sparta Rotterdam,7.1555555555556,27,9,9,9,2,3.53763596,496,699,70.958512160229,188,320,200,40,11,33.333333333333,53,18,3,1,1,12,27.906976744186,62,24,83,42.564102564103,39,41.052631578947,2368,14.516129032258,0,0,1,0,2,0,24,44.444444444444,21,0,1,22,330,12,47,24,1119,21,46,1,1,23,1,17,1,0,4,0,0,0,0,0,0,27,0.0,39,33,43,54,37,35,66.037735849057,0,252,490,0,5.4404,109,0,27,0.0
Ayoub Oufkir,1648756,Eredivisie 24/25,VriendenLoterij Eredivisie,Sparta Rotterdam,6.725,4,0,0,0,1,0.1171422,13,21,61.904761904762,3,13,5,3,1,50.0,3,1,0,0,0,3,30.0,1,0,5,62.5,0,0.0,50,0.0,0,0,1,0,0,0,1,33.333333333333,1,0,0,2,19,0,0,0,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,10,3,2,3,100.0,0,4,27,0,0.0685,3,0,6,0.0
Tobias Lauritsen,796943,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Sparta Rotterdam,7.2241379310345,29,11,8,6,3,2.41141525,371,649,57.164869029276,122,249,173,41,6,46.153846153846,17,7,4,0,0,0,0.0,63,25,73,57.03125,207,61.242603550296,2604,17.460317460317,3,3,0,0,0,0,6,54.545454545455,42,0,0,15,361,19,22,16,988,51,24,1,0,10,6,9,1,0,10,0,0,0,0,0,0,29,0.0,40,13,4,11,47,12,70.588235294118,0,168,481,4,10.0061,50,2,29,0.0
Tobias Lauritsen,796943,Eredivisie 24/25,VriendenLoterij Eredivisie,Sparta Rotterdam,7.2969696969697,33,10,3,10,2,2.64696323,371,628,59.076433121019,103,268,154,31,10,55.555555555556,13,0,2,0,0,0,0.0,95,35,68,55.737704918033,235,59.948979591837,2713,10.526315789474,2,2,0,0,0,0,5,83.333333333333,40,0,0,18,360,17,11,5,1012,52,23,4,0,12,15,22,0,0,0,0,0,0,0,0,0,32,0.0,31,18,7,6,38,6,46.153846153846,0,141,494,2,10.663,49,0,33,0.0
Tobias Lauritsen,796943,Eredivisie 23/24,VriendenLoterij Eredivisie,Sparta Rotterdam,7.4096774193548,31,12,6,14,9,4.81767922,378,649,58.24345146379,88,292,200,31,8,33.333333333333,12,3,2,0,0,2,25.0,84,46,56,45.528455284553,223,62.994350282486,2499,14.285714285714,3,3,0,0,1,0,6,40.0,38,0,0,23,376,22,20,12,1019,40,24,2,0,10,12,14,0,0,6,0,0,0,0,0,0,29,0.0,31,24,8,15,39,4,33.333333333333,0,127,530,2,12.9873,58,0,31,0.0
Casper Terho,1050672,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Sparta Rotterdam,6.7666666666667,6,1,1,1,1,0.23682526,22,27,81.481481481481,7,15,6,2,4,50.0,2,1,1,0,0,1,5.5555555555556,7,1,10,45.454545454545,3,60.0,114,14.285714285714,0,0,0,0,0,0,2,66.666666666667,0,0,0,3,35,2,2,1,82,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2,8,18,3,7,2,100.0,0,10,17,0,0.501,10,0,6,0.0
Milan Zonneveld,1137227,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Sparta Rotterdam,6.6153846153846,26,4,1,13,2,0.52704342,105,164,64.024390243902,40,65,45,9,2,33.333333333333,1,1,1,0,0,1,100.0,35,16,17,41.463414634146,38,44.705882352941,939,11.428571428571,0,0,0,0,0,0,3,100.0,13,0,0,13,110,4,2,0,317,14,7,0,0,2,3,7,0,0,0,0,0,0,0,0,0,8,0.0,9,6,1,3,24,1,100.0,0,49,115,0,6.2334,16,2,26,0.0
