İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Peer Koopmeiners,922018,Eredivisie 23/24,VriendenLoterij Eredivisie,Almere City FC,7.2548387096774,31,0,11,0,9,5.47151352,881,1306,67.457886676876,364,576,292,61,23,53.488372093023,115,41,7,1,1,59,37.579617834395,20,4,155,49.206349206349,71,61.739130434783,2775,0.0,0,0,0,0,2,0,95,41.484716157205,86,1,0,21,617,29,172,68,2007,18,75,0,0,48,0,6,0,0,10,0,0,0,0,0,0,31,0.0,61,43,157,229,49,66,57.391304347826,0,482,981,1,0.6302,285,0,31,0.0
Vasilios Zagaritis,1064426,Eredivisie 24/25,VriendenLoterij Eredivisie,Almere City FC,6.8787878787879,33,0,6,0,2,5.247007,897,1133,79.170344218888,395,553,281,48,54,51.428571428571,46,47,4,0,0,51,29.479768786127,15,0,134,51.145038167939,46,52.272727272727,2960,0.0,0,0,0,0,4,0,54,44.262295081967,101,1,0,34,555,7,78,34,2181,34,23,0,0,22,2,8,0,0,7,0,0,0,0,0,0,33,0.0,48,105,173,122,62,27,58.695652173913,0,460,846,1,0.7616,191,0,33,0.0
Nordin Bakker,945955,Eredivisie 24/25,VriendenLoterij Eredivisie,Almere City FC,6.9647058823529,34,0,0,0,0,0.26706015,517,1122,46.078431372549,305,212,98,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,11,84.615384615385,3051,0.0,0,0,0,0,0,0,286,32.134831460674,71,1,2,0,615,0,93,44,1499,1,0,0,1,2,0,0,0,119,7,0,34,28,27,37,0,34,0.0,0,1,0,890,64,0,0.0,0,373,749,3,0.026,351,0,34,-7.9867
Nordin Bakker,945955,Eredivisie 23/24,VriendenLoterij Eredivisie,Almere City FC,7.1,29,0,0,0,0,0.21535089,410,1001,40.959040959041,166,244,115,0,0,0.0,2,0,0,0,0,0,0.0,0,0,3,42.857142857143,11,100.0,2597,0.0,0,0,0,0,0,0,286,32.685714285714,41,1,0,0,599,0,141,53,1279,1,0,0,0,4,0,0,0,112,9,1,24,10,9,23,1,29,0.0,0,0,0,875,53,2,100.0,0,204,797,2,0.0,289,0,29,4.002
Yoann Cathline,1105700,Eredivisie 23/24,VriendenLoterij Eredivisie,Almere City FC,6.8464285714286,28,4,1,2,2,1.88824352,321,458,70.087336244541,105,231,142,19,58,46.031746031746,28,9,2,0,0,15,21.739130434783,35,16,119,49.79079497908,2,14.285714285714,1724,11.428571428571,0,0,0,0,0,0,10,33.333333333333,7,0,0,35,390,19,41,19,986,33,6,1,0,11,6,10,0,0,3,0,0,0,0,0,0,19,0.0,19,126,69,30,21,23,82.142857142857,0,131,396,0,2.847,129,0,28,0.0
Stije Resink,1090328,Eredivisie 23/24,VriendenLoterij Eredivisie,Almere City FC,6.8375,32,1,2,0,1,2.73504577,752,1031,72.938894277401,294,463,256,22,25,58.139534883721,74,30,8,0,0,5,23.809523809524,33,7,121,44.814814814815,56,44.094488188976,2582,3.030303030303,0,0,1,0,4,0,64,46.715328467153,56,1,0,40,406,16,87,40,1533,23,58,2,0,34,0,13,0,0,9,0,0,0,0,0,0,28,0.0,22,43,21,137,40,42,56.756756756757,0,357,695,0,2.1379,202,0,32,0.0
Sherel Floranus,803021,Eredivisie 23/24,VriendenLoterij Eredivisie,Almere City FC,6.6689655172414,29,0,1,0,1,1.87568369,707,955,74.031413612565,379,338,149,12,12,50.0,57,38,7,0,0,10,27.027027027027,6,0,81,45.251396648045,43,53.75,2522,0.0,0,0,0,1,0,0,61,39.354838709677,67,1,0,17,432,10,73,31,1611,14,40,0,0,30,0,1,0,0,9,0,0,0,0,0,0,28,0.0,12,24,37,155,52,38,66.666666666667,0,474,518,0,0.1648,160,0,29,0.0
Jochem Ritmeester van de Kamp,1157777,Eredivisie 24/25,VriendenLoterij Eredivisie,Almere City FC,6.8692307692308,26,0,0,2,1,1.79391897,618,764,80.890052356021,302,318,170,19,17,65.384615384615,51,32,5,0,0,2,25.0,15,3,93,60.0,25,40.983606557377,2009,0.0,0,0,0,0,0,0,31,54.385964912281,35,0,0,15,199,11,42,22,1087,26,24,0,1,14,2,4,0,0,4,0,0,0,0,0,0,22,0.0,19,26,8,57,38,29,56.862745098039,0,338,434,1,0.9896,99,0,26,0.0
Jochem Ritmeester van de Kamp,1157777,Eredivisie 23/24,VriendenLoterij Eredivisie,Almere City FC,6.9533333333333,30,2,2,1,1,1.66134042,456,640,71.25,162,294,170,21,22,68.75,50,35,1,0,0,0,0.0,15,8,89,56.687898089172,25,46.296296296296,1911,13.333333333333,0,0,1,0,0,0,26,42.622950819672,26,0,0,12,243,20,36,16,974,17,19,1,0,28,0,3,0,0,3,0,0,0,0,0,0,24,0.0,21,32,10,61,32,32,64.0,0,211,439,2,1.8861,123,0,30,0.0
Hamdi Akujobi,983662,Eredivisie 24/25,VriendenLoterij Eredivisie,Almere City FC,6.8035714285714,28,1,2,0,1,2.07056679,593,778,76.221079691517,293,315,166,18,13,46.428571428571,54,28,5,0,0,15,34.090909090909,15,5,91,58.333333333333,22,61.111111111111,2345,6.6666666666667,0,0,0,0,0,0,37,29.365079365079,79,0,0,11,359,7,41,17,1413,24,28,1,0,12,0,3,0,0,4,0,0,0,0,0,0,27,0.0,18,28,44,126,53,40,74.074074074074,0,332,490,1,0.6684,104,0,28,0.0
Hamdi Akujobi,983662,Eredivisie 23/24,VriendenLoterij Eredivisie,Almere City FC,6.7545454545455,22,0,4,1,2,1.99660161,367,511,71.819960861057,147,230,121,15,10,41.666666666667,39,16,4,0,0,10,23.255813953488,14,0,65,52.41935483871,17,45.945945945946,1557,0.0,0,0,0,0,0,0,21,28.767123287671,30,0,0,7,296,6,41,12,938,16,27,0,1,13,2,5,0,0,2,0,0,0,0,0,0,16,0.0,15,24,43,73,37,29,74.358974358974,0,184,370,0,1.0359,89,0,23,0.0
Charles-Andreas Brym,990814,Eredivisie 24/25,VriendenLoterij Eredivisie,Almere City FC,6.7642857142857,28,3,4,10,3,2.32343041,261,356,73.314606741573,65,199,123,19,21,48.837209302326,11,1,1,0,0,3,27.272727272727,42,16,73,45.625,34,25.563909774436,1617,7.1428571428571,0,0,0,0,0,0,2,18.181818181818,6,0,0,35,217,25,12,5,682,41,27,3,0,7,9,12,0,0,1,0,0,0,0,0,0,18,0.0,19,43,11,11,26,10,90.909090909091,0,75,292,0,5.8397,53,0,29,0.0
