İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Daouda Weidmann,1142678,Eredivisie 24/25,VriendenLoterij Eredivisie,RKC Waalwijk,6.6,12,0,0,0,0,0.34608342,216,260,83.076923076923,102,116,49,9,12,60.0,11,11,1,0,1,2,20.0,7,0,35,44.303797468354,7,70.0,798,0.0,0,0,1,0,0,0,15,60.0,5,0,0,15,100,5,22,14,414,12,17,0,0,6,0,5,0,0,1,0,0,0,0,0,0,8,0.0,9,20,10,25,18,7,63.636363636364,1,116,154,0,0.2144,47,0,12,0.0
Daouda Weidmann,1142678,Eredivisie 23/24,VriendenLoterij Eredivisie,RKC Waalwijk,6.6666666666667,3,0,1,0,0,0.00900355,8,9,88.888888888889,1,7,4,1,0,0.0,0,1,0,0,0,0,0.0,0,0,1,25.0,1,50.0,31,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,5,0,1,1,17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0.0,0,2,8,0,0.0,4,0,3,0.0
David Min,966429,Eredivisie 23/24,VriendenLoterij Eredivisie,RKC Waalwijk,6.9586206896552,29,10,3,7,1,1.33356973,210,303,69.306930693069,71,139,78,15,23,53.488372093023,18,3,3,0,0,0,0.0,55,23,62,38.993710691824,30,40.540540540541,1665,18.181818181818,1,1,1,0,1,0,5,35.714285714286,15,0,0,44,231,12,10,4,633,21,21,3,0,14,3,11,0,0,1,0,0,0,0,0,0,19,0.0,15,43,4,14,27,9,50.0,0,91,216,2,8.431,65,0,29,0.0
Oskar Zawada,318745,Eredivisie 24/25,VriendenLoterij Eredivisie,RKC Waalwijk,6.8461538461538,26,9,2,18,0,1.75632451,315,473,66.596194503171,175,141,72,20,6,33.333333333333,15,1,2,1,1,1,100.0,61,30,30,31.578947368421,106,58.563535911602,1954,14.754098360656,0,0,0,0,0,0,6,60.0,33,0,1,29,254,7,15,7,765,9,21,2,0,5,8,10,0,0,1,0,0,0,0,0,0,24,0.0,20,18,1,10,41,9,60.0,0,225,249,1,13.755,33,0,26,0.0
Mats Seuntjens,163541,Eredivisie 23/24,VriendenLoterij Eredivisie,RKC Waalwijk,6.7148148148148,27,2,5,10,2,3.55312142,332,513,64.717348927875,124,233,132,40,16,33.333333333333,18,5,4,0,0,25,29.06976744186,36,14,49,32.885906040268,17,45.945945945946,1783,5.5555555555556,0,0,0,1,1,0,26,35.616438356164,12,0,0,23,350,7,59,24,859,16,30,2,0,16,4,5,0,0,0,0,0,0,0,0,0,21,0.0,40,48,86,73,29,9,50.0,0,165,434,0,4.9827,64,0,27,0.0
Etienne Vaessen,809408,Eredivisie 23/24,VriendenLoterij Eredivisie,RKC Waalwijk,7.39,30,0,0,0,0,0.18151103,766,1192,64.261744966443,603,163,68,1,3,100.0,2,0,3,1,1,0,0.0,0,0,13,86.666666666667,12,75.0,2645,0.0,0,0,0,0,0,0,287,40.479548660085,33,0,3,0,435,0,146,85,1575,9,1,0,0,2,0,0,0,127,5,1,18,22,20,35,0,30,0.0,1,3,0,709,49,1,50.0,0,679,513,3,0.0,322,0,30,2.6894
Richonell Margaret,973716,Eredivisie 24/25,VriendenLoterij Eredivisie,RKC Waalwijk,6.8823529411765,34,5,7,3,7,4.99104945,494,605,81.652892561983,141,370,230,47,76,46.913580246914,48,10,1,0,0,17,17.525773195876,47,14,178,44.5,17,30.909090909091,2525,10.63829787234,1,1,0,0,0,0,9,60.0,15,0,0,93,527,20,20,7,1381,54,33,3,0,11,16,18,0,0,1,0,0,0,0,0,0,28,0.0,47,162,97,15,60,25,52.083333333333,0,167,535,0,4.9738,125,0,34,0.0
Richonell Margaret,973716,Eredivisie 23/24,VriendenLoterij Eredivisie,RKC Waalwijk,6.75,24,4,2,1,1,1.15357849,168,217,77.41935483871,32,141,96,17,23,38.333333333333,19,8,2,0,0,5,27.777777777778,19,10,57,40.714285714286,8,40.0,829,21.052631578947,0,0,0,0,0,0,3,33.333333333333,3,0,0,23,177,8,14,7,484,15,17,0,0,6,2,5,0,0,0,0,0,0,0,0,0,5,0.0,17,60,18,9,18,8,42.105263157895,0,41,194,0,2.2613,52,0,24,0.0
Mohamed Ihattaren,929633,Eredivisie 24/25,VriendenLoterij Eredivisie,RKC Waalwijk,7.1083333333333,24,4,9,1,4,5.32591555,557,702,79.344729344729,199,387,236,38,24,40.0,20,8,1,0,0,29,23.770491803279,55,21,59,45.384615384615,4,30.769230769231,1563,7.2727272727273,2,2,0,0,7,0,37,56.923076923077,21,1,1,30,344,12,54,32,1134,16,1,1,0,4,2,24,0,0,1,0,0,0,0,0,0,17,0.0,38,60,122,65,30,12,60.0,0,223,601,1,3.9829,79,0,24,0.0
Yassin Oukili,1010846,Eredivisie 24/25,VriendenLoterij Eredivisie,RKC Waalwijk,6.878125,32,6,3,4,3,1.82431157,631,795,79.37106918239,273,359,188,30,21,67.741935483871,68,23,2,0,1,1,9.0909090909091,45,14,114,57.868020304569,46,58.974358974359,2223,13.333333333333,0,0,0,0,2,0,34,54.838709677419,44,2,0,22,256,9,54,24,1204,25,31,0,1,22,1,15,0,0,1,0,0,0,0,0,0,26,0.0,30,31,11,62,55,40,58.823529411765,1,322,484,2,4.5683,137,0,32,0.0
Yassin Oukili,1010846,Eredivisie 23/24,VriendenLoterij Eredivisie,RKC Waalwijk,7.140625,32,5,1,2,1,2.14206133,747,942,79.299363057325,329,428,209,30,35,67.307692307692,95,30,6,0,0,10,41.666666666667,36,12,172,60.13986013986,43,70.491803278689,2793,13.888888888889,0,0,0,1,1,0,50,52.631578947368,69,0,1,23,300,10,65,34,1481,42,51,1,0,26,2,10,0,0,4,0,0,0,0,0,0,32,0.0,30,52,24,95,49,53,55.789473684211,0,385,581,1,2.4046,196,0,32,0.0
Shawn Adewoye,989586,Eredivisie 23/24,VriendenLoterij Eredivisie,RKC Waalwijk,7.0310344827586,29,1,1,0,0,0.44190877,965,1121,86.083853702052,672,293,93,6,7,100.0,36,32,1,1,1,0,0.0,16,4,47,57.317073170732,71,63.392857142857,2341,6.25,0,0,0,1,0,0,61,46.564885496183,167,0,1,10,187,2,51,23,1529,4,17,0,0,11,0,3,0,0,3,0,0,0,0,0,0,26,0.0,6,7,1,131,40,24,66.666666666667,0,742,380,3,1.312,127,0,29,0.0
Aaron Meijers,32386,Eredivisie 24/25,VriendenLoterij Eredivisie,RKC Waalwijk,6.4352941176471,17,0,0,0,0,0.49582298,225,293,76.79180887372,116,111,51,7,1,50.0,15,10,1,1,1,2,5.4054054054054,2,0,25,55.555555555556,18,64.285714285714,756,0.0,0,0,0,0,0,0,14,35.897435897436,21,0,0,2,117,0,20,8,497,9,5,0,0,12,1,0,0,0,0,0,0,0,0,0,0,9,0.0,7,2,37,39,22,8,53.333333333333,0,134,196,0,0.1117,25,0,17,0.0
Aaron Meijers,32386,Eredivisie 23/24,VriendenLoterij Eredivisie,RKC Waalwijk,6.9107142857143,28,0,6,0,6,3.70541424,817,1115,73.273542600897,418,418,214,31,5,35.714285714286,60,30,7,0,0,19,13.970588235294,8,1,91,51.412429378531,34,57.627118644068,2314,0.0,0,0,0,2,2,0,74,36.453201970443,71,0,0,16,488,9,116,40,1815,27,25,0,0,38,0,3,0,0,3,0,0,0,0,0,0,27,0.0,31,14,136,203,35,29,48.333333333333,0,488,763,1,0.2547,141,0,28,0.0
