İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Kaj Sierhuis,855847,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Fortuna Sittard,6.972,25,10,3,9,0,1.32674491,284,393,72.264631043257,74,210,124,21,11,35.483870967742,8,5,4,0,0,3,37.5,68,26,40,36.697247706422,61,51.694915254237,1614,14.705882352941,0,0,1,0,3,0,7,53.846153846154,20,0,0,20,208,11,21,13,684,22,25,2,0,8,11,16,0,0,0,0,0,0,0,0,0,20,0.0,21,31,8,13,34,6,75.0,0,93,300,1,8.1978,47,4,25,0.0
Kaj Sierhuis,855847,Eredivisie 24/25,VriendenLoterij Eredivisie,Fortuna Sittard,6.6454545454545,11,1,1,1,1,0.61528547,62,114,54.385964912281,10,52,39,4,4,30.769230769231,1,1,1,0,0,0,0.0,8,1,13,32.5,16,47.058823529412,540,12.5,0,0,0,0,1,0,1,16.666666666667,4,0,0,8,89,4,6,1,198,8,6,0,0,5,6,0,0,0,0,0,0,0,0,0,0,6,0.0,4,13,3,6,11,1,100.0,0,15,102,0,1.6928,13,0,11,0.0
Kaj Sierhuis,855847,Eredivisie 23/24,VriendenLoterij Eredivisie,Fortuna Sittard,7.0838709677419,31,12,3,16,3,2.82307539,353,524,67.36641221374,99,259,164,35,26,52.0,11,0,4,0,0,5,35.714285714286,84,34,66,39.285714285714,90,43.90243902439,2203,14.285714285714,2,1,1,0,2,0,13,59.090909090909,11,0,0,39,312,12,21,12,917,32,28,3,0,14,9,12,0,0,0,0,0,0,0,0,0,27,0.0,35,50,14,22,39,5,45.454545454545,0,126,412,3,12.6965,50,0,31,0.0
Paul Gladon,148615,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Fortuna Sittard,6.6111111111111,27,5,0,7,1,0.35395636,112,217,51.612903225806,27,85,49,11,1,33.333333333333,7,0,1,0,0,0,0.0,30,11,19,28.358208955224,79,51.298701298701,939,16.666666666667,0,0,0,0,0,0,2,33.333333333333,15,0,0,14,145,5,5,1,374,11,32,1,0,6,7,9,0,0,0,0,0,0,0,0,0,5,0.0,11,3,4,6,19,6,85.714285714286,0,36,181,0,4.5912,13,1,28,0.0
Paul Gladon,148615,Eredivisie 23/24,VriendenLoterij Eredivisie,Fortuna Sittard,7.2,2,0,1,2,0,0.08798856,18,36,50.0,8,10,7,5,0,0.0,1,0,0,0,0,0,0.0,9,2,3,37.5,14,70.0,173,0.0,0,0,0,0,0,0,0,0.0,3,0,0,1,22,0,3,0,62,3,3,0,0,1,3,0,0,0,1,0,0,0,0,0,0,2,0.0,5,0,0,2,1,1,100.0,0,10,26,0,0.9211,0,0,2,0.0
Owen Johnson,2025659,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Fortuna Sittard,6.3,1,0,0,0,0,0.00081486,2,2,100.0,0,2,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,2,0,0.0,0,0,1,0.0
Owen Johnson,2025659,Eredivisie 24/25,VriendenLoterij Eredivisie,Fortuna Sittard,6.5,2,0,0,0,0,0.00433174,1,2,50.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,25.0,20,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0.0,0,0,3,0,0.0,0,0,3,0.0
Mohamed Ihattaren,929633,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Fortuna Sittard,7.2083333333333,24,6,11,1,10,5.88568675,580,733,79.12687585266,187,393,239,48,26,48.148148148148,11,8,4,0,0,35,31.531531531532,60,28,56,45.161290322581,7,31.818181818182,1738,10.0,3,3,0,0,4,0,43,65.151515151515,8,0,0,23,329,12,62,42,1148,19,10,2,0,7,4,22,1,0,0,0,0,0,0,0,0,21,0.0,47,54,111,66,38,5,45.454545454545,0,216,517,3,5.5876,72,1,24,0.0
Alen Halilović,277331,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,Fortuna Sittard,6.85,2,0,1,0,1,0.53021866,11,11,100.0,4,7,4,2,0,0.0,1,0,0,0,0,2,50.0,0,0,5,100.0,0,0.0,18,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,4,0,0,1,100.0,0,4,7,0,0.0,0,0,3,0.0
Alen Halilović,277331,Eredivisie 24/25,VriendenLoterij Eredivisie,Fortuna Sittard,6.9259259259259,27,2,6,3,3,2.32519042,505,589,85.738539898132,231,298,152,25,22,53.658536585366,24,7,2,0,0,24,32.0,44,12,70,50.724637681159,4,14.285714285714,1788,4.5454545454545,1,0,0,0,4,0,54,72.0,7,0,0,22,207,7,67,46,925,24,8,4,0,19,0,18,0,0,0,0,0,0,0,0,0,23,0.0,25,41,75,75,34,13,54.166666666667,0,251,413,2,4.4038,62,0,27,0.0
