İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Noë Dussenne,115569,Super League 25/26,Swiss Super League,FC Lausanne-Sport,6.8,3,0,0,0,0,0.11710873,122,153,79.738562091503,53,69,30,1,0,0.0,6,3,2,0,0,0,0.0,2,0,9,42.857142857143,10,58.823529411765,270,0.0,0,0,0,0,0,0,19,57.575757575758,16,0,0,2,41,0,23,15,205,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1,1,2,33,6,2,33.333333333333,0,57,96,0,0.2044,12,2,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan Okoh,987491,Super League 25/26,Swiss Super League,FC Lausanne-Sport,6.8,16,0,0,2,0,0.11750495,357,451,79.157427937916,210,147,38,3,7,77.777777777778,20,24,3,0,1,0,0.0,10,1,36,69.230769230769,46,61.333333333333,973,0.0,0,0,0,0,0,0,41,47.674418604651,81,1,0,1,105,1,48,23,644,9,11,1,0,4,1,2,0,0,0,0,0,0,0,0,0,9,0.0,3,9,0,86,18,13,65.0,1,247,204,1,1.5479,54,7,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamadou Kaly Sene,978321,Super League 25/26,Swiss Super League,FC Lausanne-Sport,6.7333333333333,3,3,0,2,0,0.9739447,38,54,70.37037037037,7,31,22,2,4,50.0,2,0,1,0,0,1,25.0,10,5,12,37.5,4,40.0,260,30.0,1,0,0,0,0,0,0,0.0,0,0,0,11,47,2,0,0,121,7,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0.0,2,8,4,0,6,1,50.0,0,9,45,0,2.1132,8,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaoussou Diakite,1652719,Super League 25/26,Swiss Super League,FC Lausanne-Sport,7.0296296296296,27,6,8,7,6,3.78000291,669,833,80.31212484994,155,514,315,43,56,49.557522123894,23,15,2,1,1,12,29.268292682927,68,23,116,48.132780082988,8,25.0,1926,8.8235294117647,1,1,0,0,1,0,29,55.769230769231,9,0,0,46,403,18,59,28,1416,37,12,0,0,13,1,17,0,0,1,0,0,0,0,0,0,23,0.0,43,113,41,52,32,18,78.260869565217,0,184,649,3,7.941,103,0,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enzo Kana-Biyik,2020718,Super League 25/26,Swiss Super League,FC Lausanne-Sport,6.5473684210526,19,1,0,1,0,0.23871998,102,152,67.105263157895,28,74,52,6,10,47.619047619048,9,0,1,0,0,1,10.0,15,7,23,51.111111111111,13,50.0,459,6.6666666666667,0,0,0,0,0,0,2,40.0,6,0,0,2,100,4,6,4,260,4,6,0,0,3,3,6,0,0,0,0,0,0,0,0,0,4,0.0,6,21,10,5,9,7,77.777777777778,0,41,111,0,1.7495,12,0,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Butler-Oyedeji,998835,Super League 25/26,Swiss Super League,FC Lausanne-Sport,6.7,26,3,7,5,3,2.47847327,281,363,77.410468319559,73,208,130,23,15,48.387096774194,10,1,4,0,0,3,20.0,23,8,59,47.967479674797,10,30.30303030303,1331,13.04347826087,0,0,0,0,0,0,6,46.153846153846,15,0,0,23,173,6,25,13,602,34,25,1,0,5,3,3,0,0,0,0,0,0,0,0,0,16,0.0,23,31,15,13,20,7,70.0,0,85,278,0,4.5194,45,1,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omar Janneh,1544436,Super League 25/26,Swiss Super League,FC Lausanne-Sport,7.1769230769231,13,7,2,1,1,0.87504299,143,205,69.756097560976,33,110,75,16,10,43.478260869565,0,0,0,0,0,2,25.0,38,14,19,34.545454545455,28,59.574468085106,772,18.421052631579,0,0,0,0,0,0,1,25.0,3,0,0,14,128,10,3,0,361,9,8,0,0,3,2,9,0,0,0,0,0,0,0,0,0,7,0.0,16,23,8,4,18,0,0.0,0,43,162,3,4.2374,20,1,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thelonius Bair,936848,Super League 25/26,Swiss Super League,FC Lausanne-Sport,6.7944444444444,18,6,1,8,0,1.1777601,211,305,69.180327868852,56,155,96,14,9,60.0,3,2,2,0,0,0,0.0,39,17,19,39.583333333333,50,54.347826086957,1285,15.384615384615,1,1,0,0,0,0,8,88.888888888889,13,0,0,13,174,7,9,5,499,7,10,1,0,2,8,5,0,0,3,0,0,0,0,0,0,13,0.0,14,15,8,9,18,3,100.0,0,72,233,2,5.832,28,2,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seydou Traore,1503303,Super League 25/26,Swiss Super League,FC Lausanne-Sport,6.675,16,2,0,6,0,0.62355441,172,239,71.966527196653,38,134,81,7,6,42.857142857143,17,3,0,0,0,1,12.5,28,9,35,47.945205479452,23,46.0,795,7.1428571428571,0,0,1,0,0,0,2,33.333333333333,3,0,0,14,124,8,3,2,394,12,12,1,0,5,4,11,0,0,0,0,0,0,0,0,0,10,0.0,7,14,8,6,18,9,52.941176470588,0,45,194,0,3.337,26,1,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alban Ajdini,1046302,Super League 25/26,Swiss Super League,FC Lausanne-Sport,6.5238095238095,21,1,1,2,0,0.840359,122,157,77.707006369427,30,92,58,8,7,46.666666666667,7,1,0,0,0,1,5.8823529411765,15,6,21,44.68085106383,4,18.181818181818,606,6.6666666666667,0,0,0,0,0,0,3,42.857142857143,1,0,0,15,95,5,15,8,289,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0.0,8,15,17,7,13,4,57.142857142857,0,36,121,0,2.3089,16,0,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
